time,x,y,z
0.092,0.00,0.08,-0.05
0.182,0.00,0.03,-0.03
0.277,0.64,1.03,-0.92
0.364,0.12,1.70,-0.52
0.452,0.23,1.41,-0.05
0.550,0.07,1.44,-0.42
0.635,-0.05,0.39,0.65
0.727,-1.32,-0.58,2.55
0.818,-1.56,-0.89,2.02
0.908,-0.74,-2.27,1.78
0.992,-2.13,-6.46,-2.56
1.089,0.88,0.01,-4.08
1.182,-2.08,2.26,-3.25
1.269,2.51,1.89,-2.01
1.363,0.59,3.37,-1.18
1.450,-0.07,3.90,0.37
1.547,0.04,2.25,-0.20
1.636,-1.79,0.80,1.43
1.717,-5.09,-2.74,4.70
1.817,-0.18,-2.57,1.75
1.910,-1.08,-0.11,-1.14
1.996,0.07,-2.02,-0.47
2.082,-1.71,-3.89,-1.90
2.182,1.03,0.15,-4.25
2.276,-0.21,2.32,-3.54
2.364,-0.52,2.96,-1.16
2.459,-1.01,3.32,0.59
2.555,0.52,3.96,-0.15
2.627,-1.42,1.04,0.98
2.717,-2.19,0.13,1.07
2.817,-4.29,-3.02,4.18
2.909,-0.61,-3.46,2.38
2.996,-0.67,-0.26,-0.85
3.082,-0.89,-7.35,-2.51
3.182,0.10,0.20,-1.82
3.277,0.47,1.14,-3.84
3.362,-0.15,1.72,-2.98
3.453,0.19,0.54,-0.91
3.552,0.26,2.74,-0.57
3.638,1.48,3.56,-0.12
3.717,-1.80,2.16,0.35
3.817,-2.13,0.39,1.44
3.909,-0.98,-0.36,1.98
3.994,-2.20,-2.20,3.12
4.090,-0.59,-0.95,0.87
4.182,-0.59,0.07,-0.48
4.272,-0.04,-7.50,-2.74
4.362,-0.47,-0.22,-0.16
4.460,0.77,0.49,-3.87
4.557,-1.76,2.23,-2.89
4.635,0.43,0.14,-0.89
4.727,-0.21,5.16,-0.10
4.817,0.69,3.80,0.73
4.910,-1.31,3.01,0.61
4.998,-3.38,0.66,1.94
5.098,-1.71,-1.04,2.89
5.182,-2.05,-3.02,1.45
5.273,0.22,-1.29,-0.49
5.363,-0.98,-2.83,-1.35
5.454,-0.01,-1.73,-3.24
5.547,-1.84,1.94,-1.70
5.632,1.03,0.19,-2.20
5.727,0.02,2.25,-1.83
5.817,0.87,4.73,-0.13
5.912,0.37,3.56,0.26
5.998,-2.10,1.29,0.69
6.088,-4.44,-1.43,2.94
6.178,-0.68,-0.93,1.45
6.270,-1.20,-2.62,1.03
6.387,-0.84,-1.46,1.02
6.455,0.45,0.04,0.61
6.552,-0.74,-5.55,-2.82
6.633,0.94,0.45,-2.42
6.730,-1.95,0.45,-3.09
6.817,1.22,0.38,-2.36
6.913,1.58,1.42,-1.69
6.999,-1.05,4.71,0.44
7.108,-0.60,5.39,1.13
7.167,-2.25,1.38,1.81
7.287,-2.22,-0.98,2.15
7.359,-0.91,-2.59,2.94
7.452,0.48,-1.12,-0.16
7.563,-1.73,-1.70,-0.58
7.636,-1.57,-4.41,-1.93
7.721,0.55,0.43,-1.48
7.817,-1.10,1.77,-2.90
7.904,0.32,1.26,-2.84
7.996,-1.17,1.03,-0.34
8.082,-0.41,4.77,1.15
8.181,-0.80,3.51,1.35
8.284,-1.97,1.59,1.17
8.352,-1.82,-0.62,1.31
8.452,-2.66,-3.39,3.75
8.545,-1.11,-2.80,2.15
8.640,-0.43,-0.73,0.11
8.729,-1.99,-6.40,-3.00
8.817,0.91,-1.20,-2.96
8.904,-0.98,1.53,-2.74
8.994,0.77,1.14,-2.18
9.082,-0.17,0.88,-1.22
9.182,-0.55,3.81,1.03
9.288,0.14,5.49,0.57
9.352,-1.68,2.02,0.42
9.452,-2.18,-0.76,1.72
9.544,-3.90,-2.00,3.27
9.638,-0.62,-2.53,-0.62
9.728,-1.12,-1.78,-1.02
9.817,0.72,-3.64,-3.12
9.916,-0.95,-0.56,-1.90
9.999,-0.40,-0.10,-1.93
10.101,-0.19,0.82,-1.57
10.183,1.10,1.17,-2.62
10.267,-0.05,4.09,0.73
10.352,-0.57,4.55,2.08
10.452,-1.90,1.87,0.06
10.523,-1.60,0.96,0.92
10.635,-2.82,-1.59,2.64
10.726,-1.80,-3.05,0.82
10.817,-1.02,-1.43,-0.74
10.929,-0.01,-4.11,-2.82
11.012,-0.01,-2.42,-1.67
11.090,-0.15,-1.03,-2.34
11.183,-0.77,0.92,-2.62
11.255,0.63,0.70,-1.87
11.362,-0.21,4.24,1.22
11.452,-0.39,5.36,2.39
11.517,-0.68,2.42,2.04
11.617,-1.67,-0.64,1.10
11.702,-1.77,-2.13,2.07
11.817,0.16,-1.30,0.10
11.888,-0.86,-2.99,0.51
12.011,-0.20,-0.84,-0.05
12.089,-1.44,-3.98,-2.63
12.182,0.23,-0.15,-1.19
12.271,-0.41,1.60,-4.35
12.363,0.88,2.09,-1.73
12.452,0.45,3.22,-0.31
12.521,-1.12,3.19,0.68
12.636,1.22,0.63,1.40
12.735,-0.74,-0.56,0.87
12.817,0.60,-0.27,1.13
12.912,-1.41,-0.42,1.29
13.016,0.84,-0.37,0.34
13.092,1.12,-0.52,0.82
13.181,0.88,-0.21,0.54
13.271,-0.18,-0.11,0.13
13.366,-0.09,-0.22,0.00
13.452,-0.18,0.00,-0.15
13.524,-0.01,-0.12,-0.06
13.632,0.04,0.11,-0.04
13.710,-0.05,0.00,0.10
13.825,-0.24,0.05,0.05
13.937,0.37,-0.21,-0.01
13.987,-0.10,0.02,-0.14
14.107,-0.04,-0.04,-0.17
14.189,0.08,0.03,-0.04
14.267,0.04,0.03,0.10
14.363,0.15,0.05,-0.03
14.456,0.07,-0.23,-0.05
14.517,0.75,0.02,-0.10
