time,x,y,z
0.100,0.22,0.22,-0.03
0.190,0.01,0.04,-0.02
0.292,-0.09,0.05,0.03
0.399,-0.32,-0.06,-0.02
0.502,-0.59,-0.32,-0.40
0.602,-1.25,-0.87,-0.76
0.697,-1.23,-0.95,-1.15
0.813,-1.24,-0.95,-1.14
0.897,-1.65,0.21,-1.66
0.994,-2.13,1.57,-0.55
1.104,-1.04,2.15,0.49
1.211,0.38,1.44,1.94
1.302,0.77,-0.74,2.59
1.383,0.59,-2.39,2.04
1.510,0.76,-2.39,1.10
1.600,0.79,-2.13,0.71
1.704,-0.22,-0.58,-1.79
1.801,-0.79,0.53,-2.62
1.908,-2.22,0.82,-1.77
1.983,-1.72,1.14,-0.11
2.100,-1.35,1.18,0.30
2.186,0.95,1.26,1.63
2.299,0.72,-0.45,2.37
2.383,0.80,-1.21,2.04
2.484,0.33,-1.46,0.87
2.599,0.49,-1.66,0.13
2.686,0.09,-0.49,-1.68
2.839,-0.34,-0.22,-2.17
2.891,-1.99,0.57,-1.66
3.005,-1.95,1.14,-0.24
3.100,-1.33,1.43,0.82
3.213,0.69,1.14,1.06
3.303,0.87,-0.00,1.93
3.400,0.45,-1.66,1.58
3.495,0.13,-1.86,0.90
3.603,0.72,-1.40,-0.48
3.699,-0.26,-0.37,-2.03
3.761,-0.54,-0.06,-2.31
3.902,-1.96,0.55,-1.15
4.004,-1.80,0.87,-0.26
4.099,-0.45,1.26,0.61
4.201,0.94,0.97,1.42
4.299,0.61,-0.86,2.09
4.399,0.36,-1.29,1.52
4.493,0.86,-1.06,0.71
4.612,-0.15,-1.32,-0.68
4.700,0.20,-0.26,-1.64
4.770,-0.62,0.22,-1.96
4.884,-1.93,0.62,-1.09
5.001,-1.41,1.09,0.10
5.100,0.04,1.26,0.92
5.200,0.89,0.97,1.33
5.300,0.92,-0.24,1.92
5.397,0.33,-1.23,1.44
5.496,0.30,-1.71,0.48
5.612,-0.55,-1.31,-0.99
5.699,-0.33,-0.38,-2.06
5.765,-0.68,-0.29,-1.96
5.900,-1.50,0.18,-1.28
5.995,-0.80,1.37,0.30
6.095,-0.26,1.43,0.47
6.217,0.38,1.04,0.89
6.314,0.46,-0.17,1.79
6.394,0.60,-1.27,1.96
6.498,0.46,-1.61,1.28
6.600,-0.59,-1.53,-0.03
6.722,-0.29,-0.65,-1.59
6.786,-0.94,0.45,-1.91
6.897,-1.53,0.43,-1.35
6.996,-1.53,0.68,-0.11
7.109,-0.14,0.90,0.50
7.221,0.92,0.40,1.12
7.282,0.45,-0.64,1.63
7.416,0.86,-0.99,1.53
7.490,0.21,-0.56,1.08
7.599,0.13,-0.41,-0.78
7.697,-0.15,0.09,-1.46
7.787,-1.35,0.05,-1.60
7.900,-0.73,0.32,-1.22
8.012,-0.88,0.61,-0.27
8.107,0.23,0.67,-0.72
8.197,-0.29,0.85,1.31
8.300,0.48,0.14,1.79
8.399,1.17,-0.58,1.87
8.489,0.47,-0.92,1.30
8.594,-0.24,-1.16,-0.81
8.710,0.09,-0.42,-1.27
8.800,-0.61,0.07,-1.78
8.907,-0.88,-0.01,-1.75
8.998,-1.33,0.50,-0.38
9.100,-0.96,0.77,-0.03
9.200,0.92,1.21,0.56
9.300,0.48,0.32,1.72
9.400,0.59,-0.44,2.11
9.493,0.53,-1.00,1.61
9.600,-0.59,-1.03,0.31
9.721,0.42,-0.82,-0.56
9.789,-0.19,-0.21,-1.59
9.936,-0.34,-0.34,-2.00
9.989,-1.45,0.52,-1.41
10.099,-1.17,1.01,-0.80
10.200,-0.21,1.26,0.34
10.281,0.19,0.76,1.01
10.396,0.62,0.01,1.68
10.517,0.45,-0.70,1.60
10.616,0.30,-1.01,1.45
10.679,-0.78,-1.57,-0.28
10.791,0.59,-0.27,-1.27
10.947,0.21,0.01,-1.63
10.994,-1.19,0.21,-1.30
11.092,-1.10,0.88,-0.40
11.220,-0.36,1.11,0.02
11.301,0.63,1.46,1.15
11.383,0.84,0.43,2.03
11.527,0.31,-0.84,1.80
11.631,0.48,-0.72,1.79
11.714,-1.63,-1.84,-0.85
11.791,0.89,-0.25,-1.30
11.845,0.27,0.01,-1.41
12.000,-0.18,0.17,-0.71
12.100,0.23,0.36,0.12
12.200,0.82,0.81,0.56
12.292,1.22,1.20,0.93
12.400,0.92,1.04,1.06
12.491,0.32,0.56,0.84
12.584,0.23,0.46,0.65
12.679,0.46,0.45,0.42
12.800,0.24,0.21,0.22
12.940,0.09,0.17,0.15
12.985,-0.04,0.05,0.01
13.136,0.01,0.06,0.02
13.203,-0.15,0.04,-0.02
13.308,0.16,-0.05,0.04
