time,x,y,z
0.027,0.27,0.23,-0.02
0.039,0.29,0.23,-0.02
0.039,0.29,0.23,-0.02
0.096,0.28,0.23,-0.03
0.111,0.08,0.13,-0.04
0.132,0.06,0.09,-0.01
0.167,0.05,0.08,-0.00
0.180,0.01,0.05,-0.02
0.190,0.01,0.04,-0.02
0.225,0.01,0.04,-0.02
0.245,-0.03,0.01,0.00
0.266,-0.06,0.04,0.03
0.292,-0.09,0.05,0.03
0.326,-0.08,0.05,0.03
0.332,-0.08,-0.02,0.02
0.351,-0.18,-0.05,0.03
0.364,-0.30,-0.06,0.00
0.399,-0.32,-0.06,-0.02
0.422,-0.40,-0.15,-0.17
0.440,-0.44,-0.19,-0.24
0.464,-0.56,-0.29,-0.37
0.502,-0.59,-0.32,-0.40
0.507,-0.71,-0.48,-0.51
0.558,-0.73,-0.50,-0.54
0.558,-0.73,-0.50,-0.54
0.574,-1.24,-0.84,-0.74
0.602,-1.25,-0.87,-0.76
0.627,-1.22,-1.05,-0.93
0.640,-1.16,-0.99,-1.00
0.687,-1.16,-0.99,-1.02
0.688,-1.16,-0.98,-1.03
0.697,-1.23,-0.95,-1.15
0.697,-1.23,-0.95,-1.15
0.697,-1.23,-0.95,-1.15
0.813,-1.24,-0.95,-1.14
0.813,-1.24,-0.95,-1.14
0.821,-1.30,-0.84,-1.30
0.846,-1.33,-0.35,-1.70
0.854,-1.31,-0.16,-1.75
0.888,-1.39,0.05,-1.79
0.897,-1.65,0.21,-1.66
0.932,-2.08,0.62,-1.47
0.941,-2.18,0.83,-1.24
0.977,-2.09,1.22,-0.87
0.994,-2.13,1.57,-0.55
1.047,-2.16,1.61,-0.52
1.047,-2.16,1.61,-0.52
1.067,-1.95,2.02,-0.04
1.090,-1.19,2.16,0.33
1.110,-0.94,2.07,0.70
1.116,-0.91,2.05,0.81
1.155,-0.76,2.06,1.02
1.178,-0.06,1.62,1.75
1.211,0.38,1.44,1.94
1.219,0.95,0.92,2.21
1.236,0.98,0.64,2.26
1.273,0.99,0.52,2.28
1.291,0.95,-0.55,2.56
1.305,0.74,-0.82,2.59
1.337,0.69,-0.89,2.59
1.359,0.40,-1.93,2.31
1.376,0.45,-2.17,2.09
1.383,0.59,-2.39,2.04
1.422,0.62,-2.48,2.02
1.443,0.65,-2.86,1.66
1.465,0.72,-3.03,1.36
1.469,0.72,-2.58,1.16
1.510,0.76,-2.39,1.10
1.514,0.85,-2.05,0.90
1.514,0.85,-2.05,0.90
1.597,0.85,-2.05,0.86
1.598,0.83,-2.08,0.79
1.621,0.24,-0.79,-0.17
1.653,0.14,-1.05,-1.14
1.669,-0.08,-0.69,-1.70
1.671,-0.14,-0.63,-1.74
1.710,-0.63,-0.48,-2.01
1.732,-1.05,-0.25,-2.31
1.767,-1.31,0.06,-2.53
1.773,-1.26,0.35,-2.53
1.799,-0.85,0.51,-2.62
1.838,-0.78,0.56,-2.60
1.843,-0.97,0.55,-2.31
1.869,-1.96,0.68,-1.91
1.870,-2.10,0.77,-1.85
1.909,-2.35,0.89,-1.75
1.931,-2.78,1.17,-1.15
1.949,-2.23,1.18,-0.67
1.976,-1.87,1.22,-0.33
1.983,-1.72,1.14,-0.11
2.024,-1.66,1.13,-0.03
2.024,-1.66,1.13,-0.03
2.094,-1.60,1.10,0.01
2.094,-1.60,1.10,0.01
2.109,-1.08,1.21,0.50
2.126,0.23,1.47,0.93
2.158,0.39,1.45,0.96
2.170,0.93,1.30,1.47
2.186,0.95,1.26,1.63
2.221,1.01,1.20,1.76
2.233,1.42,0.51,2.35
2.271,1.45,0.48,2.39
2.289,0.88,-0.18,2.40
2.299,0.72,-0.45,2.37
2.332,0.70,-0.56,2.35
2.353,0.85,-1.45,2.39
2.381,0.89,-1.27,2.22
2.383,0.80,-1.21,2.04
2.422,0.72,-1.28,1.97
2.441,0.45,-2.64,1.55
2.465,0.47,-1.28,1.39
2.484,0.33,-1.46,0.87
2.517,0.29,-1.55,0.73
2.517,0.29,-1.55,0.73
2.585,0.27,-1.71,0.67
2.585,0.27,-1.71,0.67
2.597,0.39,-1.80,0.26
2.617,0.16,-1.36,-0.98
2.655,0.09,-1.26,-1.04
2.665,-0.17,-0.77,-1.35
2.686,0.09,-0.49,-1.68
2.721,0.11,-0.47,-1.75
2.730,-0.27,-0.25,-2.12
2.730,-0.27,-0.25,-2.12
2.730,-0.27,-0.25,-2.12
2.839,-0.34,-0.22,-2.17
2.839,-0.34,-0.22,-2.17
2.842,-0.44,-0.18,-2.24
2.864,-1.19,-0.07,-2.22
2.886,-1.90,0.42,-1.82
2.891,-1.99,0.57,-1.66
2.930,-2.05,0.63,-1.56
2.954,-2.13,0.99,-0.82
2.971,-2.01,1.10,-0.35
3.005,-1.95,1.14,-0.24
3.009,-1.75,1.25,-0.03
3.009,-1.75,1.25,-0.03
3.079,-1.72,1.29,0.07
3.085,-1.52,1.38,0.37
3.107,-0.96,1.46,0.87
3.114,-0.46,1.43,1.00
3.152,-0.38,1.44,1.02
3.174,0.56,1.15,1.06
3.213,0.69,1.14,1.06
3.219,1.18,0.85,1.37
3.257,1.21,0.56,1.57
3.263,1.09,0.26,1.88
3.271,0.96,0.10,1.92
3.308,0.51,-0.50,1.93
3.328,0.36,-1.16,1.95
3.367,0.35,-1.27,1.91
3.372,0.32,-1.64,1.78
3.400,0.45,-1.66,1.58
3.401,0.50,-1.78,1.56
3.445,0.54,-1.93,1.53
3.466,0.41,-1.58,1.26
3.485,0.12,-1.84,0.93
3.495,0.13,-1.86,0.90
3.545,0.14,-1.90,0.83
3.552,0.64,-1.26,0.34
3.569,0.75,-1.36,-0.38
3.603,0.72,-1.40,-0.48
3.617,0.29,-1.16,-1.09
3.635,0.00,-0.92,-1.32
3.670,-0.04,-0.89,-1.35
3.692,-0.19,-0.51,-1.76
3.711,-0.26,-0.32,-2.07
3.714,-0.26,-0.25,-2.15
3.753,-0.27,-0.24,-2.17
3.761,-0.54,-0.06,-2.31
3.761,-0.54,-0.06,-2.31
3.867,-0.58,-0.07,-2.29
3.867,-0.58,-0.07,-2.29
3.867,-0.58,-0.07,-2.29
3.885,-1.49,0.45,-1.70
3.905,-1.95,0.62,-1.06
3.945,-1.93,0.65,-1.02
3.952,-1.91,0.78,-0.61
3.956,-1.86,0.79,-0.35
4.004,-1.80,0.87,-0.26
4.011,-1.59,1.08,0.09
4.059,-1.58,1.07,0.14
4.063,-1.26,1.11,0.27
4.073,-0.54,1.28,0.53
4.105,-0.23,1.26,0.65
4.111,-0.19,1.23,0.68
4.151,-0.09,1.20,0.71
4.166,0.90,1.01,1.29
4.199,0.93,0.99,1.36
4.221,0.94,0.63,1.88
4.224,0.93,0.56,1.93
4.263,0.87,0.39,2.02
4.284,0.63,-0.35,2.13
4.299,0.61,-0.86,2.09
4.339,0.60,-0.94,2.08
4.346,0.39,-1.21,1.85
4.377,0.35,-1.68,1.72
4.394,0.37,-1.33,1.58
4.399,0.36,-1.29,1.52
4.440,0.33,-1.29,1.47
4.458,0.29,-1.83,1.07
4.485,0.78,-1.12,0.74
4.493,0.86,-1.06,0.71
4.545,0.89,-1.01,0.62
4.551,0.65,-1.45,0.01
4.555,-0.03,-1.35,-0.56
4.612,-0.15,-1.32,-0.68
4.617,-0.42,-1.21,-1.01
4.645,-0.01,-0.54,-1.46
4.649,0.16,-0.41,-1.55
4.698,0.19,-0.34,-1.59
4.707,0.06,-0.06,-1.78
4.717,-0.40,0.02,-1.91
4.754,-0.44,0.05,-1.93
4.770,-0.62,0.22,-1.96
4.770,-0.62,0.22,-1.96
4.851,-0.62,0.23,-1.94
4.851,-0.62,0.23,-1.94
4.862,-1.68,0.43,-1.68
4.884,-1.93,0.62,-1.09
4.884,-1.93,0.62,-1.09
4.932,-1.93,0.67,-1.02
4.951,-1.49,0.98,-0.19
4.991,-1.53,0.99,-0.14
4.995,-1.53,1.05,0.03
5.006,-1.31,1.09,0.14
5.050,-1.23,1.10,0.16
5.061,-0.19,1.31,0.60
5.084,-0.11,1.26,0.79
5.100,0.04,1.26,0.92
5.145,0.06,1.27,0.97
5.150,0.18,1.13,1.08
5.164,0.76,1.02,1.27
5.199,0.84,0.99,1.30
5.221,0.76,0.72,1.57
5.235,0.90,0.48,1.76
5.274,0.94,0.40,1.80
5.282,0.89,-0.02,1.89
5.304,0.92,-0.43,1.91
5.315,0.91,-0.63,1.86
5.353,0.87,-0.74,1.85
5.379,0.55,-0.99,1.73
5.397,0.33,-1.23,1.44
5.410,0.38,-1.50,1.47
5.447,0.40,-1.61,1.50
5.455,0.35,-1.19,1.26
5.483,0.20,-1.49,0.57
5.496,0.30,-1.71,0.48
5.529,0.40,-1.75,0.43
5.545,0.02,-1.19,-0.21
5.572,-0.42,-1.22,-0.47
5.612,-0.55,-1.31,-0.99
5.617,-0.15,-1.09,-1.49
5.639,0.50,-0.63,-1.67
5.674,0.51,-0.60,-1.67
5.681,0.03,-0.51,-1.85
5.709,-0.41,-0.36,-2.10
5.713,-0.54,-0.31,-2.13
5.757,-0.56,-0.29,-2.14
5.765,-0.68,-0.29,-1.96
5.765,-0.68,-0.29,-1.96
5.765,-0.68,-0.29,-1.96
5.878,-0.74,-0.26,-1.92
5.878,-0.74,-0.26,-1.92
5.882,-0.95,-0.24,-1.80
5.906,-1.61,0.50,-0.97
5.936,-1.55,1.07,-0.42
5.950,-0.94,1.29,-0.01
5.989,-0.85,1.30,0.06
5.994,-0.76,1.33,0.25
5.995,-0.80,1.37,0.30
6.043,-0.82,1.39,0.30
6.054,-0.37,1.48,0.34
6.080,-0.39,1.49,0.42
6.095,-0.26,1.43,0.47
6.147,-0.23,1.40,0.48
6.149,-0.13,1.31,0.55
6.160,0.32,1.09,0.86
6.217,0.38,1.04,0.89
6.217,0.38,1.04,0.89
6.234,0.41,0.31,1.64
6.254,0.44,0.06,1.74
6.270,0.47,-0.11,1.79
6.314,0.46,-0.17,1.79
6.324,0.51,-0.51,1.99
6.349,0.66,-0.64,2.12
6.386,0.65,-0.70,2.12
6.394,0.60,-1.27,1.96
6.417,0.79,-1.27,1.89
6.433,0.69,-1.20,1.63
6.474,0.62,-1.20,1.52
6.482,0.45,-1.54,1.27
6.498,0.46,-1.61,1.28
6.527,0.40,-1.54,1.28
6.549,-0.28,-1.36,0.58
6.593,-0.31,-1.38,0.46
6.593,-0.31,-1.38,0.46
6.612,-1.41,-1.48,-1.05
6.641,-1.47,-1.41,-1.17
6.657,-0.72,-0.81,-1.57
6.670,-0.33,-0.69,-1.59
6.722,-0.29,-0.65,-1.59
6.727,-0.04,-0.42,-1.64
6.744,0.21,0.31,-1.95
6.778,0.05,0.32,-1.95
6.786,-0.94,0.45,-1.91
6.786,-0.94,0.45,-1.91
6.871,-0.97,0.45,-1.91
6.871,-0.97,0.45,-1.91
6.882,-1.04,0.37,-1.85
6.909,-1.58,0.43,-1.29
6.926,-1.71,0.42,-1.08
6.927,-1.70,0.44,-1.01
6.983,-1.67,0.47,-0.94
6.993,-1.49,0.62,-0.19
7.025,-1.49,0.78,-0.05
7.037,-0.69,0.90,0.14
7.063,-0.24,0.93,0.34
7.066,-0.18,0.90,0.48
7.109,-0.14,0.90,0.50
7.126,1.03,0.56,0.49
