time,x,y,z
0.015,0.09,-0.00,-0.06
0.069,0.12,-0.02,-0.05
0.099,0.07,0.02,0.10
0.151,0.14,-0.01,0.09
0.169,-0.04,0.03,0.11
0.179,-0.00,0.00,0.07
0.233,0.07,0.04,0.04
0.264,0.01,0.09,0.14
0.279,0.01,0.06,0.12
0.333,0.05,0.04,0.08
0.364,0.10,-0.03,0.11
0.379,0.15,-0.08,0.11
0.454,0.14,-0.06,0.09
0.466,-0.01,0.10,-0.06
0.489,-0.03,0.13,0.11
0.535,-0.03,0.13,0.11
0.555,-0.22,0.34,0.12
0.602,-0.21,0.34,0.11
0.612,-0.17,0.43,0.27
0.666,0.00,0.50,0.16
0.699,-0.14,0.56,0.07
0.749,-0.13,0.56,0.06
0.761,-0.17,0.60,0.08
0.784,-0.18,0.62,0.10
0.844,-0.17,0.61,0.12
0.867,-0.16,0.64,0.05
0.881,-0.18,0.63,0.04
0.937,-0.18,0.62,0.04
0.965,-0.11,0.44,0.06
1.009,-0.11,0.44,0.03
1.012,-0.12,0.40,0.01
1.066,-0.07,0.36,0.12
1.099,-0.09,0.32,0.03
1.159,-0.08,0.32,0.03
1.165,-0.05,0.24,-0.08
1.199,0.04,0.11,0.08
1.247,0.04,0.09,0.06
1.264,0.04,-0.36,0.18
1.279,0.32,-0.50,0.14
1.332,0.93,-0.58,-0.06
1.364,1.71,-0.60,-0.33
1.379,2.10,-1.02,-0.43
1.440,2.15,-1.19,-0.44
1.467,0.36,-1.19,-0.06
1.482,0.56,-1.17,-0.04
1.534,0.48,-1.16,0.00
1.577,0.22,-1.07,0.05
1.595,0.06,-1.96,0.34
1.616,0.23,-1.71,0.31
1.680,0.25,-1.62,0.30
1.699,0.67,-1.03,-0.01
1.730,0.44,-1.14,0.16
1.788,0.39,-1.12,0.21
1.797,0.66,-0.96,-0.09
1.817,0.52,-0.74,-0.10
1.872,0.51,-0.73,-0.09
1.899,0.44,-0.73,0.02
1.914,0.30,-0.66,0.10
1.979,0.26,-0.65,0.16
1.995,0.26,-0.49,0.09
1.995,0.26,-0.49,0.09
2.069,0.24,-0.52,0.12
2.098,-0.23,0.07,0.29
2.114,-0.01,-0.02,0.06
2.164,0.05,0.01,-0.00
2.199,-0.54,1.31,-0.64
2.262,-0.57,1.41,-0.64
2.264,-0.63,1.50,-0.64
2.299,-0.23,2.81,0.07
2.342,-0.24,2.98,0.13
2.364,-0.40,2.02,0.51
2.379,-0.26,1.59,0.29
2.431,0.02,1.50,0.00
2.464,-1.01,2.15,-0.25
2.480,-1.23,1.69,-0.25
2.535,-1.09,1.51,-0.25
2.537,-0.91,1.33,-0.25
2.598,-0.46,1.06,-0.24
2.629,-0.05,0.75,-0.27
2.649,-0.15,1.02,-0.28
2.697,-0.27,1.11,-0.27
2.718,-0.70,1.03,-0.20
2.784,-0.58,0.93,-0.18
2.797,-0.53,0.58,-0.19
2.830,-0.19,0.42,-0.06
2.887,-0.27,0.40,-0.10
2.896,-0.24,0.30,-0.00
2.916,-0.18,0.16,-0.04
2.983,-0.18,0.15,-0.01
2.997,-0.11,-0.13,0.02
3.056,-0.04,-0.14,0.03
3.064,0.16,-0.23,0.04
3.098,0.02,-0.13,0.08
3.115,0.05,-0.04,-0.00
3.163,0.04,-0.05,-0.10
3.199,-0.11,-0.02,-0.06
3.199,-0.11,-0.02,-0.06
3.263,-0.05,-0.03,-0.04
3.299,1.02,-0.38,0.00
3.350,0.86,-0.35,0.01
3.360,2.22,-1.00,-0.31
3.379,3.62,-1.10,-0.33
3.430,4.16,-1.70,-0.38
3.464,-0.18,-0.86,0.53
3.492,0.28,-0.51,0.13
3.539,0.45,-0.59,0.05
3.559,-0.16,-3.77,0.81
3.609,-0.28,-3.87,1.05
3.634,0.29,-2.73,1.11
3.636,0.34,-2.53,1.02
3.706,0.38,-2.35,0.92
3.729,0.11,-0.32,0.17
3.760,0.39,-0.75,-0.06
3.780,0.24,-0.92,0.12
3.846,0.19,-1.00,0.21
3.860,0.25,-0.57,0.15
3.918,0.23,-0.47,0.10
3.927,0.15,-0.53,0.41
3.949,0.03,-0.63,0.46
3.996,-0.02,-0.57,0.43
4.002,-0.27,0.07,0.27
4.074,-0.24,0.10,0.23
4.095,-0.10,0.66,-0.71
4.114,-0.10,1.00,-0.84
4.170,-0.10,1.04,-0.84
4.194,-0.03,0.99,-0.28
4.214,0.17,1.92,-0.49
4.276,0.26,2.01,-0.62
4.296,-1.02,2.76,-0.52
4.326,-1.07,3.00,-0.36
4.396,-1.04,2.97,-0.35
4.396,-1.04,2.97,-0.35
4.434,-1.63,1.98,-0.03
4.457,-1.35,1.67,-0.26
4.503,-1.21,1.63,-0.30
4.508,-0.94,1.15,-0.44
4.570,-1.00,1.10,-0.44
4.594,-0.86,0.81,0.05
4.614,-0.97,0.66,-0.04
4.667,-1.02,0.67,-0.07
4.694,-0.95,0.47,0.23
4.714,-0.94,0.41,0.15
4.783,-0.93,0.41,0.10
4.795,-0.54,0.61,-0.02
4.834,-0.41,0.28,0.02
4.837,-0.37,0.19,0.00
4.895,-0.42,-0.04,0.22
4.929,0.02,-0.19,0.12
4.989,0.18,-0.27,0.06
4.995,0.23,-0.30,-0.02
4.999,0.22,-0.20,-0.10
5.077,0.25,-0.24,-0.12
5.095,3.04,-2.06,-0.87
5.137,0.22,-0.13,0.16
5.162,1.42,-0.31,-0.13
5.165,2.20,-0.71,-0.26
5.254,2.60,-0.77,-0.30
5.261,2.60,-0.59,-0.11
5.294,0.93,-0.97,0.19
5.328,1.23,-2.50,-0.32
5.385,-0.06,-4.60,0.75
5.395,0.28,-3.62,1.64
5.421,0.87,-2.30,0.33
5.475,0.73,-2.24,0.31
5.494,-0.33,-1.07,0.04
5.536,-0.18,-1.09,0.10
5.552,1.32,-1.80,0.70
5.610,1.34,-1.93,0.66
5.627,-0.31,-0.82,0.59
5.659,0.33,-0.39,0.26
5.706,0.44,-0.39,0.13
5.729,-0.10,-0.74,0.30
5.749,0.07,-0.73,0.20
5.797,0.12,-0.68,0.17
5.828,0.06,-0.54,0.51
