time,x,y,z
0.048,0.00,-0.01,-0.00
0.076,0.01,-0.00,-0.00
0.143,0.01,0.00,-0.01
0.183,-0.02,0.01,-0.01
0.238,-0.04,-0.01,0.01
0.307,-0.03,-0.02,0.01
0.324,-0.00,-0.01,0.02
0.385,0.08,-0.02,-0.01
0.448,0.04,-0.03,0.03
0.473,0.01,-0.04,0.02
0.529,0.04,-0.09,0.05
0.573,0.48,-0.37,0.20
0.638,0.69,-0.49,0.29
0.663,0.94,-0.77,0.73
0.699,0.38,-0.83,0.83
0.771,0.30,-0.84,0.85
0.786,-0.45,-0.74,2.19
0.891,-0.47,-0.82,2.41
0.904,-1.30,0.53,3.52
0.939,-0.61,0.99,2.99
1.000,-0.50,1.52,2.98
1.064,0.62,1.30,1.50
1.094,1.62,2.92,-0.12
1.142,2.19,3.57,-2.01
1.196,2.17,3.94,-2.73
1.206,2.57,2.76,-3.19
1.285,2.38,1.10,-4.16
1.336,2.65,-2.58,-2.75
1.380,2.61,-3.89,-1.84
1.423,0.38,-1.28,-0.87
1.474,0.03,-4.36,0.31
1.508,-0.25,-4.19,1.24
1.576,-0.39,-1.65,3.21
1.614,-0.58,-1.47,3.18
1.663,-1.00,-1.20,1.92
1.693,-0.43,-0.93,1.50
1.763,-0.33,-0.91,1.51
1.785,-0.50,0.79,2.77
1.785,-0.50,0.79,2.77
1.964,-0.44,0.95,2.77
1.964,-0.44,0.95,2.77
1.999,0.49,0.99,1.95
2.028,2.51,3.12,-1.76
2.083,2.66,3.49,-3.65
2.140,2.52,1.81,-2.90
2.158,2.27,1.10,-2.47
2.237,1.86,0.09,-1.35
2.306,2.22,-0.45,-1.97
2.321,1.21,-1.51,-1.64
2.373,0.78,-1.58,-1.25
2.428,0.22,-2.67,-0.75
2.458,0.55,-0.71,-0.39
2.518,-0.43,-3.00,0.82
2.586,-1.21,-3.46,2.11
2.620,-0.88,-1.76,3.37
2.682,-0.50,-1.49,3.63
2.708,-0.63,-1.30,2.95
2.800,-0.66,-1.18,2.81
2.805,-0.94,-0.69,2.37
2.873,-0.98,-0.59,2.27
2.904,0.13,1.73,1.78
2.960,0.18,1.64,1.68
2.993,1.07,1.33,0.73
3.045,1.72,1.61,-0.30
3.099,1.51,1.71,-0.33
3.138,1.85,3.60,-4.13
3.188,3.23,1.57,-4.60
3.223,2.41,1.05,-3.55
3.269,2.61,0.68,-3.18
3.333,2.63,0.45,-3.08
3.382,1.01,-0.84,-1.43
3.445,0.52,-2.27,-0.85
3.461,0.36,-1.12,-0.65
3.524,-0.15,-2.63,-0.07
3.595,-0.66,-4.22,1.08
3.616,-0.92,-0.74,2.51
3.666,0.09,-0.66,1.22
3.717,-0.65,-0.91,2.45
3.799,-0.64,-0.89,2.84
3.802,-0.52,-0.94,3.09
3.856,0.30,-0.95,3.06
3.922,-0.77,-0.55,3.30
3.950,-0.25,0.73,1.43
4.010,-0.25,1.37,1.74
4.029,0.60,1.04,0.72
4.097,1.64,1.89,0.72
4.145,1.58,1.89,0.67
4.188,1.84,1.83,-0.51
4.236,2.00,1.87,-0.61
4.301,2.12,2.82,-2.98
4.325,2.67,1.15,-4.06
4.373,2.40,-0.31,-3.28
4.427,3.29,-2.07,-2.97
