time,x,y,z
0.337,-0.03,-0.08,-0.13
0.662,0.18,2.32,0.42
0.993,-0.01,0.42,0.00
1.335,-1.06,-3.58,0.79
1.653,0.56,-1.19,-0.26
1.992,-0.87,1.87,1.30
2.330,-0.36,2.78,0.61
2.655,1.45,-1.43,-0.89
3.002,-0.21,-2.01,0.34
3.330,-0.27,-0.18,-0.09
3.665,0.86,2.82,0.11
4.002,-0.31,0.17,0.06
4.330,-1.26,-3.85,1.44
4.666,-0.17,-0.20,-0.05
4.997,-1.42,1.13,1.57
5.333,-0.42,2.63,0.41
5.661,1.09,-1.25,-0.54
6.006,0.77,-1.08,-0.06
6.344,0.14,-0.35,0.08
6.666,-0.50,3.66,0.30
6.997,-0.32,2.04,-0.03
7.333,1.31,-2.62,-0.44
7.665,0.55,-1.93,-0.13
7.990,0.05,-0.44,0.23
8.332,0.73,3.18,0.17
8.655,-0.25,0.79,0.19
8.999,-1.01,-3.17,0.25
9.312,0.68,-0.09,-0.42
9.666,0.09,0.05,-0.09
9.992,0.07,2.84,0.30
10.352,1.37,-1.77,-0.66
10.674,0.60,0.02,0.13
10.993,0.22,-0.29,0.27
11.337,-0.01,2.83,-0.37
11.625,-0.40,1.44,-0.10
11.993,-0.36,-1.35,0.06
12.316,0.36,-0.37,-0.28
12.605,0.09,-0.37,0.33
12.997,0.28,3.30,0.53
13.332,0.71,-0.69,-0.09
13.665,-1.56,-2.72,-0.12
14.004,0.10,-0.44,-0.06
14.335,-0.49,2.58,1.68
14.626,0.69,1.26,-0.45
15.009,1.18,-1.71,-0.51
15.330,-0.18,-0.46,0.17
15.713,-0.29,-0.08,0.27
16.005,-1.03,2.35,0.76
16.332,-0.25,0.66,0.08
16.692,-0.29,-4.13,0.58
17.001,0.14,-0.74,0.14
17.357,-0.23,2.45,-0.32
17.621,-0.32,-0.41,0.00
17.999,0.24,-0.01,-0.02
18.331,-0.04,0.03,0.00
18.682,0.08,-0.02,0.04
18.998,0.06,0.01,0.02
19.335,-0.07,0.01,0.00
19.642,0.07,0.05,-0.01
19.998,0.06,0.02,-0.01
20.322,0.01,0.09,0.01
20.675,0.01,-0.07,-0.01
20.994,-0.01,-0.04,-0.01
21.320,0.02,-0.03,0.01
21.697,-0.04,0.12,-0.01
