time,x,y,z
0.1310,0.1378,-0.4485,0.8492
0.2560,0.1466,-0.4358,0.8639
0.3840,0.3968,-0.5248,1.0280
0.5050,-0.0078,-0.4661,0.9909
0.6270,-0.4661,-0.2238,0.7779
0.7530,-0.5834,-0.1788,0.3489
0.8850,-0.5033,-0.3528,0.4564
0.9950,0.0508,-0.2580,1.0163
1.1290,0.3352,-0.7613,0.9753
1.2540,0.2668,-0.8091,0.7896
1.3850,0.2209,-0.8267,0.6919
1.4980,-0.2443,-0.5160,0.7095
1.6240,-0.7026,-0.2990,0.5297
1.7540,-0.5365,-0.2218,0.5316
1.8720,-0.5336,-0.2169,0.5717
2.0090,-0.1612,-0.2482,0.7896
2.1280,0.5805,-0.5385,0.8209
2.2460,0.4779,-0.7876,0.7202
2.3770,0.5981,-0.9743,0.6929
2.5080,0.2052,-0.7818,0.7388
2.6240,-0.0880,-0.4339,0.7759
2.7530,-0.3362,-0.4388,0.6205
2.8720,-0.4525,-0.2805,0.6792
3.0040,-0.1309,-0.2902,0.8648
3.1290,-0.6176,-0.2736,0.6323
3.2490,0.4984,-0.4593,0.7867
3.3760,0.5140,-0.8121,0.6704
3.5100,0.4759,-0.8863,0.5736
3.6240,0.2023,-0.7886,0.6479
3.7450,-0.0186,-0.6723,0.6762
3.8760,-0.4153,-0.4788,0.6821
4.0010,-0.4046,-0.3371,0.7065
4.1250,-0.2296,-0.3586,0.8306
4.2540,1.2987,-0.5160,1.0671
4.3730,0.7720,-0.5052,0.8424
4.5100,0.4906,-0.7613,0.6948
4.6250,0.4622,-0.7769,0.7134
4.7510,0.3225,-0.8766,0.6714
4.8700,0.1192,-0.7349,0.6704
5.0040,-0.4114,-0.5658,0.5306
5.1490,-0.2648,-0.4329,0.6645
5.2440,-0.2717,-0.4661,0.9127
5.3750,0.6831,-0.6420,0.8473
5.5110,0.2785,-0.5824,0.7231
5.6300,0.4153,-0.5951,0.7026
5.7480,0.4661,-0.8248,0.7104
5.8730,0.1808,-0.6606,0.6586
6.0170,0.0147,-0.5961,0.6841
6.0780,0.1984,-0.5502,0.7681
6.2560,-0.0127,-0.5003,0.7613
6.3740,-0.2971,-0.2081,0.7798
6.5080,-0.7769,-0.2521,0.6235
6.6340,0.9000,-0.4505,0.9469
6.7550,0.4642,-0.7446,0.7486
6.8730,0.4925,-0.8560,0.6616
6.9920,0.5375,-0.8844,0.6108
7.1550,0.4241,-0.9186,0.6284
7.2630,-0.0450,-0.5150,0.7593
7.3740,-0.1212,-0.5902,0.7984
7.4960,-0.0645,-0.4134,0.8072
7.6440,0.0528,-0.4593,0.7085
7.7540,0.7153,-0.6362,0.7632
7.8720,0.4847,-0.6127,0.7212
7.9860,0.5062,-0.9030,0.6235
8.1290,0.8570,-1.2352,0.6450
8.2470,0.0156,-0.5150,0.6342
8.3740,0.0215,-0.4837,0.8121
8.4890,-0.4016,-0.5482,0.6606
8.6280,-0.1241,-0.4026,0.9166
8.7510,0.5472,-0.5345,0.8600
8.8750,0.9215,-0.4427,0.8512
8.9950,0.5365,-0.7124,0.7085
9.1360,0.5375,-0.8091,0.6284
9.2490,0.4994,-0.8629,0.6108
9.3750,0.2531,-0.7476,0.6440
9.4970,0.0381,-0.6450,0.7349
9.6360,-0.2893,-0.6391,0.9098
9.7440,-0.5394,-0.1915,0.6655
9.8760,-0.0283,-0.1769,0.8815
9.9890,0.6293,-0.3479,0.7642
10.1260,0.6459,-0.5580,0.7466
10.2570,0.5766,-0.7837,0.7319
10.3410,0.3723,-0.7916,0.5629
10.5260,0.3801,-0.9762,0.6284
10.6320,-0.0098,-0.6586,0.6929
10.7550,-0.2248,-0.4407,0.7075
10.8760,-0.6117,-0.4710,0.5433
10.9970,-0.0713,-0.4837,0.6557
11.1090,0.5453,-0.5463,0.9518
11.2470,0.5287,-0.3176,1.1092
11.3890,0.5599,-0.6137,0.8218
11.4940,0.4192,-0.4915,0.8795
11.6070,0.3557,-0.5023,0.8443
11.7820,0.3430,-0.5111,0.7701
11.8810,0.3450,-0.4749,0.7446
12.0080,0.3352,-0.4525,0.7652
12.1500,0.3127,-0.4671,0.7710
12.2650,0.3049,-0.4759,0.7876
12.3710,0.2697,-0.5091,0.8091
12.4940,0.2639,-0.4749,0.8160
12.6080,0.2736,-0.4818,0.8101
12.7580,0.2932,-0.4593,0.7476
12.8750,0.2639,-0.4691,0.8433
12.9910,0.2785,-0.4730,0.8062
13.1130,0.2746,-0.4710,0.7994
13.2500,0.2814,-0.4847,0.8082
13.3970,0.2785,-0.5082,0.8316
