time,x,y,z
0.1240,0.0156,-0.3186,0.8932
0.2460,0.0235,-0.3323,0.9010
0.3760,-0.0020,-0.3274,0.8209
0.4950,0.0831,-0.3518,0.9381
0.6240,0.0938,-0.2590,1.0163
0.7170,-0.0899,-0.3411,0.8463
0.8820,-0.4583,-0.3635,0.6684
0.9910,-0.6977,-0.2599,0.5179
1.1250,-0.7935,-0.2492,0.3489
1.2560,-0.3655,-0.3430,0.6645
1.3750,-0.2023,-0.0156,0.8218
1.4960,0.2893,-0.4622,0.9401
1.6210,0.2375,-0.3518,0.8287
1.7330,0.5306,-0.3772,0.8668
1.8720,0.5287,-0.2463,0.7984
1.9900,0.4837,-0.3684,0.9264
2.1220,0.3743,-0.3244,0.9411
2.2560,-0.0557,-0.2463,0.8043
2.3750,-0.0459,-0.3694,0.9518
2.4970,-0.4779,-0.3332,0.5209
2.6260,-0.7437,-0.2814,0.4202
2.7340,-0.8082,-0.3205,0.3616
2.8790,-0.2062,-0.3147,0.7769
2.9980,-0.2414,-0.3088,0.7583
3.1220,0.4437,-0.3000,0.9186
3.2570,0.3479,-0.3684,0.7622
3.3730,0.4847,-0.3479,0.8346
3.4920,0.5375,-0.2951,0.7398
3.6280,0.5678,-0.3977,0.8258
3.7490,0.2228,-0.3137,0.8795
3.8800,0.1046,-0.3313,0.8854
3.9980,-0.2883,-0.2384,0.7271
4.1250,-0.5003,-0.2599,0.6948
4.2470,-0.5717,-0.2629,0.7544
4.3730,-0.7994,-0.2365,0.3528
4.4930,-0.6420,-0.2316,0.4495
4.6270,-0.0059,-0.2394,1.0310
4.7460,0.3225,-0.6020,0.8570
4.8590,0.1476,-0.3323,0.8551
4.9980,0.3684,-0.3254,0.9088
5.1240,0.5277,-0.1857,0.8209
5.2520,0.5052,-0.2482,0.8433
5.3750,0.5189,-0.2717,0.8746
5.4930,0.3704,-0.2511,0.8697
5.6150,0.0264,-0.3293,0.8531
5.7460,-0.2844,-0.2785,0.8355
5.8710,-0.4026,-0.2277,0.5404
5.9930,-0.5902,-0.3713,0.6538
6.1250,-0.7603,-0.2551,0.5345
6.2250,-0.8961,-0.1505,0.0254
6.3700,-0.5922,-0.3938,0.7046
6.5070,-0.1788,-0.2844,0.9215
6.6110,0.3567,-0.2609,0.8140
6.7540,0.3948,-0.3528,0.7818
6.8710,0.4691,-0.2687,0.9313
6.9950,0.5228,-0.2580,0.7847
7.1570,0.5150,-0.3469,0.8932
7.2180,0.1397,-0.3352,0.8873
7.3830,-0.0508,-0.2511,0.8912
7.4950,-0.2492,-0.2990,0.9245
7.6130,-0.5042,-0.3274,0.7271
7.7690,-0.7085,-0.2824,0.5121
7.9000,-0.6176,-0.2893,0.6518
7.9970,-0.1427,-0.3518,1.1336
8.0910,-0.5609,-0.2795,0.6977
8.2500,0.1427,-0.2981,1.1531
8.3740,0.1720,-0.3117,0.8404
8.5070,0.3899,-0.2570,0.8707
8.6240,0.5072,-0.2844,0.8756
8.7700,0.5052,-0.3166,0.7925
8.9040,0.5560,-0.3205,0.8101
8.9950,-0.1309,-0.3059,0.7378
9.0970,-0.2756,-0.2209,0.9088
9.2500,-0.4407,-0.3274,0.5062
9.3770,-0.4974,-0.2267,0.7622
9.4980,-0.7779,-0.3254,0.5619
9.6240,-0.7114,-0.2639,0.4456
9.7690,-0.6205,-0.1945,0.4095
9.9140,0.0987,-0.2052,1.3437
9.9970,0.0479,-0.1749,0.9567
10.1250,0.2658,-0.4016,0.9039
10.2500,0.3801,-0.4251,0.9157
10.3650,0.4779,-0.3020,0.8531
10.5050,0.4163,-0.4143,0.9762
10.6250,0.4231,-0.4554,0.8639
10.7530,0.4515,-0.3498,0.8600
10.8300,0.0567,-0.2433,0.8473
10.9810,-0.3938,-0.2326,0.7446
11.1320,-0.7544,-0.2033,0.5590
11.2690,-0.7720,-0.2971,0.7065
11.3860,-0.7212,-0.2257,0.4368
11.5020,0.2003,-0.5091,0.5639
11.6290,-0.0235,-0.1222,0.9616
11.7680,0.1994,-0.3078,0.7613
11.8450,0.4505,-0.2756,0.8678
12.0130,0.4593,-0.3215,0.9313
12.1410,0.5697,-0.2639,0.7144
12.2490,0.4847,-0.2599,0.9714
12.3930,-0.1788,-0.3694,0.7544
12.5040,-0.0547,-0.4026,1.0681
12.6260,-0.5942,-0.3889,0.6352
12.7430,-0.5981,-0.3723,0.5668
12.8490,-0.7007,-0.2277,0.8023
13.0020,-0.2580,-0.1945,1.1199
13.1090,-0.5082,-0.0987,0.5687
13.2990,-0.0098,-0.4925,0.7749
13.3640,0.4808,-0.3498,1.0867
13.5150,0.4505,-0.3538,0.8277
13.6250,0.4661,-0.2990,0.7603
13.7470,0.4143,-0.3049,0.9313
13.8630,0.6059,-0.3196,0.9176
14.0910,0.5746,-0.3010,0.9938
14.1210,-0.4593,-0.2003,0.7466
14.2810,-0.1476,-0.3880,1.0642
14.3940,-0.7153,-0.2502,0.4534
14.5000,-0.7437,-0.2521,0.4290
14.6430,-0.5033,-0.2707,0.4808
14.7450,0.2814,-0.4681,1.3339
14.8670,0.1065,-0.2902,0.8101
15.0320,0.3371,-0.2834,0.7818
15.0970,0.5560,-0.2766,0.8863
15.2500,0.4994,-0.3225,0.8981
15.3790,0.4779,-0.3469,1.0046
15.4840,-0.1134,-0.2306,0.8756
15.6270,-0.0567,-0.2795,1.0730
15.7540,-0.5003,-0.3772,0.4124
15.8630,-0.6323,-0.3186,0.6186
16.0000,-0.6596,-0.2404,0.7544
16.1170,-0.3010,-0.4896,0.5531
16.2620,0.0068,-0.0684,0.8600
16.3770,0.1994,-0.2824,1.0691
16.4960,0.5433,-0.3772,0.9078
16.5980,0.5140,-0.3606,0.7016
16.7720,0.5140,-0.3469,0.8414
16.8760,0.4642,-0.3479,1.0994
16.9560,-0.2267,-0.0020,0.5424
17.1490,-0.3225,-0.1779,0.8062
17.2730,-0.2267,-0.3196,0.8824
17.3750,-0.7984,-0.2599,0.3010
17.5060,-0.0938,-0.5199,0.8355
17.6260,-0.1143,-0.2375,0.6254
17.7320,0.7368,-0.3029,1.2127
17.8810,0.4446,-0.3860,0.9880
17.9110,0.3645,-0.3176,0.9127
18.1640,0.3772,-0.2932,0.9411
18.2230,-0.0293,-0.2443,0.8218
18.3870,0.1739,-0.4759,0.8531
18.4750,0.0987,-0.4788,0.7564
18.6210,0.2639,-0.4153,0.9303
18.7340,0.1329,-0.3889,0.9020
18.8900,0.1026,-0.3244,0.8815
18.9160,0.1085,-0.3596,0.8521
19.1200,0.1407,-0.3811,0.8756
19.2190,0.1984,-0.3850,0.9215
19.4140,0.1280,-0.3254,0.9303
19.5070,0.1280,-0.3401,0.8639
19.6200,0.1886,-0.3811,0.9078
19.7400,0.1573,-0.3889,0.8600
19.8900,0.1202,-0.3313,0.9059
20.0750,0.1222,-0.3909,0.8267
20.1090,0.1231,-0.3977,0.8766
20.2380,0.1427,-0.3821,0.8707
20.3810,0.1583,-0.3772,0.8756
20.4950,0.1749,-0.2971,0.8824
20.6330,0.1915,-0.3811,0.8824
20.7360,0.1749,-0.3303,0.8815
