time,x,y,z
0.134,-0.33,-0.23,0.14
0.286,0.01,0.11,-0.17
0.427,-0.05,-0.04,-0.19
0.571,0.27,0.10,-0.24
0.716,0.31,0.08,-0.36
0.861,0.33,0.02,-0.32
0.990,0.03,-0.13,-0.06
1.146,-0.23,-0.49,0.33
1.284,-0.07,0.26,0.64
1.428,0.31,0.36,0.24
1.569,0.30,0.10,-0.09
1.714,0.36,-0.06,-0.34
1.857,0.59,-0.01,-0.43
1.993,0.10,-0.33,-0.37
2.145,-0.08,-0.15,0.15
2.285,-0.45,-0.13,0.41
2.428,0.11,-0.04,0.77
2.572,0.05,0.17,0.10
2.714,0.22,0.08,-0.53
2.849,0.35,0.06,-0.52
2.992,0.28,-0.22,-0.16
3.145,0.04,-0.37,0.24
3.287,-0.58,-0.01,0.80
3.429,-0.04,-0.18,1.04
3.571,-0.07,0.33,-0.16
3.714,0.22,0.23,-0.72
3.849,0.49,0.10,-0.81
3.992,0.15,-0.22,-0.20
4.144,0.00,-0.66,0.30
4.284,-0.28,-0.26,0.75
4.427,-0.16,0.16,0.60
4.576,-0.07,0.13,0.62
4.711,0.03,0.53,-0.47
4.849,0.19,0.26,-0.74
4.991,0.07,0.09,-0.76
5.144,0.25,-0.31,-0.06
5.285,-0.16,-0.42,0.23
5.433,-0.03,-0.03,0.51
5.571,0.00,-0.17,0.73
5.712,0.01,0.44,-0.31
5.849,0.26,0.24,-0.64
5.995,0.20,-0.12,-0.68
6.120,0.23,-0.02,-0.50
6.284,-0.02,-0.28,0.36
6.426,-0.33,-0.18,0.52
6.568,0.05,0.05,0.61
6.708,0.08,0.61,-0.15
6.849,0.15,0.09,-0.44
7.001,0.60,0.07,-0.39
7.119,0.38,-0.38,-0.57
7.284,0.21,-0.50,-0.05
7.427,-0.08,-0.35,0.62
7.585,-0.35,-0.19,0.81
7.705,-0.23,0.38,0.28
7.849,-0.15,0.50,0.21
8.009,0.06,0.27,-0.37
8.140,0.23,0.11,-0.63
8.269,0.20,-0.23,-0.45
8.422,0.34,-0.29,-0.26
8.587,0.14,-0.73,0.40
8.711,-0.18,0.03,0.61
8.850,-0.48,0.32,0.15
9.000,-0.18,0.27,0.37
9.141,0.27,0.36,-0.01
9.271,0.24,0.14,-0.47
9.425,0.38,0.17,-0.46
9.568,0.26,-0.15,-0.32
9.718,0.14,0.06,-0.37
9.849,-0.45,-0.37,0.26
9.984,-0.29,-0.14,0.50
10.138,-0.33,-0.04,0.29
10.269,0.13,-0.13,0.64
10.426,0.12,0.50,-0.30
10.572,0.17,0.28,-0.53
10.704,0.41,-0.13,-0.18
10.849,0.08,-0.18,-0.13
10.984,-0.37,-0.32,0.29
11.138,-0.39,-0.12,0.44
11.280,-0.16,0.25,0.16
11.425,0.24,-0.00,0.24
11.567,0.18,0.22,-0.32
11.723,0.11,0.05,0.17
11.854,0.01,-0.06,0.08
11.984,0.03,-0.02,0.01
12.134,-0.02,-0.02,0.02
12.280,-0.02,-0.02,0.01
12.444,-0.00,-0.01,-0.03
12.566,0.01,-0.02,-0.00
12.705,-0.01,-0.00,0.00
12.851,0.01,0.04,-0.02
12.984,0.02,0.01,0.00
13.156,-0.45,0.08,-0.01
