time,x,y,z
0.083,-0.03,0.06,-0.05
0.172,-0.06,-0.00,-0.08
0.250,-0.02,0.03,-0.03
0.350,-0.08,-0.00,-0.17
0.424,-0.31,-0.03,-0.46
0.500,-0.69,-0.11,-1.26
0.595,-0.80,-0.43,-1.81
0.694,-1.40,-0.58,-2.15
0.718,-1.55,-0.59,-2.18
0.823,-1.34,-0.47,-1.71
0.921,-1.50,-0.15,-1.58
1.000,-0.47,0.00,-1.69
1.096,-1.04,-0.00,-2.01
1.167,-1.86,0.46,-1.28
1.249,-1.59,1.01,-0.57
1.332,-0.90,1.40,0.22
1.416,-0.47,1.21,0.78
1.519,-0.32,0.98,1.38
1.598,0.15,0.10,3.09
1.669,-0.77,-1.11,3.03
1.727,0.03,-1.63,1.98
1.851,0.09,-1.56,1.92
1.911,0.58,-1.27,-0.26
2.013,-0.03,-0.56,-0.58
2.056,0.40,-0.69,-1.02
2.176,-0.48,-0.38,-1.62
2.261,-0.74,-0.22,-1.91
2.354,-0.82,0.02,-2.11
2.411,-0.18,0.10,-2.06
2.525,-1.03,0.28,-1.59
2.582,-1.30,1.05,-0.01
2.667,-0.48,1.17,0.23
2.736,-0.44,0.86,0.65
2.866,-0.36,0.82,0.74
2.914,-0.88,0.05,2.08
2.990,-0.27,-0.11,2.18
3.083,-0.20,-0.11,2.21
3.176,0.91,-1.50,1.73
3.249,0.97,-2.04,0.95
3.332,-1.41,-0.56,-0.74
3.416,-0.38,-0.55,-0.60
3.531,0.26,-0.54,-1.37
3.584,-0.96,0.26,-2.00
3.664,1.23,0.04,-1.87
3.748,1.33,-0.27,-1.94
3.865,-0.71,-0.24,-1.67
3.911,-0.57,0.31,-0.65
4.026,-0.24,0.73,-0.19
4.058,-0.27,0.90,0.84
4.175,-0.19,0.84,1.04
4.248,0.08,1.03,2.15
4.332,0.38,0.26,2.31
4.417,-0.77,-1.06,2.24
4.484,-0.68,-1.15,2.01
4.581,0.08,-2.17,0.99
4.667,0.38,-1.02,0.39
4.751,-0.48,-0.37,-0.64
4.834,-0.74,-0.30,-0.87
