time,x,y,z
0.042,0.46,-0.05,-0.09
0.085,-0.24,0.02,0.02
0.128,0.17,-0.04,-0.04
0.165,-0.07,0.03,0.01
0.208,0.05,0.02,-0.01
0.250,0.01,-0.03,-0.03
0.285,0.03,0.00,-0.05
0.335,0.05,-0.01,-0.01
0.370,0.00,-0.03,0.02
0.415,0.02,0.07,-0.06
0.462,-0.01,0.07,-0.03
0.511,0.03,-0.02,0.06
0.511,0.03,-0.02,0.06
0.595,0.02,-0.05,0.10
0.626,0.55,-0.26,0.16
0.673,-0.53,-0.48,0.14
0.709,-0.03,-0.02,0.41
0.750,-0.09,-0.09,0.42
0.785,0.05,-0.51,0.71
0.835,-1.39,-1.61,2.35
0.870,-1.14,-1.90,1.29
0.915,-0.54,-1.70,0.10
0.952,0.29,-2.34,-1.01
0.985,0.18,-1.40,-0.76
1.024,0.24,-1.00,-0.67
1.114,0.35,-0.65,-0.60
1.123,1.46,-0.51,-0.70
1.165,0.44,-1.50,-1.70
1.212,1.06,-0.98,-2.26
1.248,0.69,-0.33,-3.97
1.285,-2.16,0.88,-4.16
1.331,0.83,1.27,-2.63
1.370,-1.36,4.23,-2.86
1.421,-1.24,3.48,-2.32
1.456,-0.62,2.12,-0.14
1.498,-0.66,1.73,0.72
1.559,-0.62,1.58,0.74
1.581,-1.46,1.44,1.44
1.630,-2.83,1.09,2.59
1.664,-1.33,0.27,2.68
1.706,-2.47,-0.01,2.85
1.752,-1.42,0.07,2.40
1.791,-0.97,-0.22,1.36
1.820,-1.99,-1.49,1.75
1.870,-2.20,-2.12,1.89
1.900,-1.58,-2.98,1.83
1.951,-2.19,-3.67,2.65
1.991,-0.45,-2.28,0.80
2.045,-0.26,-2.02,0.52
2.070,-0.06,-2.10,-2.04
2.122,1.41,-1.35,-3.90
2.163,0.72,-0.46,-4.00
2.200,-1.08,0.15,-2.93
2.247,1.05,-0.39,-3.09
2.285,0.75,-0.16,-2.15
2.330,0.32,0.49,-2.27
2.370,1.53,1.22,-3.11
2.401,-0.97,2.12,-2.30
2.450,0.81,2.54,-1.94
2.497,-0.22,3.14,-1.26
2.572,-0.37,3.32,-1.26
2.579,-0.25,3.24,-1.06
2.622,-1.03,2.84,-0.30
2.675,-3.09,2.21,1.57
2.703,-3.78,1.71,3.47
2.741,-2.32,0.30,2.88
2.785,-1.79,0.27,2.61
2.829,-1.10,-0.56,2.18
2.870,-1.33,-1.21,1.60
2.900,-2.23,-2.48,1.92
2.950,-0.81,-2.49,1.89
2.994,-3.68,-2.88,1.40
3.037,-2.29,-3.12,0.65
3.078,-0.44,-1.32,0.08
3.115,0.63,-4.49,-2.15
3.162,-0.98,-4.01,-1.72
3.197,1.71,-0.33,-3.41
3.258,2.33,-0.31,-4.02
3.281,-0.37,-0.43,-2.83
3.321,0.11,-0.07,-2.40
3.369,2.27,-0.58,-2.36
3.400,-0.21,-0.13,-2.20
3.453,1.85,0.89,-3.59
3.497,-0.96,2.71,-2.13
3.545,-0.99,3.10,-1.95
3.585,0.96,2.85,-1.90
3.620,-0.62,2.96,-0.48
3.660,-1.18,2.21,-0.32
3.700,-2.23,2.65,0.95
3.744,-3.78,1.28,2.93
3.785,-2.48,1.68,3.06
3.832,-2.17,0.24,2.60
3.870,-1.89,0.44,2.79
3.900,-1.48,-0.40,2.52
3.950,-1.06,-0.71,1.77
3.995,-1.19,-1.04,1.93
4.041,-0.71,-1.06,1.79
4.087,-2.51,-2.26,1.38
4.117,-2.59,-3.02,1.01
4.164,-1.31,-3.62,-0.01
4.200,-1.24,-2.99,-0.55
4.248,0.07,-1.36,-1.37
4.285,1.45,-3.60,-3.23
4.334,0.52,-2.12,-2.83
4.368,-0.21,0.11,-3.07
4.400,-0.28,0.68,-2.61
4.451,1.66,0.05,-2.58
4.495,1.92,-0.50,-3.46
4.555,1.50,-0.51,-3.45
4.571,2.06,1.06,-3.26
4.618,-0.08,3.64,-2.85
4.659,-0.88,3.74,-2.12
4.700,-0.25,3.93,-0.96
4.742,-0.84,2.38,-0.31
4.785,-1.08,2.19,-0.12
4.830,-1.57,2.25,0.05
4.865,-1.43,1.45,0.60
4.912,-0.49,0.90,0.23
4.951,-2.79,0.57,1.60
4.996,-2.14,-0.36,3.53
5.052,-1.92,-0.59,3.51
5.065,-2.44,-1.02,2.41
5.115,-1.53,-1.39,1.89
5.172,-0.80,-1.75,1.28
5.196,-1.99,-2.29,1.39
5.251,-3.06,-3.78,1.67
5.280,-1.25,-3.72,0.46
5.310,-1.38,-1.60,0.63
5.366,0.50,-5.87,-1.53
5.405,-0.79,-1.95,0.05
5.433,-0.01,-0.39,-0.36
5.490,0.12,0.36,-2.36
5.559,0.16,0.05,-2.62
5.573,-1.67,0.91,-3.50
5.600,-1.43,1.76,-3.27
5.658,4.32,0.20,-4.02
5.700,-0.91,1.14,-3.27
5.737,-0.89,1.28,-2.99
5.780,1.46,1.79,-1.73
5.820,0.40,2.77,-1.25
5.865,-0.43,1.39,-0.93
5.906,0.23,3.34,-0.39
5.949,0.11,2.39,-0.39
5.991,-0.43,1.87,-0.04
6.058,-0.37,2.48,-0.04
6.074,-2.00,2.10,0.88
6.134,-2.21,1.62,1.08
6.152,-1.42,0.85,0.31
6.213,-1.92,0.82,0.59
6.241,-0.18,-0.04,2.22
6.281,-1.81,-0.00,0.89
6.338,-2.01,-0.24,1.56
6.365,-0.49,-0.29,1.01
6.412,-1.03,-0.23,0.72
6.451,-1.06,-2.33,0.98
6.498,-1.04,-0.91,1.03
6.504,-1.20,-0.76,0.40
6.573,-2.53,-2.53,1.16
6.616,-2.09,-2.55,0.11
6.667,1.20,-1.80,-0.93
6.696,-0.49,-0.97,-3.84
6.751,-0.28,-2.83,-3.98
6.776,-1.15,0.37,0.59
6.836,-0.44,1.81,0.15
6.865,3.55,-4.99,-3.88
6.901,0.44,0.25,-0.54
6.960,2.61,-0.05,-1.71
6.985,-1.40,0.77,-1.71
7.057,-1.09,0.86,-1.34
7.072,2.56,0.99,-1.48
7.092,0.15,1.53,-1.73
7.155,0.01,1.35,-0.91
7.205,1.36,2.63,-0.94
7.235,-2.28,3.30,-0.05
7.280,-2.33,3.23,0.19
7.322,-1.88,1.20,1.31
7.363,-2.58,0.74,0.90
7.400,-1.88,-0.05,2.45
7.466,-1.49,-0.25,2.03
7.489,-2.40,-0.50,2.90
7.491,-2.14,-0.44,2.78
7.580,-1.94,-0.48,2.70
7.616,-3.43,-3.89,1.30
7.672,-4.38,-3.08,1.63
7.699,-0.44,-4.42,-1.23
7.740,-0.65,-5.57,-1.19
7.783,0.96,-1.08,-1.09
7.820,1.55,-2.08,-4.32
7.865,-0.23,-1.10,-3.61
7.909,2.62,-1.58,-1.09
7.954,3.87,-3.29,-3.30
7.985,-2.43,4.39,-1.28
8.057,-2.64,3.95,-1.76
8.070,5.06,-4.69,-4.48
8.127,3.71,1.96,-1.73
8.157,-0.26,0.36,-3.78
8.165,0.58,-1.72,-3.49
8.236,1.61,0.39,-0.66
8.272,-0.03,-0.35,-0.38
8.305,0.05,2.63,0.27
8.362,-0.62,3.40,-0.42
8.403,-0.86,3.98,-0.24
8.435,-1.53,1.94,0.97
8.486,-3.02,1.94,2.13
8.499,-2.86,1.73,2.15
8.585,-2.65,1.52,2.09
8.612,-2.52,-0.61,2.61
8.645,-1.08,-1.35,1.39
8.687,-1.40,-1.23,1.85
8.735,-2.95,-2.62,1.67
8.798,-2.38,-3.19,0.81
8.823,-2.01,-1.84,0.06
8.876,-0.15,-1.97,-1.17
8.903,-1.01,-1.04,-1.20
8.945,-0.84,-0.18,-1.68
8.985,0.77,0.95,-1.17
9.001,1.08,1.58,-1.09
9.097,1.18,1.63,-1.13
9.110,0.88,-0.60,-3.34
9.135,2.20,1.46,-3.42
9.180,2.32,-0.59,-4.14
9.232,-0.83,2.11,-1.72
9.256,1.44,1.08,-2.28
9.323,1.43,2.21,-1.62
9.375,-0.53,1.88,-0.91
9.405,-0.25,2.77,-0.84
9.420,-0.09,3.03,-0.81
9.482,-0.82,2.32,-0.14
9.495,-0.98,2.30,-0.02
9.568,-3.08,1.61,1.54
9.605,-1.89,-0.86,3.53
9.651,-1.59,-0.93,3.01
9.706,-1.76,-0.66,2.27
9.735,-1.69,-1.84,1.96
9.755,-1.48,-0.76,2.08
9.817,-3.25,-4.02,1.78
9.874,-2.84,-2.28,1.29
9.896,-1.76,-1.79,0.46
9.926,-0.62,-1.42,-0.01
9.985,-3.02,-0.85,0.99
10.047,-1.74,0.17,0.40
10.068,-0.62,10.01,-2.98
10.109,-3.51,1.14,1.90
10.135,2.85,0.29,-1.52
10.191,3.50,-0.30,-2.85
10.231,-3.26,3.67,-0.89
