time,x,y,z
0.0290,0.2003,-0.3723,0.8580
0.0760,0.1710,-0.4036,0.8316
0.1180,0.2140,-0.4055,0.8355
0.1680,0.2511,-0.4231,0.8160
0.2080,0.2336,-0.4085,0.8121
0.2500,0.2394,-0.3977,0.8375
0.2880,0.2697,-0.4710,0.8336
0.3340,0.2805,-0.4847,0.8531
0.3690,0.2687,-0.4749,0.8629
0.4280,0.2756,-0.4466,0.8512
0.4530,0.2599,-0.4407,0.8277
0.5060,0.2697,-0.4163,0.7837
0.5450,0.2893,-0.4085,0.7808
0.5880,0.2179,-0.3626,0.7818
0.6240,0.3196,-0.3283,0.8688
0.6660,0.4710,-0.4583,0.8854
0.7030,0.4573,-0.3010,0.9499
0.7500,0.2932,-0.4749,0.8131
0.7850,0.3743,-0.4251,0.8815
0.8290,0.5101,-0.3371,1.0065
0.8750,0.1954,-0.3665,0.8629
0.9010,0.2345,-0.3293,0.9635
1.0110,0.2824,-0.3518,1.0105
1.0110,0.2824,-0.3518,1.0105
1.0170,-0.1818,-0.3342,0.8394
1.0850,-0.1397,-0.3235,0.8785
1.1240,-0.3127,-0.4075,0.7573
1.1720,-0.3968,-0.3968,0.7183
1.2090,-0.4222,-0.3665,0.6792
1.2510,-0.5453,-0.3244,0.5531
1.2890,-0.4016,-0.2795,0.8707
1.3400,-0.1632,-0.4270,0.8179
1.3700,-0.4857,-0.1954,0.5414
1.4020,-0.4544,-0.3196,0.9333
1.4550,0.5443,-0.8815,0.8668
1.5020,-0.2912,-0.0772,0.7427
1.5380,-0.0498,-0.3831,0.7446
1.5760,0.3665,-0.6977,0.7114
1.6090,0.3880,-0.4788,0.8433
1.6690,0.3987,-0.4691,0.8277
1.7060,0.2756,-0.4896,0.7437
1.7510,0.2482,-0.4691,0.7368
1.7870,0.4251,-0.5472,0.7828
1.8340,0.4749,-0.6039,0.7398
1.8730,0.4652,-0.2795,0.9078
1.9080,0.4407,-0.5668,0.7564
1.9080,0.4407,-0.5668,0.7564
2.0110,0.3371,-0.5365,0.7241
2.0190,0.5130,-0.2756,0.8179
2.0890,0.5228,-0.3176,0.7759
2.1230,0.6127,-0.3088,0.7994
2.1670,0.4153,-0.2267,0.7632
2.2110,0.7144,-0.3225,0.9772
2.2370,0.5121,-0.1808,1.0388
2.2840,0.2824,-0.3704,0.8453
2.3340,0.1456,-0.2687,0.9547
2.3760,0.1739,-0.3117,1.0495
2.4210,-0.0567,-0.4222,0.7505
2.4710,-0.2521,-0.2678,0.7583
2.4890,-0.0645,-0.1485,0.9606
2.5380,-0.2805,-0.3538,0.7036
2.5890,-0.4534,-0.4886,0.5121
2.6230,-0.6020,-0.3108,0.5766
2.6790,-0.6254,-0.3205,0.4935
2.7020,-0.4652,-0.3508,0.8492
2.7390,-0.6459,-0.1749,0.6547
2.7890,-0.4652,-0.4241,0.8473
2.8220,-0.1593,-0.4935,0.8912
2.8760,-0.2922,-0.3371,0.6723
2.9220,0.0489,-0.4007,1.3251
2.9240,0.4261,-0.5570,1.0212
2.9240,0.4261,-0.5570,1.0212
3.1070,0.5551,-0.7740,0.5844
3.1070,0.5551,-0.7740,0.5844
3.1140,0.0137,-0.1173,0.8883
3.1830,0.2003,-0.2648,0.9049
3.1980,0.4945,-0.6196,0.7144
3.2410,0.4603,-0.7271,0.7544
3.2870,0.6792,-0.3166,0.8678
3.3340,0.3538,-0.5072,0.7476
3.3720,0.5375,-0.2834,0.9479
3.4090,0.3196,-0.4398,0.8013
3.4390,0.4573,-0.3977,0.8072
3.4900,0.6205,-0.3489,0.8052
3.5360,0.6029,-0.3029,0.9108
3.5830,0.4710,-0.3049,0.9499
3.6240,0.3948,-0.3108,0.9147
3.6650,0.0469,-0.3411,0.7886
3.7010,0.1730,-0.3528,0.9430
3.7420,-0.0928,-0.3762,0.7710
3.7840,-0.3059,-0.3166,0.6684
