time,x,y,z,gx,gy,gz,barometer
6.999,-0.61,-0.15,0.40,-0.02,0.18,1.68,1007.27
7.107,-0.79,-0.21,0.37,-0.16,1.75,0.62,1007.27
7.208,-1.03,-0.16,0.36,-0.07,1.50,0.00,1007.25
7.347,-1.18,-0.15,0.33,0.28,1.06,-1.22,1007.24
7.443,-1.17,-0.17,0.27,0.79,0.05,-1.59,1007.34
7.52,-1.15,-0.18,0.29,1.18,-0.43,-1.69,1007.34
7.686,-1.07,-0.18,0.34,0.88,-1.50,-0.52,1007.25
7.772,-0.71,-0.13,0.40,0.18,-1.91,0.96,1007.33
7.882,-0.62,-0.14,0.36,0.10,-1.47,1.50,1007.22
7.977,-0.63,-0.11,0.38,0.13,0.08,1.55,1007.25
8.116,-0.71,-0.13,0.44,-0.32,1.16,1.16,1007.24
8.217,-0.89,-0.16,0.40,-0.31,1.37,0.91,1007.30
8.327,-1.11,-0.15,0.39,0.06,1.44,-0.69,1007.33
8.436,-1.12,-0.12,0.34,0.54,0.71,-1.36,1007.24
8.559,-1.13,-0.11,0.35,0.98,0.04,-1.45,1007.29
8.686,-1.06,-0.18,0.41,0.46,-1.24,-1.20,1007.30
8.776,-0.87,-0.18,0.44,0.39,-2.08,-0.05,1007.28
8.895,-0.87,-0.18,0.44,0.28,-1.94,0.43,1007.34
8.975,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.25
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.298,-0.60,-0.18,0.57,0.56,-0.98,0.94,1007.22
9.311,-0.44,-0.09,0.84,0.02,-0.23,0.22,1007.23
9.465,-0.41,-0.08,0.85,-0.13,-0.12,0.10,1007.27
9.526,-0.40,-0.06,0.83,-0.06,-0.02,0.02,1007.27
9.667,-0.41,-0.06,0.84,0.01,0.10,-0.05,1007.29
9.786,-0.43,-0.06,0.85,0.16,0.06,-0.18,1007.32
9.881,-0.43,-0.03,0.86,0.08,0.02,-0.10,1007.25
10.007,-0.43,-0.04,0.85,0.03,0.03,-0.07,1007.32
10.11,-0.43,-0.05,0.85,-0.11,0.00,-0.08,1007.36
10.214,-0.43,-0.06,0.84,-0.06,-0.00,-0.05,1007.37
10.307,-0.43,-0.06,0.84,0.01,-0.01,0.02,1007.30
10.427,-0.42,-0.10,0.83,-0.06,-0.00,-0.03,1007.26
10.58,-0.43,-0.11,0.86,0.32,-0.10,-0.04,1007.32
