time,x,y,z
0.040,-0.02,0.04,-0.01
0.073,0.01,0.01,0.03
0.113,-0.00,0.02,0.01
0.148,0.01,-0.02,0.00
0.187,0.04,0.01,-0.00
0.220,0.02,-0.05,-0.01
0.261,0.01,0.00,-0.01
0.296,0.02,0.00,-0.02
0.334,-0.00,-0.00,-0.01
0.359,0.02,-0.00,0.01
0.411,0.01,-0.01,0.00
0.440,-0.01,-0.01,0.02
0.482,-0.00,-0.04,-0.01
0.550,0.00,-0.03,-0.01
0.555,0.00,-0.03,0.01
0.587,-0.00,0.03,0.01
0.632,-0.00,-0.02,-0.01
0.668,-0.01,0.01,-0.01
0.699,0.01,-0.00,0.01
0.742,0.01,-0.00,0.00
0.773,0.02,0.02,-0.01
0.813,-0.00,-0.01,0.02
0.850,0.01,0.02,0.01
0.891,-0.01,0.03,0.02
0.925,-0.00,0.06,0.01
0.969,-0.03,0.01,0.01
0.994,0.03,-0.01,-0.01
0.994,0.03,-0.01,-0.01
1.089,0.03,-0.03,-0.01
1.111,0.06,-0.00,-0.02
1.156,-0.00,-0.02,0.00
1.183,0.01,-0.01,-0.00
1.214,-0.05,-0.02,-0.00
1.258,-0.01,0.03,0.02
1.298,0.01,0.03,-0.00
1.333,-0.14,0.04,-0.01
1.373,-0.13,-0.04,-0.02
1.412,-0.07,0.16,-0.04
1.440,-0.24,0.26,0.05
1.480,-0.04,0.19,-0.01
1.488,-0.00,0.35,-0.05
1.571,-0.02,0.38,-0.06
1.591,0.19,0.59,-0.21
1.632,0.80,-0.21,-1.09
1.665,0.71,-0.30,-1.53
1.695,0.53,-0.58,-0.95
1.739,0.65,-1.31,-0.60
1.767,0.27,-0.89,-0.71
1.813,0.04,-1.03,-0.39
1.843,0.07,-2.18,0.01
1.887,0.26,-1.18,-0.10
1.924,-0.26,-1.92,0.23
1.953,-0.40,-3.57,0.69
2.004,-0.79,-3.96,1.02
2.006,-0.82,-3.82,1.03
2.092,-0.79,-3.60,1.00
2.109,0.16,-0.63,0.52
2.144,0.06,-0.82,1.70
2.189,-0.34,-0.40,2.63
2.228,-2.03,1.01,5.44
