time,x,y,z
0.0290,0.4847,-0.3156,0.7388
0.0770,0.4984,-0.3147,0.7388
0.0930,0.5042,-0.3156,0.7456
0.1900,0.5042,-0.3137,0.7505
0.1900,0.5042,-0.3137,0.7505
0.2180,0.5287,-0.2941,0.7359
0.2590,0.5345,-0.2912,0.7231
0.2930,0.5599,-0.2355,0.7095
0.3290,0.5961,-0.2130,0.6831
0.3750,0.6137,-0.2091,0.6352
0.4100,0.6459,-0.1700,0.6323
0.4440,0.6909,-0.1954,0.6039
0.4820,0.7613,-0.2365,0.5482
0.5190,0.8121,-0.2296,0.5238
0.5490,0.8316,-0.2316,0.4906
0.5950,0.8873,-0.2580,0.5463
0.6280,0.8951,-0.2551,0.4906
0.6670,0.9890,-0.2502,0.4427
0.6980,0.9489,-0.1720,0.4446
0.7420,0.9274,-0.0743,0.3782
0.7840,0.9645,-0.0303,0.3635
0.8110,0.9420,-0.0303,0.3381
0.8520,0.9929,0.0088,0.2785
0.8860,0.9762,0.0332,0.2893
0.9280,0.9714,0.0450,0.2853
0.9730,1.0476,0.0528,0.2629
1.0020,1.1355,0.0801,0.2443
1.0040,1.1473,0.0850,0.2580
1.0730,1.1688,0.0801,0.2619
1.1200,1.1004,0.0264,0.2932
1.1220,1.1043,0.0068,0.2981
1.2410,1.0877,0.0010,0.3196
1.2410,1.0877,0.0010,0.3196
1.2580,0.9753,0.1222,0.3840
1.2900,0.9723,0.1143,0.4388
1.3260,1.0085,0.1124,0.4573
1.3690,1.0564,0.0840,0.4388
1.4110,0.8893,0.1143,0.4632
1.4430,0.7730,0.2189,0.3938
1.4820,0.5981,0.3909,0.4026
1.5190,0.4847,0.2902,0.4876
1.5490,0.5580,0.1300,0.4290
1.5930,0.4290,-0.0137,0.4349
1.6300,0.3928,-0.0371,0.4583
1.6700,0.5209,-0.0254,0.4085
1.7010,0.8072,-0.0049,0.4388
1.7440,1.1639,0.0401,0.5033
1.7750,1.1043,0.0225,0.5033
1.8150,0.8189,-0.1270,0.5805
1.8430,0.8140,-0.1202,0.6059
1.8830,0.9303,-0.1544,0.4876
1.9270,0.9880,-0.2169,0.4065
1.9710,0.9675,-0.0977,0.3840
1.9970,1.0652,0.0147,0.3567
2.0150,1.1267,-0.0205,0.3430
2.0760,1.1443,-0.0508,0.3342
2.1100,1.2098,-0.1759,0.3049
2.1160,1.1903,-0.1769,0.2912
2.2160,1.1619,-0.1661,0.2726
2.2200,1.0798,-0.0059,0.2169
2.2600,1.1052,0.3000,0.1954
2.2880,1.0192,0.3127,0.2326
2.3320,1.0271,0.1182,0.2209
2.3690,0.9645,0.1085,0.2306
2.4090,0.9293,0.1241,0.3362
2.4430,0.9723,0.1055,0.3127
2.4740,0.9127,0.0694,0.3196
2.5100,0.9538,0.1094,0.3733
2.5500,0.9811,0.0596,0.4388
2.5930,0.9323,0.0381,0.4485
2.6260,0.9020,0.0225,0.4534
2.6730,0.8775,0.0322,0.4837
2.7020,0.8082,-0.0176,0.4622
2.7320,0.7456,-0.0762,0.4505
2.7780,0.6870,-0.0919,0.4583
2.8130,0.5297,-0.1554,0.4476
2.8440,0.5922,-0.1437,0.4016
2.8890,0.5668,-0.1134,0.4378
2.9260,0.5932,-0.1114,0.4476
2.9730,0.6714,-0.1182,0.4583
2.9900,0.8492,-0.1046,0.4652
3.0270,1.1619,-0.1222,0.5052
3.0900,1.1668,-0.1212,0.5140
3.1120,0.8248,-0.0928,0.4974
3.1450,0.8551,-0.2472,0.4485
3.1450,0.8551,-0.2472,0.4485
3.2540,0.8727,-0.3166,0.4261
3.2560,0.9313,-0.4114,0.3958
3.2920,1.0251,-0.2619,0.3635
3.3310,1.1590,-0.2277,0.3889
3.3610,1.2421,-0.2384,0.3567
3.4010,1.0701,-0.2345,0.3557
3.4430,1.1131,-0.1759,0.2541
3.4830,1.0896,0.0303,0.1788
3.5120,1.0495,0.1661,0.2189
3.5510,1.0564,0.1700,0.2384
3.5850,1.0007,0.0899,0.2814
3.6270,0.9675,0.0235,0.2873
3.6530,0.9411,-0.0420,0.3166
3.7010,1.0310,-0.0176,0.3381
3.7330,0.9958,0.0362,0.3919
3.7760,1.0359,0.0547,0.3870
3.8150,1.0261,-0.0391,0.4740
3.8440,0.9958,-0.1378,0.4554
3.8820,0.8775,-0.1622,0.4290
3.9180,0.8375,-0.0704,0.3860
3.9480,0.7339,0.0274,0.4202
3.9920,0.6440,0.1319,0.4368
4.0290,0.5687,0.0938,0.4437
4.0430,0.5385,0.0625,0.4554
4.1070,0.3557,-0.0938,0.4407
4.1440,0.6303,-0.1446,0.3469
4.1460,0.6059,-0.1202,0.3665
4.2540,0.5697,-0.0811,0.3792
4.2550,0.5785,-0.0098,0.3909
4.3020,1.1756,-0.0352,0.6205
4.3060,1.0202,-0.0752,0.6303
4.3650,0.8404,-0.2033,0.4837
4.4110,0.9870,-0.2629,0.3850
4.4350,1.0036,-0.2013,0.4427
4.4800,1.0368,-0.1300,0.4055
4.5140,1.1883,-0.1055,0.3381
4.5450,1.0837,-0.1349,0.3528
4.5880,1.1297,-0.1798,0.2424
4.6270,1.0593,-0.1349,0.2492
4.6770,0.9938,-0.0606,0.3352
4.7000,1.1531,0.0127,0.3010
4.7280,1.1805,0.0186,0.2707
4.7780,1.0964,0.0391,0.2981
4.8130,0.9684,-0.0068,0.3049
4.8490,0.9811,-0.0537,0.3117
4.8810,0.9626,-0.0577,0.3880
4.9190,0.9440,-0.1016,0.4270
4.9490,0.9694,-0.1397,0.4202
4.9960,0.8815,-0.1857,0.4075
5.0310,0.7828,-0.1339,0.3938
5.0780,0.8013,-0.0938,0.4720
5.0780,0.8013,-0.0938,0.4720
5.1430,0.7007,-0.1065,0.4994
5.1470,0.6372,-0.2033,0.4759
5.2480,0.6528,-0.1935,0.4622
5.2540,0.3831,-0.2277,0.4339
5.2960,0.6518,-0.3606,0.2746
5.3270,0.7144,-0.2902,0.3342
5.3740,0.7329,-0.3665,0.3411
5.3960,0.8775,-0.4583,0.3508
5.4440,1.0105,-0.5287,0.4358
5.4880,1.0134,-0.5179,0.4241
5.5190,1.0183,-0.3782,0.4456
5.5480,1.0378,-0.2726,0.4554
5.5850,1.0701,-0.2424,0.4290
5.6190,0.9977,-0.1720,0.3440
5.6490,0.9899,-0.1808,0.3186
5.6990,1.1170,-0.1065,0.3283
5.7310,1.1580,-0.1173,0.3098
5.7820,1.0466,-0.1358,0.2971
5.8110,1.1101,-0.0733,0.2218
5.8450,1.0818,0.0049,0.2072
5.8830,1.0691,0.1261,0.1886
5.9150,1.0192,0.1720,0.2365
5.9520,0.8912,0.1739,0.2560
5.9880,0.9430,0.0831,0.2424
6.0290,1.1512,0.0049,0.2658
6.0650,0.9401,0.0283,0.3948
6.1350,0.9616,0.0098,0.3694
6.1400,0.9069,-0.2189,0.4085
6.1400,0.9069,-0.2189,0.4085
6.2490,0.8756,-0.2199,0.4046
6.2530,0.8267,-0.1730,0.3968
6.3060,0.9704,-0.1505,0.3713
6.3160,0.9274,-0.1798,0.4759
6.3690,0.6782,-0.2746,0.4378
6.3870,0.5971,-0.2736,0.4075
6.4420,0.6401,-0.1016,0.3489
6.4810,0.7271,-0.0840,0.3235
6.5120,0.7134,-0.1466,0.3244
6.5550,0.7828,-0.2639,0.3147
6.6030,0.6772,-0.3166,0.3332
6.6230,0.7427,-0.2863,0.2707
6.6510,1.4404,-0.2756,0.2853
6.6950,1.1688,-0.0821,0.5111
6.7310,0.8502,-0.0186,0.4583
6.7610,1.0456,-0.2199,0.3440
6.8020,0.9626,-0.2824,0.3498
6.8500,1.0105,-0.0909,0.3137
6.8740,0.9723,-0.0049,0.3352
6.9300,0.9528,-0.0107,0.3225
6.9530,1.1277,-0.0909,0.2091
6.9970,1.1424,-0.0743,0.1925
7.0280,1.0622,-0.0723,0.2052
7.0630,1.0163,-0.0117,0.2990
7.0960,1.0251,-0.0127,0.3000
7.0960,1.0251,-0.0127,0.3000
7.1940,1.0427,-0.0195,0.2883
7.2130,1.0544,-0.0254,0.3225
7.2130,1.0544,-0.0254,0.3225
7.3580,1.0261,-0.0205,0.3244
7.3580,1.0261,-0.0205,0.3244
7.3630,1.1013,-0.0518,0.3254
7.3860,0.9039,-0.0117,0.2863
7.4310,0.8277,0.0713,0.3225
7.4670,0.8179,0.0772,0.3440
7.5140,0.9303,0.0215,0.3450
7.5410,0.9078,-0.0117,0.4270
7.5730,0.9333,-0.0450,0.4691
7.6210,0.8580,-0.1192,0.4896
7.6520,0.6577,-0.1739,0.4407
7.6960,0.5521,-0.1779,0.4055
7.7300,0.5336,-0.1427,0.3459
7.7610,0.7183,-0.1466,0.2932
7.8020,0.8551,-0.1954,0.3381
7.8440,1.1746,-0.2472,0.3586
7.8620,1.2675,-0.2599,0.3821
7.9220,0.8248,-0.2394,0.5424
7.9520,0.8150,-0.3352,0.4016
7.9980,0.9049,-0.3850,0.3342
8.0280,0.9254,-0.4143,0.4417
8.0630,1.1942,-0.2267,0.2130
8.1120,1.1746,-0.1915,0.2042
8.1140,1.1336,-0.1544,0.2150
8.1910,1.1004,-0.1016,0.2287
8.1990,0.9919,-0.0215,0.3450
8.3010,0.9987,-0.0362,0.3332
8.3010,0.9987,-0.0362,0.3332
8.3260,1.1639,0.1143,0.2463
8.3740,0.9929,0.0948,0.2639
8.3880,0.9303,-0.0039,0.2062
8.4370,0.9938,-0.0469,0.3088
8.4670,0.9176,-0.1085,0.3753
8.5050,0.9499,-0.2160,0.3596
8.5460,0.9508,-0.3411,0.3948
8.5680,0.8521,-0.3049,0.4466
8.6220,0.8482,-0.3626,0.4251
8.6630,0.8140,-0.3352,0.4153
8.7040,0.8443,-0.2902,0.4046
8.7300,0.7476,-0.2013,0.4241
8.7700,0.8072,-0.2160,0.4143
8.8090,0.8560,-0.2326,0.4143
8.8460,0.6088,-0.2795,0.4700
8.8950,0.3479,-0.2726,0.4290
8.9120,0.4603,-0.2502,0.2619
8.9530,0.7896,-0.2961,0.1720
9.0090,0.9860,-0.3489,0.2199
9.0280,1.3066,-0.4075,0.5248
9.0640,0.8424,-0.2629,0.6440
9.1090,0.7359,-0.2873,0.5394
9.1130,0.7828,-0.4720,0.4222
9.1980,0.8121,-0.5805,0.3928
9.2070,1.0300,-0.2121,0.3098
9.2070,1.0300,-0.2121,0.3098
9.3020,1.0554,-0.1358,0.3205
9.3200,1.1502,-0.1055,0.2101
9.3610,1.0505,-0.0928,0.3215
9.4130,1.1052,-0.1212,0.2531
9.4280,1.0945,-0.0938,0.2091
9.4680,0.9196,-0.0264,0.3870
9.5090,1.0290,-0.1446,0.3225
9.5440,0.9772,-0.1368,0.3029
9.6000,0.9948,-0.1427,0.3538
9.6160,1.0955,-0.1974,0.3078
9.6620,0.9792,-0.1290,0.3928
9.7030,0.9733,-0.1358,0.3997
9.7300,0.8091,-0.2492,0.3684
9.7630,0.9225,-0.2209,0.3743
9.8050,0.8834,-0.1906,0.3948
9.8370,0.8150,-0.3049,0.4075
9.8670,0.7554,-0.3323,0.5072
9.9150,0.6782,-0.3205,0.5023
9.9480,0.5873,-0.2717,0.4661
10.0140,0.4671,-0.2541,0.4310
10.0280,0.7661,-0.3127,0.3010
10.0580,0.7026,-0.3186,0.2726
10.1180,0.6596,-0.2814,0.3127
10.1210,0.7974,-0.3303,0.3049
10.1810,0.9000,-0.3899,0.3117
10.2120,0.9518,-0.2834,0.4935
10.2120,0.9518,-0.2834,0.4935
10.3170,0.9401,-0.2893,0.4876
10.3230,0.9186,-0.3127,0.3567
10.3700,0.9938,-0.2218,0.3674
10.4050,1.0564,-0.1163,0.3547
10.4190,1.0652,-0.0889,0.3655
10.4700,1.1365,-0.1691,0.2316
10.5230,1.1199,-0.1309,0.1994
10.5400,1.0613,0.0186,0.2394
10.5700,1.1267,0.0459,0.2101
10.6190,1.0769,0.0557,0.2209
10.6510,1.0290,0.0352,0.2472
10.6810,0.8688,-0.0010,0.3078
10.7350,1.0427,-0.0665,0.2814
10.7620,0.9821,-0.0489,0.3938
10.8210,0.9977,-0.1124,0.4104
10.8380,0.9196,-0.2052,0.3860
10.8640,0.9508,-0.1329,0.3840
10.9140,0.9802,-0.0967,0.3919
10.9500,0.9147,0.0127,0.4280
10.9840,0.8971,-0.0195,0.3821
11.0220,0.8863,-0.0127,0.4192
11.0630,0.8013,0.0215,0.4788
11.0850,0.8258,-0.0107,0.4720
11.1240,0.8580,-0.0987,0.4788
11.1960,0.8492,-0.1251,0.4837
11.2030,0.5531,-0.1906,0.5570
11.2230,0.4495,-0.2121,0.5228
11.3210,0.4847,-0.2081,0.5072
11.3220,0.5658,-0.2111,0.4906
11.3520,0.4544,-0.2658,0.4241
11.3990,0.5091,-0.2883,0.3997
11.4520,0.8131,-0.2521,0.3733
11.4650,0.9411,-0.2081,0.4437
11.5310,0.9821,-0.2179,0.4505
11.5430,0.8551,-0.1427,0.5062
11.5720,0.8355,-0.2863,0.4955
11.6060,0.9684,-0.3665,0.4016
11.6610,0.8727,-0.1417,0.3274
11.6830,1.0241,0.0088,0.3645
11.7340,1.0818,0.0127,0.3586
11.7680,1.2460,-0.2726,0.3362
11.8100,1.2137,-0.2981,0.3313
11.8340,1.0339,-0.4202,0.2893
11.8780,1.0359,-0.3968,0.2482
11.9250,1.0046,-0.3215,0.2678
11.9540,1.0280,-0.0479,0.2756
12.0070,1.0241,0.0235,0.2941
12.0320,1.0222,0.0371,0.3166
12.0610,1.0359,0.0293,0.3420
12.0850,1.0163,0.0244,0.3323
12.1330,1.0261,0.0068,0.3303
12.1330,1.0261,0.0068,0.3303
12.2160,1.0124,0.0107,0.3313
12.2280,0.9909,0.0107,0.4036
12.2280,0.9909,0.0107,0.4036
12.3830,0.9948,0.0029,0.4007
12.3830,0.9948,0.0029,0.4007
12.3950,0.9147,-0.0420,0.4525
12.4320,0.5570,-0.1612,0.4955
12.4860,0.5336,-0.2003,0.4798
12.5030,0.5893,-0.2365,0.4534
12.5440,0.5551,-0.2238,0.4671
12.5710,0.5218,-0.2502,0.4280
12.6160,0.6293,-0.2814,0.3977
12.6510,0.5199,-0.2287,0.4476
12.6840,0.6313,-0.2472,0.4036
12.7280,0.7104,-0.2697,0.3811
12.7640,1.2069,-0.2971,0.5062
12.7860,1.0906,-0.2345,0.5922
12.8390,0.8336,-0.2023,0.4847
12.8700,0.9196,-0.2590,0.3489
12.9200,1.0105,-0.2228,0.3401
12.9480,1.0837,-0.0782,0.4143
13.0010,1.1189,-0.0596,0.4153
13.0100,1.1160,-0.1016,0.3860
13.0570,1.1316,-0.2326,0.3792
13.0800,1.1336,-0.3440,0.2570
13.1320,1.1473,-0.2121,0.2033
13.1430,1.1287,-0.1700,0.2179
13.2090,0.9577,-0.0078,0.2873
13.2470,1.0105,-0.1163,0.2492
13.2470,1.0105,-0.1163,0.2492
13.3890,0.9743,-0.1407,0.2668
13.3890,0.9743,-0.1407,0.2668
13.3940,0.9098,-0.2433,0.3420
13.4350,0.9108,-0.2189,0.4065
13.4530,0.9782,-0.2511,0.3723
13.5050,0.9000,-0.2658,0.3977
13.5680,0.9635,-0.2971,0.4124
13.5850,0.8570,-0.3772,0.4270
13.5980,0.7916,-0.3420,0.4759
13.6530,0.7867,-0.2531,0.4515
13.6950,0.6293,-0.2189,0.4104
13.7500,0.5814,-0.2228,0.4251
13.7700,0.8062,-0.3997,0.3313
13.7850,0.6010,-0.3547,0.3567
13.8390,0.5228,-0.3283,0.3596
13.8800,0.8209,-0.4329,0.3029
13.9330,0.6166,-0.3303,0.3362
13.9580,0.8111,-0.2678,0.3401
13.9700,1.0857,-0.3244,0.3420
14.0280,0.9313,-0.3880,0.5277
14.0620,0.8815,-0.4124,0.3997
14.0850,0.8971,-0.4485,0.3518
14.1350,0.9958,-0.2502,0.3098
14.1630,1.0486,-0.1984,0.2941
14.2390,1.0486,-0.1827,0.3039
14.2450,1.1512,-0.1720,0.1906
14.2620,1.1150,-0.1984,0.2130
14.3340,1.0847,-0.2003,0.2443
14.3400,1.1121,-0.2003,0.2306
14.3930,1.0495,-0.1994,0.2482
14.4450,0.9606,-0.2140,0.3518
14.4650,1.0261,-0.1388,0.3176
14.5200,0.9958,-0.1065,0.3420
14.5350,1.0271,-0.1368,0.3147
14.5880,0.9665,-0.1378,0.3283
14.6230,0.9176,-0.1798,0.3362
14.6430,0.8844,-0.2160,0.3323
14.7010,0.8541,-0.2179,0.3303
14.7260,0.8990,-0.2687,0.4134
14.7700,0.9411,-0.2863,0.3997
14.8030,0.9323,-0.2424,0.4310
14.8400,0.9049,-0.2326,0.4349
14.8790,0.7026,-0.2375,0.4241
14.9310,0.6127,-0.2463,0.4202
14.9500,0.7065,-0.2150,0.3254
14.9860,0.6958,-0.1671,0.2824
15.0390,0.6489,-0.1485,0.3010
15.0550,0.7359,-0.1739,0.2834
15.0870,0.9352,-0.1837,0.2560
15.1300,1.1776,-0.1681,0.3772
15.1700,1.1004,-0.1798,0.4564
15.1720,1.0857,-0.1808,0.4515
15.2840,1.0701,-0.1779,0.4417
15.2840,1.0701,-0.1779,0.4417
15.3040,1.1385,-0.1671,0.3479
15.3930,1.1639,-0.1671,0.3459
15.3930,1.1639,-0.1671,0.3459
15.4060,1.1619,-0.1857,0.2736
15.4650,0.9850,-0.1827,0.2834
15.5210,0.9811,-0.1691,0.2805
15.5420,0.9293,-0.2189,0.2668
15.5570,0.9635,-0.2101,0.2853
15.6090,0.9342,-0.2218,0.3645
15.6250,0.9616,-0.2081,0.3401
15.6830,1.0046,-0.2199,0.4036
15.7280,0.9460,-0.2111,0.3909
15.7820,0.9547,-0.2238,0.3919
15.8000,0.9342,-0.1915,0.3694
15.8170,0.8668,-0.0899,0.2932
15.8720,0.7319,0.1192,0.3156
15.9100,0.7515,0.1446,0.4339
15.9560,0.7065,0.1026,0.4319
15.9810,0.6684,-0.1046,0.4026
16.0320,0.7085,-0.1300,0.3801
16.0620,0.4964,-0.2238,0.2990
16.0790,0.5629,-0.2169,0.3235
16.1280,0.9626,-0.1202,0.2951
16.1700,1.3759,-0.1935,0.4270
16.1800,1.3046,-0.2179,0.4886
16.2530,1.2254,-0.2209,0.5199
16.2670,0.8629,-0.3156,0.3684
16.3250,0.8981,-0.3420,0.3401
16.3360,1.0407,-0.3381,0.2717
16.3360,1.0407,-0.3381,0.2717
16.4530,1.0261,-0.2951,0.3098
16.4610,1.1365,-0.3371,0.2580
16.5160,0.9909,-0.3137,0.2824
16.5250,1.1570,-0.2551,0.2599
16.5710,1.0388,-0.2042,0.2981
16.5970,1.0407,-0.1388,0.3274
16.6540,0.9616,-0.1094,0.4319
16.6890,0.8990,-0.3704,0.3323
16.7360,0.8785,-0.3616,0.3518
16.7620,0.8003,-0.3762,0.3489
16.7980,0.9176,-0.3362,0.3811
16.8420,0.9508,-0.3244,0.3968
16.8700,0.8258,-0.4485,0.4358
16.8990,0.8355,-0.5130,0.4212
16.9460,0.8082,-0.4886,0.4310
16.9830,0.6108,-0.2844,0.4505
17.0000,0.5512,-0.2697,0.4437
17.0660,0.5101,-0.2658,0.4613
17.1110,0.7525,-0.2902,0.2658
17.1260,0.7046,-0.2365,0.3430
17.1810,0.7134,-0.2179,0.3518
17.1980,1.0329,-0.2785,0.2941
17.2630,1.0036,-0.2570,0.3254
17.2760,1.1346,-0.2492,0.4280
17.3320,1.0974,-0.2785,0.4505
17.3370,0.9235,-0.2629,0.4495
17.3370,0.9235,-0.2629,0.4495
17.4850,0.9420,-0.2609,0.4153
17.4850,0.9420,-0.2609,0.4153
17.5010,1.0447,-0.1046,0.3381
17.5090,1.0798,-0.0958,0.2511
17.5980,1.0759,-0.0801,0.2326
17.6100,1.0153,0.0967,0.2111
17.6390,1.0925,0.1466,0.1886
17.7080,1.0681,0.1710,0.2081
17.7190,1.2166,0.2453,0.1945
17.7330,1.2108,0.2502,0.2091
17.7970,1.2206,0.2590,0.2003
17.8370,0.7095,0.0322,0.3010
17.8410,0.7573,-0.0410,0.2834
17.9160,0.8629,-0.1153,0.2726
17.9480,0.9205,-0.4505,0.4769
17.9960,0.9000,-0.4788,0.4583
18.0150,0.8463,-0.2766,0.3665
18.0640,0.8775,-0.2326,0.3489
18.0740,0.8932,-0.0752,0.3635
18.1250,0.7779,-0.0811,0.4446
18.1860,0.7554,-0.1036,0.4329
18.2040,0.7896,-0.1603,0.4593
18.2040,0.7896,-0.1603,0.4593
18.2810,0.8218,-0.1456,0.4632
18.3060,0.7779,-0.1349,0.5082
18.3790,0.7769,-0.1378,0.5062
18.3830,0.7837,-0.1251,0.5512
18.4280,0.7984,-0.1300,0.5414
18.4850,0.7740,-0.1505,0.5590
18.4900,0.7681,-0.1339,0.5345
18.5410,0.7916,-0.1124,0.5414
18.5670,0.7769,-0.0860,0.5951
18.6180,0.7720,-0.0909,0.5942
18.6430,0.8316,-0.0938,0.6039
18.7080,0.7994,-0.1182,0.6244
18.7260,0.7916,-0.1642,0.6088
18.7390,0.8101,-0.1827,0.5990
18.7930,0.7779,-0.1906,0.6078
18.8190,0.7681,-0.1974,0.5942
18.8650,0.7955,-0.1700,0.5912
18.9010,0.7779,-0.1661,0.6117
18.9210,0.7486,-0.1583,0.6186
18.9870,0.7505,-0.1818,0.5922
19.0210,0.7280,-0.1681,0.6166
19.0670,0.7319,-0.1710,0.6176
19.0890,0.7241,-0.1720,0.6401
19.1170,0.7222,-0.2062,0.6391
19.1700,0.7134,-0.1867,0.6567
19.2030,0.7339,-0.1974,0.6244
19.2130,0.7202,-0.1857,0.6254
19.2820,0.7153,-0.1681,0.6381
19.3340,0.7016,-0.2003,0.6440
19.3380,0.6889,-0.1974,0.6547
19.4190,0.6909,-0.1925,0.6616
19.4240,0.7095,-0.2072,0.6567
19.4750,0.7065,-0.1329,0.7075
19.4790,0.6801,-0.2101,0.6391
19.5380,0.6948,-0.3137,0.6831
19.5980,0.6948,-0.2619,0.6674
19.6020,0.7407,-0.1720,0.7192
