time,x,y,z
0.011,-0.00,0.31,-0.04
0.017,0.01,0.16,-0.06
0.044,0.01,0.04,-0.07
0.044,0.01,0.04,-0.07
0.049,0.02,0.11,-0.03
0.059,0.05,0.13,-0.02
0.070,0.06,0.10,-0.05
0.082,0.03,0.10,-0.07
0.093,-0.03,0.07,-0.06
0.109,-0.09,0.09,-0.04
0.117,-0.11,0.11,-0.01
0.133,-0.09,0.12,-0.01
0.135,-0.03,0.11,-0.01
0.147,0.07,0.04,-0.02
0.159,0.08,0.05,-0.02
0.167,0.06,0.07,-0.02
0.177,0.01,0.04,-0.03
0.192,-0.02,0.06,-0.03
0.197,-0.01,0.09,-0.06
0.210,0.01,0.10,-0.09
0.217,0.08,0.14,-0.17
0.236,0.11,0.18,-0.22
0.240,0.31,0.40,-0.44
0.250,0.44,0.52,-0.57
0.262,0.58,0.72,-0.74
0.277,0.64,1.03,-0.92
0.282,0.53,1.14,-0.96
0.293,0.50,1.19,-0.99
0.309,0.15,1.30,-0.93
0.317,-0.14,1.48,-0.76
0.317,-0.14,1.48,-0.76
0.337,-0.20,1.53,-0.73
0.343,-0.19,1.81,-0.60
0.353,-0.06,1.77,-0.56
0.367,0.17,1.63,-0.50
0.378,0.28,1.47,-0.40
0.393,0.30,1.31,-0.26
0.397,0.18,1.27,-0.14
0.409,0.15,1.27,-0.07
0.417,0.06,1.43,0.07
0.437,0.07,1.47,0.08
0.441,0.14,1.51,0.08
0.451,0.19,1.46,0.02
0.462,0.25,1.36,-0.12
0.477,0.24,1.24,-0.32
0.482,0.17,1.29,-0.37
0.493,0.14,1.34,-0.40
0.494,0.10,1.40,-0.41
0.494,0.10,1.40,-0.41
0.550,0.07,1.44,-0.42
0.550,0.07,1.44,-0.42
0.550,0.07,1.44,-0.42
0.556,-0.12,1.01,-0.29
0.568,-0.58,1.01,0.23
0.569,-0.65,1.02,0.36
0.589,-0.70,0.98,0.48
0.600,-0.39,0.55,0.58
0.610,-0.08,0.60,0.52
0.617,0.06,0.55,0.54
0.633,0.05,0.50,0.58
0.643,-0.18,0.33,0.71
0.647,-0.55,0.20,0.91
0.661,-0.97,0.17,1.17
0.671,-1.39,0.11,1.39
0.690,-1.64,-0.03,1.66
0.693,-1.87,-0.35,1.94
0.704,-2.02,-0.74,2.18
0.709,-2.00,-0.92,2.38
0.724,-1.79,-0.72,2.55
0.727,-1.32,-0.58,2.55
0.757,-1.09,-0.61,2.51
0.757,-1.09,-0.61,2.51
0.766,-0.74,-1.08,2.26
0.780,-0.91,-1.18,2.16
0.783,-1.15,-1.09,2.10
0.798,-1.32,-0.92,2.05
0.815,-1.51,-0.85,2.04
0.818,-1.56,-0.89,2.02
0.824,-1.60,-1.11,2.05
0.824,-1.60,-1.11,2.05
0.862,-1.59,-1.17,2.08
0.862,-1.59,-1.17,2.08
0.871,-1.47,-1.67,2.33
0.881,-1.36,-2.62,2.50
0.900,-1.18,-2.61,2.26
0.902,-1.06,-2.49,2.14
0.908,-0.74,-2.27,1.78
0.924,-0.60,-2.24,1.60
0.930,-0.22,-2.29,0.91
0.956,-0.12,-2.33,0.63
0.956,-0.12,-2.33,0.63
0.963,-0.36,-2.94,-1.26
0.977,-0.96,-3.86,-1.77
0.989,-1.50,-5.30,-2.31
0.992,-2.13,-6.46,-2.56
0.992,-2.13,-6.46,-2.56
1.044,-2.34,-6.93,-2.58
1.044,-2.34,-6.93,-2.58
1.044,-2.34,-6.93,-2.58
1.050,-2.68,-8.32,-2.36
1.057,-1.29,-4.04,-2.53
1.068,-0.50,-3.10,-2.98
1.085,-0.09,-2.29,-3.26
1.089,0.88,0.01,-4.08
1.098,1.13,0.88,-4.46
1.112,0.91,1.16,-5.25
1.117,0.58,1.20,-5.45
1.134,0.15,1.24,-5.56
1.146,-1.44,1.62,-5.30
1.160,-1.99,1.78,-4.87
1.167,-2.25,1.99,-4.16
1.177,-2.25,2.10,-3.85
1.182,-2.08,2.26,-3.25
1.197,-1.32,2.14,-2.55
1.210,-0.91,2.05,-2.38
1.217,0.36,1.47,-2.05
1.239,0.90,1.31,-1.97
1.239,0.90,1.31,-1.97
1.254,2.64,1.23,-1.86
1.258,2.80,1.48,-1.89
1.269,2.51,1.89,-2.01
1.281,1.78,2.26,-2.20
1.293,1.11,2.44,-2.35
1.300,0.21,2.59,-2.36
1.315,-0.24,2.65,-2.19
1.320,-1.41,2.73,-1.35
1.340,-1.50,2.79,-1.25
1.344,-0.62,3.16,-1.14
1.354,0.23,3.33,-1.18
1.364,0.74,3.45,-1.18
1.381,1.10,3.55,-1.08
1.385,1.15,3.69,-0.93
1.398,1.06,3.80,-0.85
1.404,0.70,4.01,-0.65
1.418,0.15,3.59,-0.28
1.420,-0.18,3.44,-0.06
1.444,-0.45,3.48,0.15
1.450,-0.07,3.90,0.37
1.460,0.09,3.82,0.33
1.467,0.36,2.75,0.20
1.482,0.29,2.32,-0.02
1.492,0.22,2.30,-0.10
1.494,0.13,2.27,-0.18
1.494,0.13,2.27,-0.18
1.547,0.04,2.25,-0.20
1.547,0.04,2.25,-0.20
1.547,0.04,2.25,-0.20
1.554,-1.20,1.68,0.32
1.565,-2.26,1.91,1.22
1.567,-2.37,1.94,1.36
1.586,-2.42,1.89,1.45
1.597,-2.33,1.23,1.56
1.609,-2.14,1.11,1.57
1.617,-1.88,1.04,1.50
1.635,-1.82,0.89,1.47
1.638,-1.82,0.49,1.34
1.648,-1.98,0.25,1.30
1.659,-2.13,0.14,1.35
1.667,-2.78,-0.19,1.64
1.682,-3.45,-0.57,2.30
1.692,-3.72,-0.82,2.59
1.697,-4.28,-1.48,3.28
1.711,-4.69,-2.00,3.88
1.717,-5.09,-2.74,4.70
1.738,-5.18,-3.16,5.07
1.744,-4.37,-3.89,5.71
1.754,-3.66,-3.49,5.44
1.765,-2.60,-3.42,4.91
1.776,-1.69,-3.79,4.32
1.782,-1.02,-4.02,3.90
1.797,-0.48,-3.77,3.06
1.809,-0.34,-3.53,2.77
1.817,-0.18,-2.57,1.75
1.817,-0.18,-2.57,1.75
1.838,-0.18,-2.16,1.56
1.851,-0.51,-0.14,-0.35
1.862,-0.73,0.25,-0.66
1.867,-0.81,0.55,-0.94
1.877,-0.87,0.54,-1.15
1.893,-0.94,0.28,-1.23
1.897,-1.05,0.03,-1.21
1.911,-1.13,-0.23,-1.03
1.917,-1.13,-0.45,-0.77
1.940,-1.07,-0.60,-0.68
1.942,-0.97,-0.83,-0.63
1.953,-0.77,-3.53,-0.77
1.964,-0.95,-4.54,-0.75
1.979,-0.85,-3.01,-0.53
1.982,-0.50,-2.04,-0.40
1.996,0.07,-2.02,-0.47
1.996,0.07,-2.02,-0.47
1.996,0.07,-2.02,-0.47
2.054,0.36,-2.23,-0.58
2.054,0.36,-2.23,-0.58
2.054,0.36,-2.23,-0.58
2.058,0.98,-3.69,-1.30
2.067,-1.13,-4.72,-2.32
2.077,-1.56,-4.15,-2.06
2.082,-1.71,-3.89,-1.90
2.103,-1.82,-3.73,-1.82
2.108,-1.69,-1.68,-1.27
2.117,-1.28,-0.64,-1.24
2.138,-1.03,-0.24,-1.30
2.142,-0.02,0.28,-1.81
2.153,0.51,0.36,-2.30
2.163,0.73,0.36,-2.61
2.177,1.08,0.23,-3.49
2.182,1.03,0.15,-4.25
2.195,0.59,0.26,-4.86
2.208,-0.05,0.48,-5.07
2.217,-0.74,0.96,-4.97
2.217,-0.74,0.96,-4.97
2.237,-0.95,1.13,-4.79
2.248,-1.35,1.83,-3.92
2.259,-1.25,2.29,-3.52
2.267,-0.57,2.43,-3.47
2.277,0.19,2.24,-3.61
2.292,0.80,2.06,-3.67
2.297,1.57,2.12,-3.71
2.310,2.06,2.22,-3.70
2.317,2.21,2.29,-3.59
2.339,2.18,2.33,-3.46
2.342,1.79,2.37,-3.03
2.353,0.22,2.81,-1.71
2.364,-0.52,2.96,-1.16
2.376,-0.37,3.32,-0.67
2.382,0.09,3.27,-0.55
2.394,0.39,3.18,-0.45
2.408,0.43,3.32,-0.39
2.417,0.23,3.89,-0.28
2.417,0.23,3.89,-0.28
2.437,0.11,3.96,-0.23
2.448,-0.64,3.21,0.30
2.459,-1.01,3.32,0.59
2.467,-0.65,3.30,0.53
2.477,-0.27,3.33,0.35
2.492,0.22,3.54,0.05
2.493,0.41,3.74,-0.06
2.493,0.41,3.74,-0.06
2.493,0.41,3.74,-0.06
2.555,0.52,3.96,-0.15
2.555,0.52,3.96,-0.15
2.555,0.52,3.96,-0.15
2.562,0.28,4.24,-0.43
2.569,-1.67,1.79,0.04
2.582,-2.01,1.31,0.36
2.582,-2.01,1.31,0.36
2.609,-1.96,1.37,0.41
2.614,-1.48,1.71,0.87
2.624,-1.45,1.43,0.94
2.627,-1.42,1.04,0.98
2.651,-1.40,0.90,0.99
2.656,-1.26,0.92,0.84
2.667,-1.30,0.81,0.69
2.678,-1.35,0.70,0.57
2.693,-1.58,0.25,0.47
2.697,-1.83,-0.10,0.60
2.709,-1.95,-0.11,0.65
2.717,-2.19,0.13,1.07
2.738,-2.25,0.16,1.18
2.740,-2.32,0.07,1.33
2.749,-2.33,-0.33,1.53
2.762,-2.30,-0.49,1.98
2.776,-2.43,-0.68,2.31
2.782,-2.62,-1.13,2.55
2.794,-3.09,-1.97,2.93
2.809,-3.70,-2.62,3.43
2.812,-4.16,-2.95,4.04
2.817,-4.29,-3.02,4.18
2.841,-4.33,-3.16,4.44
2.845,-4.03,-3.89,4.75
2.856,-3.56,-4.00,4.50
2.867,-3.11,-4.02,4.22
2.878,-2.44,-3.93,3.76
2.893,-1.35,-3.65,3.04
2.897,-0.88,-3.54,2.66
2.909,-0.61,-3.46,2.38
2.917,-0.10,-3.01,1.35
2.938,-0.06,-2.70,1.00
2.940,-0.09,-2.33,0.68
2.951,-0.49,-0.80,0.07
2.962,-0.61,-0.09,-0.15
2.967,-0.60,0.19,-0.45
2.982,-0.61,0.00,-0.74
2.994,-0.64,-0.13,-0.80
2.996,-0.67,-0.26,-0.85
2.996,-0.67,-0.26,-0.85
2.996,-0.67,-0.26,-0.85
3.053,-0.70,-0.36,-0.88
3.053,-0.70,-0.36,-0.88
3.056,-0.70,-0.47,-0.97
3.066,-0.63,-5.82,-2.40
3.078,-0.79,-7.01,-2.61
3.082,-0.89,-7.35,-2.51
3.106,-0.92,-7.27,-2.44
3.108,-0.91,-6.31,-2.05
3.118,-0.69,-5.26,-1.31
3.119,-0.60,-5.14,-1.07
3.140,-0.48,-5.04,-0.88
3.151,0.15,-2.17,-0.68
3.161,0.19,-0.85,-0.93
3.167,0.14,-0.18,-1.20
3.182,0.10,0.20,-1.82
3.192,0.13,0.15,-2.03
3.197,0.14,-0.06,-2.42
3.212,-0.09,-0.48,-2.67
3.217,-0.28,-0.59,-2.65
3.245,-0.49,-0.59,-2.58
3.245,-0.49,-0.59,-2.58
3.253,-0.50,0.54,-2.78
3.264,0.04,0.86,-3.33
3.277,0.47,1.14,-3.84
3.282,0.58,1.40,-4.05
3.297,0.22,2.00,-4.02
