time,x,y,z
0.041,-0.02,0.01,0.00
0.061,-0.05,0.04,-0.02
0.096,0.05,-0.04,-0.01
0.105,0.04,-0.01,-0.01
0.154,0.03,-0.02,-0.02
0.183,0.01,0.02,-0.04
0.202,0.01,0.02,-0.02
0.254,0.02,0.01,-0.01
0.272,0.01,-0.01,0.01
0.303,0.01,-0.01,0.00
0.363,0.01,-0.01,0.00
0.363,0.01,-0.01,0.00
0.399,0.01,-0.05,0.01
0.421,0.00,-0.06,0.05
0.461,0.01,-0.07,0.05
0.485,0.02,-0.07,0.03
0.530,0.06,-0.08,0.02
0.545,0.00,-0.07,-0.01
0.578,-0.00,-0.07,-0.01
0.605,-0.06,-0.07,-0.07
0.640,-0.04,-0.04,-0.08
0.666,0.07,0.07,0.05
0.697,-0.02,0.10,-0.03
0.743,-0.09,0.13,-0.07
0.762,0.12,0.44,-0.38
0.785,0.08,0.71,-0.44
0.801,0.17,0.88,-0.48
0.850,0.24,0.95,-0.47
0.878,3.28,0.13,-0.66
0.896,2.99,-1.01,-1.13
0.937,-1.49,-0.91,-0.06
0.970,-1.40,-0.85,-0.36
0.985,-0.53,-1.72,0.07
1.045,-0.23,-1.86,0.26
1.057,-0.64,-2.37,0.12
1.105,-1.05,-2.11,-0.36
1.123,0.65,-2.39,0.03
1.168,0.89,-2.42,0.01
1.181,-1.65,-0.78,-0.58
1.208,-0.91,-1.07,0.67
1.256,-0.27,-1.33,0.97
1.272,-0.25,0.52,0.37
1.303,-2.17,0.96,-0.21
1.352,-2.02,0.11,0.37
1.361,5.48,1.91,-0.39
1.396,-6.66,4.15,-3.32
1.440,-5.13,1.78,1.20
1.451,3.23,1.11,0.38
1.484,1.86,0.26,0.62
1.486,1.75,0.30,0.91
1.545,1.52,0.31,1.21
1.570,1.46,-0.34,0.67
1.606,1.10,-0.24,0.35
1.623,-0.82,0.28,-0.72
1.666,-0.98,0.24,-0.83
1.696,-1.09,-0.22,-1.57
1.713,-1.08,-0.25,-1.70
1.758,-1.07,-0.24,-1.65
1.784,-0.71,-0.26,-0.77
1.806,-0.12,-0.15,-0.37
1.848,-0.05,-0.11,-0.35
1.880,0.08,0.28,-0.15
1.905,0.00,0.47,-0.26
1.952,-0.01,0.52,-0.26
1.971,-0.16,1.30,-0.38
1.985,-0.35,1.70,-0.44
2.044,-0.43,1.84,-0.49
2.064,-0.79,3.92,-0.71
2.105,-0.91,4.74,-0.76
2.121,-0.30,6.94,-0.46
2.156,-0.32,6.93,-0.73
2.180,0.04,3.77,-4.38
2.205,1.06,-1.69,-3.07
2.251,1.06,-2.22,-2.49
2.267,1.48,-4.74,-1.15
2.303,1.24,-2.07,0.88
2.340,0.71,-2.31,1.56
2.367,-0.92,-4.07,2.94
2.397,-0.72,-4.22,2.58
2.440,-0.54,-4.33,2.63
2.457,-0.29,-4.03,4.11
2.485,-1.40,-3.04,3.65
2.485,-1.40,-3.04,3.65
2.557,-1.47,-2.76,3.46
2.572,1.40,-1.46,1.89
2.624,2.36,-0.99,1.48
2.632,-0.08,-0.24,-0.89
2.680,-0.50,-0.23,-1.11
2.697,0.98,-0.17,-0.53
2.729,2.61,1.04,-0.17
2.752,3.98,-1.80,-2.90
2.811,-0.70,-3.91,-4.74
2.817,-10.00,9.57,-3.07
2.852,-2.43,1.18,0.84
2.871,0.83,-0.48,0.40
2.911,1.62,-0.80,0.59
2.937,0.19,0.04,0.23
2.977,0.43,0.01,0.22
2.992,0.12,0.06,-0.01
3.063,0.17,0.03,-0.02
3.063,0.17,0.03,-0.02
3.094,-0.28,-0.22,-0.73
3.097,-0.28,-0.34,-0.70
3.157,-0.29,-0.30,-0.65
3.177,-0.19,0.12,-0.35
3.236,-0.22,0.19,-0.35
3.242,-0.21,0.52,-0.35
3.275,-0.21,1.89,-0.21
3.323,-0.32,2.35,-0.25
3.332,-0.77,3.45,-0.42
3.384,-0.88,3.92,-0.52
3.393,0.03,4.63,-0.09
3.421,-0.18,4.43,-1.91
3.461,-0.26,4.20,-2.09
3.485,0.74,-1.87,-0.88
3.544,0.78,-2.13,-1.01
3.545,0.72,-2.29,-1.23
3.580,1.01,-2.73,0.65
3.625,0.94,-2.66,0.96
3.633,0.46,-3.03,1.77
3.681,0.73,-3.28,2.07
3.701,0.61,-3.31,2.22
3.720,0.48,-3.15,2.43
3.772,0.36,-3.11,2.42
3.788,-0.18,-2.22,1.83
3.816,-0.69,-1.77,1.02
3.843,0.25,-1.65,0.75
3.886,0.14,-1.60,0.64
3.908,0.52,-0.59,0.43
3.938,0.70,0.07,0.34
3.942,0.95,0.42,0.32
4.024,1.00,0.51,0.29
4.030,0.77,0.23,0.09
4.038,1.38,0.23,0.37
4.123,1.83,0.32,0.58
4.123,1.83,0.32,0.58
4.153,2.99,0.11,1.39
4.182,1.22,2.25,-0.41
4.212,0.59,0.29,1.62
4.237,0.59,-0.02,0.50
4.277,0.55,-0.07,0.40
4.303,-0.09,-0.01,-0.34
4.343,-0.21,0.03,-0.28
4.359,0.10,-0.02,-0.15
4.398,0.10,0.11,-0.20
4.421,0.23,0.04,-0.23
4.468,0.27,0.05,-0.24
4.486,-0.03,0.04,-0.60
4.528,-0.14,0.18,-0.61
4.545,0.19,0.32,-0.50
4.555,0.18,0.39,-0.56
4.606,0.10,0.51,-0.72
4.636,-0.20,1.09,-0.57
4.676,-0.12,1.14,-0.56
4.693,-0.41,2.37,-0.64
4.720,-0.37,3.06,-0.54
4.760,-0.42,3.18,-0.55
4.785,-0.56,5.36,-1.07
4.817,1.20,7.47,-0.39
4.820,2.06,7.15,0.08
4.882,2.96,6.32,0.51
4.909,1.48,-2.70,-0.06
4.921,1.18,-3.21,-0.06
4.969,0.61,-2.86,-1.11
4.988,0.94,-3.43,-0.77
5.037,1.06,-3.50,-0.67
5.064,0.92,-4.02,0.74
5.085,0.62,-4.33,1.01
5.128,0.54,-4.33,1.13
5.151,0.59,-3.68,2.04
5.170,0.29,-2.91,2.11
5.218,0.20,-2.81,2.08
5.239,-0.95,-1.51,0.16
5.255,0.99,-0.98,0.00
5.305,1.26,-0.77,-0.07
5.331,0.66,-0.57,-0.60
5.382,1.34,-0.27,-0.31
5.397,1.32,1.01,0.57
5.420,2.79,5.37,1.36
5.435,-1.55,3.86,-1.78
5.484,-9.90,5.13,-7.39
5.491,-0.14,-1.97,2.20
5.562,-0.27,-0.16,1.99
5.575,0.35,-0.04,0.62
5.606,-0.37,-0.04,-0.14
5.607,-0.41,-0.01,-0.22
5.667,-0.37,-0.01,-0.35
5.682,0.13,0.01,-0.22
5.744,0.12,0.02,-0.24
5.757,0.05,-0.03,-0.40
5.783,-0.15,-0.02,-0.54
5.838,-0.08,-0.05,-0.43
5.847,0.01,0.06,-0.30
5.858,0.05,0.07,-0.30
5.908,0.08,0.09,-0.29
5.935,-0.05,0.65,-0.21
5.955,-0.12,0.84,-0.16
6.005,-0.11,0.90,-0.17
6.011,-0.21,1.31,-0.21
6.098,-0.24,1.39,-0.24
6.098,-0.24,1.39,-0.24
6.121,-0.90,3.71,-0.70
6.150,0.84,5.19,-0.21
6.198,1.14,5.15,-0.90
6.212,1.17,0.47,-3.73
6.237,2.41,-1.11,-2.12
6.280,2.61,-1.51,-1.86
6.300,0.91,-1.79,-0.61
6.332,2.51,-1.91,0.12
6.378,2.93,-2.02,0.30
6.398,3.32,-2.52,0.56
6.421,3.50,-2.88,0.55
6.437,3.03,-2.97,0.17
6.484,2.99,-3.20,-0.58
6.543,2.92,-3.08,-0.45
6.544,2.84,-3.06,-0.37
6.580,1.33,-2.09,0.17
6.585,1.30,-1.68,-0.14
6.646,1.21,-1.49,-0.35
6.666,1.95,0.09,-0.34
6.693,1.85,0.58,-0.21
6.735,1.79,0.64,-0.21
6.758,0.22,0.00,-0.47
6.773,-0.67,0.08,-0.64
6.819,-0.89,0.27,-0.89
6.852,-4.03,1.92,-0.00
6.897,-1.38,-0.40,-0.07
6.906,-0.27,0.47,0.43
6.935,0.24,-0.19,0.14
6.935,0.24,-0.19,0.14
7.007,0.48,-0.29,0.03
7.015,-0.14,-0.03,-0.21
7.068,-0.05,-0.05,-0.21
7.090,0.27,-0.03,-0.32
7.127,0.13,-0.05,-0.41
7.156,0.15,-0.12,-0.43
7.161,0.10,-0.10,-0.41
7.215,0.11,-0.09,-0.39
7.250,0.18,-0.01,-0.24
7.270,0.25,0.01,-0.18
7.334,0.25,0.01,-0.17
7.334,0.25,0.01,-0.17
7.360,0.38,0.48,-0.29
7.416,0.40,0.65,-0.42
7.423,0.24,1.02,-0.93
7.455,-0.02,1.23,-1.14
7.500,-0.05,1.30,-1.29
7.505,-0.06,1.44,-1.99
7.576,0.08,1.48,-2.13
7.576,0.08,1.48,-2.13
7.605,2.76,1.48,-4.77
7.633,5.72,-1.29,-2.69
7.658,4.54,-1.87,-1.06
7.704,3.87,-1.41,-1.12
7.726,3.30,-0.81,-2.49
7.778,2.81,-0.40,-2.84
7.787,2.24,-0.34,-4.03
7.816,2.15,-0.53,-3.95
7.835,1.72,-0.59,-3.34
7.900,1.58,-0.61,-3.29
7.908,1.33,-0.99,-2.95
7.935,1.53,-1.29,-2.22
7.993,1.46,-1.23,-2.17
7.999,1.40,-0.68,-2.08
8.002,1.41,-0.58,-2.02
8.064,1.45,-0.54,-1.99
8.094,2.41,2.11,0.04
8.111,-0.94,-0.02,-0.54
8.161,-1.61,-0.06,-0.18
8.181,-0.81,0.54,0.66
8.232,0.12,0.33,0.26
8.241,0.52,0.43,0.36
8.270,0.71,-0.07,0.21
8.321,0.65,-0.03,0.14
