time,x,y,z
0.197,-0.01,0.09,-0.06
0.397,0.18,1.27,-0.14
0.600,-0.39,0.55,0.58
0.799,-1.43,-0.87,2.04
0.992,-2.13,-6.46,-2.56
1.197,-1.32,2.14,-2.55
1.400,0.94,3.91,-0.77
1.598,-2.25,1.15,1.58
1.797,-0.48,-3.77,3.06
1.996,0.07,-2.02,-0.47
2.197,0.28,0.40,-5.02
2.397,0.42,3.20,-0.43
2.609,-1.96,1.37,0.41
2.797,-3.39,-2.35,3.16
2.996,-0.67,-0.26,-0.85
3.197,0.14,-0.06,-2.42
3.397,0.98,0.31,-2.66
3.598,-0.26,2.83,0.72
3.797,-1.45,0.53,0.95
3.994,-2.20,-2.20,3.12
4.197,-0.09,-0.10,-0.56
4.402,0.77,0.72,-1.66
4.597,0.64,1.01,-1.56
4.802,-0.23,3.25,0.80
4.998,-3.38,0.66,1.94
5.202,-1.50,-3.37,1.29
5.402,0.67,-3.85,-2.67
5.607,0.50,-0.39,-2.16
5.802,0.68,4.69,-0.06
5.998,-2.10,1.29,0.69
6.202,-2.51,-1.47,1.79
6.400,-0.22,-0.95,0.08
6.598,0.40,1.24,-1.89
6.802,2.21,0.02,-2.49
6.999,-1.05,4.71,0.44
7.200,-2.09,1.24,1.77
7.399,-1.94,-1.82,2.23
7.602,-0.56,-5.66,-2.23
7.802,-1.23,1.51,-3.12
7.996,-1.17,1.03,-0.34
8.198,1.14,3.73,0.80
8.402,-3.33,-0.85,3.22
8.583,-0.72,-1.47,-0.08
8.802,0.99,-1.40,-2.27
8.994,0.77,1.14,-2.18
9.188,-0.73,4.77,1.33
9.400,-1.92,1.98,1.11
9.582,-2.23,-4.72,2.05
9.811,0.60,-3.65,-2.99
10.000,-0.36,0.11,-1.85
10.199,-0.25,1.42,-1.05
10.400,-0.18,3.50,1.45
10.622,-1.61,0.92,1.05
10.800,-0.75,-0.89,-0.58
11.012,-0.01,-2.42,-1.67
11.184,-0.72,0.84,-2.48
11.401,-0.54,4.34,1.35
11.599,-1.70,0.10,1.03
11.801,-0.90,-1.33,0.71
12.011,-0.20,-0.84,-0.05
12.202,-0.34,-0.13,-1.85
12.410,1.23,2.23,-1.51
12.601,-1.15,3.07,0.73
12.815,0.49,-0.21,1.20
13.016,0.84,-0.37,0.34
13.200,0.58,-0.06,0.45
13.382,0.01,-0.36,-0.22
13.603,0.01,-0.13,-0.08
13.787,-0.19,-0.02,0.02
13.987,-0.10,0.02,-0.14
14.194,0.16,-0.02,-0.04
14.400,-0.69,-0.02,0.05
14.600,0.32,0.17,-0.01
