time,x,y,z
0.012,-0.07,0.02,-0.04
0.015,0.09,-0.00,-0.06
0.015,0.09,-0.00,-0.06
0.015,0.09,-0.00,-0.06
0.015,0.09,-0.00,-0.06
0.069,0.12,-0.02,-0.05
0.069,0.12,-0.02,-0.05
0.069,0.12,-0.02,-0.05
0.076,0.01,0.02,0.02
0.089,0.01,0.04,0.09
0.090,0.05,0.03,0.09
0.101,0.10,0.00,0.09
0.101,0.10,0.00,0.09
0.101,0.10,0.00,0.09
0.101,0.10,0.00,0.09
0.151,0.14,-0.01,0.09
0.151,0.14,-0.01,0.09
0.151,0.14,-0.01,0.09
0.159,-0.02,0.03,0.13
0.169,-0.04,0.03,0.11
0.178,-0.02,0.01,0.07
0.179,-0.00,0.00,0.07
0.179,-0.00,0.00,0.07
0.179,-0.00,0.00,0.07
0.228,0.02,-0.01,0.05
0.228,0.02,-0.01,0.05
0.228,0.02,-0.01,0.05
0.235,0.05,0.05,0.08
0.245,0.00,0.11,0.16
0.249,-0.00,0.12,0.16
0.259,0.00,0.10,0.14
0.264,0.01,0.09,0.14
0.279,0.01,0.06,0.12
0.279,0.01,0.06,0.12
0.279,0.01,0.06,0.12
0.279,0.01,0.06,0.12
0.330,0.02,0.06,0.11
0.330,0.02,0.06,0.11
0.330,0.02,0.06,0.11
0.336,0.07,-0.01,0.08
0.340,0.07,0.01,0.10
0.351,0.06,0.01,0.11
0.360,0.08,-0.00,0.10
0.374,0.13,-0.05,0.11
0.379,0.15,-0.08,0.11
0.379,0.15,-0.08,0.11
0.379,0.15,-0.08,0.11
0.379,0.15,-0.08,0.11
0.379,0.15,-0.08,0.11
0.454,0.14,-0.06,0.09
0.454,0.14,-0.06,0.09
0.454,0.14,-0.06,0.09
0.454,0.14,-0.06,0.09
0.454,0.14,-0.06,0.09
0.462,0.02,0.08,-0.11
0.470,-0.05,0.09,0.03
0.474,-0.03,0.09,0.12
0.487,-0.03,0.10,0.12
0.489,-0.03,0.13,0.11
0.489,-0.03,0.13,0.11
0.535,-0.03,0.13,0.11
0.535,-0.03,0.13,0.11
0.535,-0.03,0.13,0.11
0.538,-0.07,0.15,0.15
0.545,-0.22,0.34,0.14
0.555,-0.22,0.34,0.12
0.555,-0.22,0.34,0.12
0.555,-0.22,0.34,0.12
0.602,-0.21,0.34,0.11
0.602,-0.21,0.34,0.11
0.602,-0.21,0.34,0.11
0.605,-0.15,0.34,0.14
0.612,-0.17,0.43,0.27
0.612,-0.17,0.43,0.27
0.612,-0.17,0.43,0.27
0.661,-0.16,0.46,0.27
0.661,-0.16,0.46,0.27
0.661,-0.16,0.46,0.27
0.664,-0.05,0.54,0.21
0.670,-0.05,0.53,0.11
0.679,-0.11,0.53,0.09
0.691,-0.13,0.55,0.09
0.699,-0.14,0.56,0.07
0.699,-0.14,0.56,0.07
0.699,-0.14,0.56,0.07
0.699,-0.14,0.56,0.07
0.749,-0.13,0.56,0.06
0.749,-0.13,0.56,0.06
0.749,-0.13,0.56,0.06
0.756,-0.15,0.64,0.08
0.761,-0.17,0.60,0.08
0.772,-0.20,0.58,0.08
0.782,-0.20,0.58,0.09
0.784,-0.18,0.62,0.10
0.784,-0.18,0.62,0.10
0.784,-0.18,0.62,0.10
0.844,-0.17,0.61,0.12
0.844,-0.17,0.61,0.12
0.844,-0.17,0.61,0.12
0.844,-0.17,0.61,0.12
0.848,-0.14,0.59,0.18
0.857,-0.15,0.65,0.07
0.867,-0.16,0.64,0.05
0.869,-0.17,0.62,0.02
0.881,-0.18,0.63,0.04
0.881,-0.18,0.63,0.04
0.881,-0.18,0.63,0.04
0.881,-0.18,0.63,0.04
0.937,-0.18,0.62,0.04
0.937,-0.18,0.62,0.04
0.937,-0.18,0.62,0.04
0.941,-0.17,0.53,0.02
0.947,-0.11,0.47,0.09
0.956,-0.11,0.44,0.08
0.965,-0.11,0.44,0.06
0.965,-0.11,0.44,0.06
0.965,-0.11,0.44,0.06
1.009,-0.11,0.44,0.03
1.009,-0.11,0.44,0.03
1.009,-0.11,0.44,0.03
1.012,-0.12,0.40,0.01
1.012,-0.12,0.40,0.01
1.012,-0.12,0.40,0.01
1.057,-0.11,0.38,0.03
1.057,-0.11,0.38,0.03
1.058,-0.09,0.35,0.04
1.067,-0.08,0.36,0.11
1.075,-0.12,0.32,0.09
1.079,-0.14,0.32,0.08
1.092,-0.13,0.32,0.06
1.099,-0.09,0.32,0.03
1.099,-0.09,0.32,0.03
1.099,-0.09,0.32,0.03
1.099,-0.09,0.32,0.03
1.159,-0.08,0.32,0.03
1.159,-0.08,0.32,0.03
1.159,-0.08,0.32,0.03
1.159,-0.08,0.32,0.03
1.168,-0.04,0.22,-0.02
1.181,-0.03,0.19,0.04
1.182,-0.01,0.18,0.08
1.193,0.00,0.18,0.09
1.199,0.04,0.11,0.08
1.199,0.04,0.11,0.08
1.199,0.04,0.11,0.08
1.247,0.04,0.09,0.06
1.247,0.04,0.09,0.06
1.247,0.04,0.09,0.06
1.252,-0.00,-0.07,0.04
1.263,0.00,-0.32,0.17
1.264,0.04,-0.36,0.18
1.279,0.32,-0.50,0.14
1.279,0.32,-0.50,0.14
1.279,0.32,-0.50,0.14
1.279,0.32,-0.50,0.14
1.329,0.39,-0.55,0.09
1.329,0.39,-0.55,0.09
1.329,0.39,-0.55,0.09
1.336,1.14,-0.74,-0.17
1.346,1.20,-0.65,-0.20
1.349,1.36,-0.54,-0.26
1.360,1.63,-0.54,-0.30
1.364,1.71,-0.60,-0.33
1.379,2.10,-1.02,-0.43
1.379,2.10,-1.02,-0.43
1.379,2.10,-1.02,-0.43
1.379,2.10,-1.02,-0.43
1.440,2.15,-1.19,-0.44
1.440,2.15,-1.19,-0.44
1.440,2.15,-1.19,-0.44
1.440,2.15,-1.19,-0.44
1.445,1.74,-1.73,-0.37
1.453,0.36,-1.35,-0.03
1.467,0.36,-1.19,-0.06
1.470,0.55,-1.18,-0.08
1.481,0.57,-1.18,-0.07
1.482,0.56,-1.17,-0.04
1.482,0.56,-1.17,-0.04
1.482,0.56,-1.17,-0.04
1.534,0.48,-1.16,0.00
1.534,0.48,-1.16,0.00
1.534,0.48,-1.16,0.00
1.535,0.36,-1.13,0.04
1.535,0.36,-1.13,0.04
1.535,0.36,-1.13,0.04
1.577,0.22,-1.07,0.05
1.577,0.22,-1.07,0.05
1.579,-0.18,-1.15,0.01
1.587,-0.20,-2.10,0.18
1.595,0.06,-1.96,0.34
1.606,0.11,-1.92,0.34
1.615,0.20,-1.79,0.31
1.616,0.23,-1.71,0.31
1.616,0.23,-1.71,0.31
1.616,0.23,-1.71,0.31
1.616,0.23,-1.71,0.31
1.680,0.25,-1.62,0.30
1.680,0.25,-1.62,0.30
1.680,0.25,-1.62,0.30
1.680,0.25,-1.62,0.30
1.688,0.24,-1.17,0.35
1.697,0.63,-1.03,0.02
1.701,0.69,-1.04,-0.02
1.714,0.66,-1.09,0.02
1.727,0.58,-1.15,0.08
1.730,0.44,-1.14,0.16
1.730,0.44,-1.14,0.16
1.730,0.44,-1.14,0.16
1.730,0.44,-1.14,0.16
1.788,0.39,-1.12,0.21
1.788,0.39,-1.12,0.21
1.788,0.39,-1.12,0.21
1.789,0.36,-1.10,0.23
1.797,0.66,-0.96,-0.09
1.806,0.57,-0.83,-0.14
1.815,0.54,-0.77,-0.13
1.817,0.52,-0.74,-0.10
1.817,0.52,-0.74,-0.10
1.817,0.52,-0.74,-0.10
1.872,0.51,-0.73,-0.09
1.872,0.51,-0.73,-0.09
1.872,0.51,-0.73,-0.09
1.873,0.51,-0.74,-0.08
1.882,0.52,-0.86,0.01
1.885,0.51,-0.76,0.03
1.899,0.44,-0.73,0.02
1.909,0.41,-0.71,0.03
1.914,0.30,-0.66,0.10
1.914,0.30,-0.66,0.10
1.914,0.30,-0.66,0.10
1.914,0.30,-0.66,0.10
1.979,0.26,-0.65,0.16
1.979,0.26,-0.65,0.16
1.979,0.26,-0.65,0.16
1.979,0.26,-0.65,0.16
1.982,0.19,-0.68,0.22
1.991,0.25,-0.58,0.10
1.995,0.26,-0.49,0.09
1.995,0.26,-0.49,0.09
1.995,0.26,-0.49,0.09
1.995,0.26,-0.49,0.09
2.069,0.24,-0.52,0.12
2.069,0.24,-0.52,0.12
2.069,0.24,-0.52,0.12
2.069,0.24,-0.52,0.12
2.069,0.24,-0.52,0.12
2.075,-0.02,-0.56,0.46
2.083,-0.15,-0.09,0.25
2.097,-0.26,0.05,0.29
2.099,-0.18,0.07,0.28
2.111,-0.13,0.03,0.22
2.114,-0.01,-0.02,0.06
2.114,-0.01,-0.02,0.06
2.114,-0.01,-0.02,0.06
2.164,0.05,0.01,-0.00
2.164,0.05,0.01,-0.00
2.164,0.05,0.01,-0.00
2.167,0.04,0.18,-0.13
2.173,-0.31,0.74,-0.43
2.184,-0.40,1.04,-0.59
2.193,-0.44,1.15,-0.61
2.199,-0.54,1.31,-0.64
2.199,-0.54,1.31,-0.64
2.199,-0.54,1.31,-0.64
2.199,-0.54,1.31,-0.64
2.262,-0.57,1.41,-0.64
2.262,-0.57,1.41,-0.64
2.262,-0.57,1.41,-0.64
2.262,-0.57,1.41,-0.64
2.268,-0.74,1.86,-0.56
2.274,-0.35,2.40,-0.20
2.282,-0.30,2.43,-0.17
2.294,-0.23,2.68,0.00
2.299,-0.23,2.81,0.07
2.299,-0.23,2.81,0.07
2.299,-0.23,2.81,0.07
2.342,-0.24,2.98,0.13
2.342,-0.24,2.98,0.13
2.344,-0.24,3.22,0.24
2.350,-0.40,2.60,0.46
2.359,-0.40,2.27,0.50
2.364,-0.40,2.02,0.51
2.379,-0.26,1.59,0.29
2.379,-0.26,1.59,0.29
2.379,-0.26,1.59,0.29
2.379,-0.26,1.59,0.29
2.429,-0.13,1.55,0.15
2.429,-0.13,1.55,0.15
2.429,-0.13,1.55,0.15
2.436,0.60,1.18,-0.51
2.441,-0.26,1.93,-0.34
2.451,-0.80,2.13,-0.28
2.464,-1.01,2.15,-0.25
2.467,-1.27,2.02,-0.24
2.478,-1.30,1.96,-0.24
2.480,-1.23,1.69,-0.25
2.480,-1.23,1.69,-0.25
2.480,-1.23,1.69,-0.25
2.535,-1.09,1.51,-0.25
2.535,-1.09,1.51,-0.25
2.535,-1.09,1.51,-0.25
2.537,-0.91,1.33,-0.25
2.537,-0.91,1.33,-0.25
2.537,-0.91,1.33,-0.25
2.537,-0.91,1.33,-0.25
2.596,-0.69,1.18,-0.25
2.596,-0.69,1.18,-0.25
2.596,-0.69,1.18,-0.25
2.596,-0.69,1.18,-0.25
2.604,0.03,1.31,-0.25
2.612,-1.26,1.17,-0.08
2.617,-0.42,0.90,-0.22
2.629,-0.05,0.75,-0.27
2.641,-0.02,0.73,-0.28
2.644,-0.07,0.90,-0.29
2.649,-0.15,1.02,-0.28
2.649,-0.15,1.02,-0.28
2.649,-0.15,1.02,-0.28
2.697,-0.27,1.11,-0.27
2.697,-0.27,1.11,-0.27
2.697,-0.27,1.11,-0.27
2.705,-0.93,0.76,-0.22
2.716,-0.83,1.08,-0.21
2.718,-0.70,1.03,-0.20
2.718,-0.70,1.03,-0.20
2.718,-0.70,1.03,-0.20
2.718,-0.70,1.03,-0.20
2.784,-0.58,0.93,-0.18
2.784,-0.58,0.93,-0.18
2.784,-0.58,0.93,-0.18
2.784,-0.58,0.93,-0.18
2.789,-0.39,0.83,-0.16
2.797,-0.53,0.58,-0.19
2.804,-0.26,0.49,-0.02
2.816,-0.23,0.48,-0.02
2.817,-0.20,0.46,-0.03
2.831,-0.20,0.37,-0.08
2.832,-0.23,0.38,-0.09
2.832,-0.23,0.38,-0.09
2.832,-0.23,0.38,-0.09
2.887,-0.27,0.40,-0.10
2.887,-0.27,0.40,-0.10
2.887,-0.27,0.40,-0.10
2.890,-0.41,0.40,-0.05
2.896,-0.24,0.30,-0.00
2.906,-0.18,0.16,-0.04
2.914,-0.17,0.16,-0.04
2.916,-0.18,0.16,-0.04
2.916,-0.18,0.16,-0.04
2.916,-0.18,0.16,-0.04
2.916,-0.18,0.16,-0.04
2.983,-0.18,0.15,-0.01
2.983,-0.18,0.15,-0.01
2.983,-0.18,0.15,-0.01
2.983,-0.18,0.15,-0.01
2.990,-0.17,0.04,0.00
2.998,-0.06,-0.16,0.02
2.998,-0.06,-0.16,0.02
2.998,-0.06,-0.16,0.02
2.998,-0.06,-0.16,0.02
3.056,-0.04,-0.14,0.03
3.056,-0.04,-0.14,0.03
