time,x,y,z
0.012,-0.01,0.04,0.00
0.026,-0.03,0.04,0.01
0.028,-0.02,0.05,0.01
0.046,-0.02,0.06,0.01
0.051,0.08,0.15,-0.02
0.051,0.08,0.15,-0.02
0.098,0.10,0.15,-0.03
0.098,0.10,0.15,-0.03
0.104,0.06,-0.01,-0.04
0.116,-0.06,0.04,0.02
0.127,-0.03,0.03,0.01
0.127,-0.03,0.03,0.01
0.172,0.01,0.02,0.00
0.172,0.01,0.02,0.00
0.174,0.07,-0.01,0.00
0.190,-0.05,0.13,0.04
0.199,-0.01,0.06,0.03
0.206,0.05,-0.00,-0.01
0.221,0.14,-0.04,-0.03
0.221,0.14,-0.04,-0.03
0.258,0.14,-0.05,-0.02
0.258,0.14,-0.05,-0.02
0.264,0.04,0.02,-0.02
0.283,0.09,-0.07,-0.05
0.291,0.17,-0.14,-0.07
0.301,0.17,-0.11,-0.05
0.316,0.13,-0.05,-0.00
0.321,0.03,0.02,0.03
0.321,0.03,0.02,0.03
0.369,-0.01,0.05,0.03
0.369,-0.01,0.05,0.03
0.371,-0.06,0.06,0.04
0.386,0.07,-0.02,-0.11
0.391,-0.04,0.09,-0.07
0.406,-0.23,0.18,-0.04
0.418,-0.27,0.14,-0.04
0.421,-0.28,0.08,-0.06
0.421,-0.28,0.08,-0.06
0.475,-0.25,0.03,-0.07
0.475,-0.25,0.03,-0.07
0.475,-0.25,0.03,-0.07
0.483,-0.01,-0.03,-0.04
0.483,-0.01,-0.03,-0.04
0.526,-0.05,0.02,-0.02
0.526,-0.05,0.02,-0.02
0.534,0.46,0.43,-0.27
0.543,0.77,0.36,-0.52
0.556,1.16,0.13,-0.81
0.556,1.16,0.13,-0.81
0.596,1.23,0.04,-0.87
0.596,1.23,0.04,-0.87
0.603,0.61,-0.05,-0.74
0.615,-0.02,0.03,-0.62
0.626,-0.36,0.03,-0.46
0.627,-0.43,-0.06,-0.38
0.627,-0.43,-0.06,-0.38
0.676,-0.47,-0.16,-0.33
0.676,-0.47,-0.16,-0.33
0.684,-0.43,-0.81,0.08
0.701,-0.45,-0.68,0.33
0.706,-0.45,-0.53,0.32
0.720,-0.43,-0.45,0.24
0.723,-0.26,-0.28,-0.04
0.723,-0.26,-0.28,-0.04
0.767,-0.10,-0.25,-0.13
0.767,-0.10,-0.25,-0.13
0.775,0.51,-0.21,-1.19
0.788,-0.10,-0.20,-1.34
0.802,-0.45,-0.35,-1.32
0.806,-0.60,-0.50,-1.25
0.826,-0.63,-0.49,-0.92
0.826,-0.63,-0.49,-0.92
0.826,-0.63,-0.49,-0.92
0.879,-0.59,-0.49,-0.88
0.879,-0.59,-0.49,-0.88
0.882,-0.47,-0.47,-0.82
0.895,0.22,-0.77,-1.01
0.905,0.36,-0.96,-1.19
0.906,0.43,-1.08,-1.30
0.942,0.48,-1.23,-1.41
0.942,0.48,-1.23,-1.41
0.949,0.34,-2.09,-1.21
0.966,0.05,-2.20,-0.87
0.968,-0.07,-2.24,-0.71
0.968,-0.07,-2.24,-0.71
1.014,-0.17,-2.27,-0.55
1.014,-0.17,-2.27,-0.55
