time,x,y,z
0.073,0.11,0.06,0.07
0.143,0.26,0.13,-0.19
0.217,-0.05,0.15,0.04
0.285,-0.00,0.25,-0.12
0.357,0.09,0.37,-0.13
0.404,0.16,-0.14,-0.05
0.493,-0.19,-0.08,0.14
0.568,-0.19,0.34,-0.02
0.643,0.24,-0.36,0.11
0.718,0.20,0.15,-0.06
0.786,-0.05,0.11,0.05
0.855,0.03,-0.23,-0.13
0.919,0.04,-0.17,0.00
0.996,-0.03,0.08,-0.02
1.071,0.01,0.06,0.01
1.144,-0.10,0.09,-0.11
1.217,0.02,-0.04,0.03
1.285,-0.01,0.25,-0.01
1.358,0.02,-0.17,-0.01
1.418,-0.12,0.07,-0.10
1.499,-0.11,0.01,-0.11
1.572,-0.32,-0.20,0.05
1.644,-1.12,-2.29,1.05
1.708,0.24,-0.78,0.38
1.786,0.40,1.27,0.44
1.859,0.81,0.82,-0.19
1.922,0.13,1.17,-0.01
1.988,0.44,0.37,-0.27
2.075,0.28,0.48,-0.48
2.142,0.23,0.20,0.01
2.217,0.29,0.35,-0.28
2.285,0.35,0.24,-0.71
2.357,0.09,0.79,-0.44
2.424,-0.11,0.70,0.26
2.455,0.32,0.62,0.14
2.564,0.19,-0.15,0.23
2.649,-0.14,-0.16,0.70
2.713,-0.78,-0.78,0.79
2.781,0.64,0.45,0.12
2.859,-0.16,-0.31,-0.28
2.925,-1.43,-1.46,0.94
2.990,-1.37,-3.04,0.69
3.070,-0.93,-1.90,2.27
3.150,-0.52,-3.33,0.73
3.216,-1.05,-4.40,-1.00
3.280,0.18,-1.12,-5.30
3.348,-1.76,2.62,-3.12
3.423,-0.18,0.71,-1.99
3.451,-1.05,1.91,-1.36
3.554,0.49,1.44,-1.01
3.648,0.45,3.96,-1.51
3.708,0.78,2.36,-0.13
3.793,-1.11,2.36,0.31
3.856,-0.83,1.69,-0.04
3.928,-0.88,0.91,0.63
3.988,-2.03,0.76,1.01
4.073,-1.29,0.25,0.58
4.151,-0.35,0.49,0.34
4.216,-2.28,-1.82,1.85
4.284,-2.50,-3.96,1.87
4.367,-0.92,-1.88,0.88
4.423,0.48,-1.87,-0.53
4.442,-0.79,-3.14,0.07
4.570,0.50,0.40,-0.78
4.641,0.76,-5.06,-2.30
4.714,-0.34,-0.02,-3.10
4.780,-0.05,1.55,-3.36
4.845,0.48,-0.10,-1.28
4.923,0.50,1.60,-0.23
4.993,-0.01,3.90,-0.30
5.073,0.11,2.90,-0.12
5.141,0.46,1.55,-0.48
5.212,0.28,1.11,-0.22
5.285,-0.50,0.76,0.25
5.343,-2.27,1.49,0.29
5.432,-1.36,0.49,0.56
5.478,-1.34,0.11,0.73
5.561,-1.26,0.12,0.67
5.641,-1.01,0.49,0.33
5.720,-0.55,0.15,0.62
5.783,-2.73,-2.21,2.17
5.861,-1.55,-2.11,1.22
5.925,0.11,-2.25,0.53
5.988,-0.95,-3.82,0.71
6.061,0.87,-6.04,-1.51
6.140,-1.75,-3.29,-0.22
6.212,-0.39,-0.08,-1.39
6.283,1.02,-0.08,-2.43
6.367,-1.63,2.84,-4.54
6.422,-0.06,2.11,-0.95
6.480,2.56,1.96,-0.25
6.562,2.61,3.11,-0.35
6.640,-1.38,3.02,-0.53
6.699,0.12,1.25,-0.53
6.787,-0.36,2.18,-0.05
6.845,-1.77,1.73,0.18
6.928,-2.27,0.70,1.03
6.993,-2.06,0.09,1.96
7.064,-0.44,0.44,-0.30
