time,x,y,z
0.1740,0.1036,-0.5893,0.7886
0.3220,0.0977,-0.5658,0.7974
0.5050,0.0919,-0.6372,0.7652
0.6620,0.1231,-0.6157,0.7906
0.8260,0.2570,-0.4847,0.9968
1.0090,0.1007,-0.5091,0.7564
1.1750,0.0684,-0.5961,0.8199
1.3240,0.0479,-0.4710,0.8668
1.4940,0.1026,-0.3635,0.6645
1.6680,0.2521,-0.3694,0.7095
1.8270,0.8502,-0.3469,0.9157
2.0050,0.7065,-0.4994,0.7007
2.1750,0.9479,-0.3733,1.1482
2.3250,0.1192,-0.5404,0.6479
2.4940,0.1524,-0.5981,0.6518
2.6610,0.0244,-0.3899,0.7056
2.8270,0.5277,-0.0635,1.0017
2.9990,0.8502,-0.0958,0.8306
3.1610,0.7642,-0.0205,0.7065
3.3390,0.9743,-0.6420,0.5648
3.4950,0.6147,-0.7749,0.4652
3.6540,0.4124,-0.6420,0.7740
3.8290,0.0059,-0.6137,0.6205
3.9930,0.1945,-0.3323,0.7026
4.1530,0.5062,-0.0938,0.8287
4.3300,0.7974,-0.2981,0.6117
4.4990,0.9694,-0.5316,0.5814
4.6770,0.4740,-0.4827,0.6039
4.8280,0.0811,-0.7730,0.2746
4.9980,0.1554,-0.7134,0.6049
5.1640,-0.0313,-0.6606,0.1935
5.3370,0.4876,-0.0186,0.6987
5.5010,0.7349,-0.1524,0.5922
5.6580,0.9460,-0.3899,0.3626
5.8240,0.2961,-0.5140,0.4515
5.9970,0.5697,-0.9333,0.5512
6.1770,0.2639,-0.6929,0.8365
6.3300,0.2316,-0.4290,0.7231
6.4970,0.4202,0.0811,0.9880
6.6650,0.8883,-0.1417,0.7925
6.8260,0.6958,-0.3020,0.5766
6.9980,0.8981,-0.3684,0.8072
7.2140,0.7104,-0.5072,0.6049
7.3320,0.0616,-0.3137,0.6958
7.4970,-0.0811,-0.4065,0.6782
7.6630,1.1697,0.0743,1.5655
7.8300,0.4212,-0.0557,0.6284
8.0060,0.6635,0.0166,0.5111
8.1630,1.2743,-0.5316,0.5639
8.3290,0.1114,-0.3606,0.4994
8.5070,0.6362,-0.4055,0.8394
8.6570,0.0117,-0.6674,0.2687
8.8290,1.2567,0.0440,1.7228
8.9800,0.9108,0.0606,1.2870
9.1950,1.0388,-0.0850,0.8639
9.3400,0.7407,-0.4417,0.3381
9.4780,0.8160,-0.4515,0.5834
9.6520,0.5443,-0.6762,0.6196
9.8500,0.0029,-0.5560,0.5746
9.9820,0.5433,-0.0342,0.8287
10.1430,1.1805,-0.0743,1.0105
10.3280,0.9245,-0.3362,0.5160
10.4780,0.9841,-0.2111,0.6157
10.6620,0.7955,-0.3958,0.5805
10.8360,0.0801,-0.4974,0.7280
10.9740,0.1642,-0.5424,0.6753
11.1450,0.2619,-0.0195,0.7564
11.3330,1.0994,-0.0958,0.8209
11.4850,0.9460,-0.3518,0.5658
11.6610,1.1619,-0.6479,0.6479
11.8380,0.6508,-0.8961,0.6753
11.9760,-0.0606,-0.5336,0.4964
12.1650,0.2033,-0.7476,0.5961
12.3250,0.1652,-0.4671,0.4466
12.4920,0.9567,-0.0567,0.8238
12.6630,1.0642,-0.4427,0.4857
12.8450,0.4515,-0.4134,0.5453
12.9960,0.7192,-0.9958,0.2717
13.1630,0.1661,-0.4261,0.6508
13.3280,0.0762,-0.6244,0.6137
13.4930,0.6919,-0.4642,1.4199
13.6610,0.1876,-0.4593,0.7710
13.8430,0.2365,-0.4671,0.8394
13.9940,0.4055,-0.6714,0.5091
14.1740,0.2150,-0.6332,0.6938
14.3290,0.1544,-0.6899,0.7994
14.4930,0.0508,-0.4720,0.8482
14.6650,0.0362,-0.5297,0.8052
14.8230,0.1173,-0.6557,0.6714
