time,x,y,z
0.0100,0.6684,-0.2033,0.6997
0.0130,0.6645,-0.2189,0.6987
0.0250,0.6635,-0.2111,0.6958
0.0510,0.6596,-0.2042,0.6870
0.0520,0.6586,-0.1974,0.6870
0.0530,0.6538,-0.1925,0.6870
0.0650,0.6508,-0.1867,0.6831
0.0760,0.6479,-0.1876,0.6850
0.0880,0.6508,-0.1847,0.6850
0.0930,0.6489,-0.1827,0.6870
0.1090,0.6499,-0.1867,0.6821
0.1210,0.6518,-0.1964,0.6821
0.1230,0.6586,-0.1994,0.6811
0.1360,0.6626,-0.1964,0.6821
0.1440,0.6596,-0.1915,0.6870
0.1630,0.6616,-0.1837,0.6889
0.1640,0.6616,-0.1749,0.6909
0.1750,0.6665,-0.1681,0.6968
0.1870,0.6792,-0.1612,0.7046
0.1940,0.6889,-0.1593,0.7026
0.2050,0.6968,-0.1583,0.7026
0.2200,0.7026,-0.1495,0.6977
0.2240,0.7026,-0.1456,0.7016
0.2360,0.6948,-0.1417,0.7085
0.2450,0.6919,-0.1290,0.7134
0.2690,0.6870,-0.1251,0.7085
0.2690,0.6841,-0.1192,0.7153
0.2800,0.6850,-0.1192,0.7124
0.2910,0.6938,-0.1192,0.7163
0.2950,0.6997,-0.1212,0.7153
0.3070,0.6958,-0.1270,0.7046
0.3220,0.6831,-0.1437,0.7036
0.3260,0.6596,-0.1603,0.6919
0.3490,0.6420,-0.1700,0.6831
0.3500,0.6303,-0.1730,0.6704
0.3600,0.6352,-0.1671,0.6626
0.3700,0.6459,-0.1603,0.6547
0.3750,0.6518,-0.1495,0.6518
0.3860,0.6567,-0.1378,0.6479
0.4030,0.6567,-0.1339,0.6411
0.4060,0.6635,-0.1456,0.6254
0.4190,0.6733,-0.1681,0.5961
0.4260,0.6762,-0.1964,0.5756
0.4370,0.6860,-0.2560,0.5512
0.4650,0.7016,-0.2981,0.5404
0.4660,0.7046,-0.3283,0.5424
0.4770,0.7065,-0.3616,0.5385
0.4880,0.7183,-0.3850,0.5385
0.4910,0.7231,-0.3977,0.5345
0.5040,0.7231,-0.4192,0.5267
0.5110,0.7192,-0.4368,0.5091
0.5210,0.7163,-0.4622,0.4876
0.5380,0.7173,-0.4906,0.4603
0.5410,0.7144,-0.5121,0.4720
0.6600,0.7085,-0.5228,0.4788
0.6610,0.7056,-0.5062,0.5042
0.6620,0.7046,-0.4818,0.5218
0.6620,0.7075,-0.4525,0.5287
0.6630,0.7192,-0.4231,0.5257
