time,x,y,z
0.002,0.16,0.10,0.01
0.003,0.09,0.10,0.00
0.003,0.04,0.07,0.01
0.004,-0.01,0.04,-0.01
0.005,-0.04,0.02,0.00
0.005,-0.04,0.01,-0.00
0.006,-0.02,0.00,0.00
0.007,-0.01,-0.01,-0.00
0.018,0.02,-0.02,-0.00
0.019,0.04,-0.02,0.00
0.022,0.06,0.00,0.01
0.092,0.07,0.04,0.02
0.093,0.07,0.07,0.02
0.094,0.06,0.08,0.02
0.094,0.05,0.08,-0.00
0.095,0.02,0.09,-0.01
0.096,0.02,0.09,-0.01
0.096,0.02,0.10,-0.03
0.097,0.04,0.10,-0.03
0.098,0.04,0.09,-0.05
0.099,0.05,0.09,-0.04
0.099,0.05,0.09,-0.05
0.100,0.06,0.09,-0.04
0.101,0.06,0.09,-0.04
0.101,0.05,0.07,-0.04
0.102,0.03,0.04,-0.02
0.103,0.02,0.01,-0.02
0.144,0.00,-0.02,-0.01
0.145,-0.00,-0.03,-0.01
0.146,-0.01,-0.04,0.00
0.147,-0.02,0.01,0.00
0.147,0.00,0.09,-0.00
0.148,0.02,0.14,-0.01
0.149,0.06,0.17,-0.03
0.149,0.09,0.17,-0.04
0.150,0.10,0.17,-0.05
0.154,0.09,0.16,-0.06
0.163,0.09,0.14,-0.07
0.164,0.08,0.12,-0.06
0.166,0.07,0.08,-0.07
0.210,0.05,0.07,-0.05
0.211,0.04,0.04,-0.03
0.211,0.02,-0.00,-0.00
0.212,0.00,-0.03,-0.00
0.213,-0.00,-0.06,0.02
0.213,-0.01,-0.08,0.02
0.214,0.00,-0.06,0.03
0.215,0.02,-0.03,0.02
0.215,0.04,-0.00,0.00
0.228,0.07,0.02,0.01
0.229,0.08,0.07,0.01
0.230,0.08,0.10,-0.00
0.231,0.08,0.15,0.00
0.236,0.05,0.17,-0.02
0.247,0.03,0.14,-0.01
0.247,0.00,0.10,-0.00
0.251,-0.01,0.08,0.01
0.296,-0.00,0.10,0.00
0.297,0.02,0.12,0.00
0.298,0.04,0.12,-0.00
0.299,0.06,0.11,-0.01
0.300,0.08,0.10,-0.01
0.300,0.09,0.08,-0.01
0.301,0.08,0.08,-0.01
0.302,0.06,0.06,-0.01
0.303,0.05,0.03,-0.01
0.303,0.03,0.00,-0.00
0.316,0.03,-0.05,-0.00
0.317,0.01,-0.09,0.02
0.318,-0.00,-0.11,0.03
0.330,-0.01,-0.09,0.06
0.331,-0.01,-0.03,0.06
0.332,0.00,0.07,0.06
0.339,0.02,0.15,0.06
0.407,0.04,0.17,0.05
0.408,0.05,0.18,0.04
0.409,0.05,0.13,0.03
0.410,0.05,0.07,0.01
0.411,0.03,0.02,0.00
0.412,0.01,0.00,0.00
0.412,-0.01,0.00,0.01
0.413,-0.02,-0.00,0.01
0.414,-0.02,0.00,0.02
0.415,-0.02,0.02,0.02
0.416,-0.01,0.01,0.01
0.417,0.02,-0.01,-0.01
0.418,0.04,-0.01,-0.01
0.419,0.05,0.02,-0.01
0.420,0.04,0.04,-0.02
0.421,0.03,0.04,-0.00
0.422,0.02,0.04,-0.01
0.446,-0.00,0.04,-0.01
0.448,-0.02,0.06,-0.01
0.449,-0.04,0.09,-0.01
0.450,-0.04,0.10,-0.01
0.451,-0.03,0.08,-0.00
0.452,-0.02,0.08,-0.01
0.467,-0.01,0.09,-0.01
0.468,-0.01,0.11,-0.00
0.469,-0.00,0.12,-0.01
0.500,0.01,0.11,-0.02
0.501,0.01,0.08,0.00
0.502,-0.01,0.06,-0.01
0.503,-0.01,0.08,-0.01
0.503,-0.00,0.11,-0.01
0.504,-0.01,0.12,-0.01
0.504,-0.00,0.13,-0.01
0.509,0.01,0.15,-0.01
0.557,0.01,0.19,-0.02
0.559,0.02,0.23,-0.02
0.560,0.04,0.23,-0.03
0.561,0.05,0.22,-0.02
0.562,0.05,0.22,-0.04
0.563,0.06,0.22,-0.04
0.563,0.07,0.23,-0.05
0.564,0.07,0.24,-0.05
0.565,0.08,0.26,-0.05
0.566,0.09,0.28,-0.05
0.567,0.08,0.27,-0.05
0.568,0.08,0.27,-0.06
0.580,0.08,0.27,-0.06
0.581,0.09,0.30,-0.07
0.582,0.10,0.34,-0.08
0.593,0.10,0.35,-0.11
0.595,0.14,0.37,-0.14
0.599,0.17,0.40,-0.18
0.647,0.20,0.43,-0.22
0.648,0.24,0.45,-0.24
0.649,0.28,0.46,-0.25
0.650,0.28,0.45,-0.27
0.650,0.28,0.44,-0.28
0.651,0.26,0.44,-0.30
0.652,0.24,0.44,-0.30
0.652,0.22,0.46,-0.30
0.653,0.20,0.47,-0.29
0.654,0.19,0.47,-0.29
0.655,0.19,0.47,-0.29
0.660,0.20,0.48,-0.30
0.668,0.22,0.47,-0.32
0.669,0.22,0.45,-0.35
0.709,0.25,0.42,-0.37
