time,x,y,z
0.0030,0.2560,-0.5013,0.7847
0.0040,0.2502,-0.4964,0.7925
0.0180,0.2472,-0.5013,0.8082
0.0200,0.2570,-0.5072,0.8179
0.0420,0.2599,-0.5140,0.8023
0.0440,0.2531,-0.5150,0.7906
0.1050,0.2424,-0.5101,0.8072
0.1070,0.2433,-0.5062,0.8238
0.1070,0.2472,-0.5042,0.8179
0.1090,0.2570,-0.5023,0.8218
0.1090,0.2639,-0.5072,0.8336
0.1100,0.2609,-0.5023,0.8179
0.1110,0.2551,-0.4955,0.8013
0.1230,0.2541,-0.4915,0.7925
0.1370,0.2463,-0.4876,0.7788
0.1390,0.2433,-0.4818,0.7779
0.1940,0.2424,-0.4779,0.7876
0.1960,0.2404,-0.4681,0.8082
0.1970,0.2424,-0.4573,0.8170
0.1970,0.2463,-0.4691,0.8121
0.1980,0.2551,-0.4779,0.8052
0.2070,0.2502,-0.4867,0.8023
0.2100,0.2531,-0.4964,0.8258
0.2200,0.2599,-0.4964,0.8326
0.2870,0.2639,-0.4984,0.8091
0.2890,0.2590,-0.4925,0.7867
0.2900,0.2531,-0.4906,0.7886
0.2920,0.2433,-0.5023,0.8277
0.2930,0.2463,-0.5003,0.8560
0.2940,0.2521,-0.4818,0.8453
0.2960,0.2511,-0.4720,0.8218
0.3090,0.2394,-0.4749,0.7876
0.3110,0.2111,-0.4788,0.8052
0.3230,0.2101,-0.4974,0.8277
0.3960,0.2130,-0.5140,0.8346
0.3970,0.2296,-0.5209,0.8189
0.3980,0.2482,-0.4994,0.8101
0.3990,0.2717,-0.4534,0.8101
0.4000,0.2697,-0.4691,0.8101
0.4010,0.2531,-0.4857,0.8238
0.4020,0.2345,-0.4573,0.8482
0.4030,0.2296,-0.4398,0.8521
0.4130,0.2609,-0.4417,0.8453
0.4220,0.2941,-0.4593,0.8258
0.4780,0.3049,-0.4827,0.8218
0.4790,0.2922,-0.4945,0.8160
0.4800,0.2756,-0.4974,0.8140
0.4810,0.2648,-0.4925,0.8150
0.4820,0.2668,-0.4955,0.8179
0.4830,0.2795,-0.5042,0.8199
0.4930,0.2981,-0.5042,0.8091
0.5030,0.2981,-0.5033,0.8013
0.5560,0.2834,-0.4955,0.8189
0.5570,0.2863,-0.4700,0.8443
0.5580,0.2853,-0.4515,0.8570
0.5590,0.2805,-0.4456,0.8560
0.5600,0.2648,-0.4515,0.8736
0.5690,0.2433,-0.4534,0.8815
0.5730,0.2375,-0.4593,0.8727
0.5870,0.2502,-0.4613,0.8629
0.5940,0.2599,-0.4613,0.8560
0.6040,0.2609,-0.4632,0.8570
0.6200,0.2531,-0.4603,0.8922
0.6240,0.2375,-0.4710,0.9205
0.7060,0.2336,-0.4661,0.9147
0.7070,0.2443,-0.4525,0.8805
0.7080,0.2424,-0.4554,0.8541
0.7090,0.2287,-0.4495,0.8658
0.7100,0.2209,-0.4417,0.9186
0.7110,0.2218,-0.4319,0.9499
