time,x,y,z
0.001,-0.12,-0.02,-0.03
0.002,-0.06,-0.01,-0.03
0.009,-0.02,-0.01,-0.02
0.042,0.05,-0.00,-0.01
0.043,0.09,0.01,0.01
0.044,0.10,-0.00,-0.00
0.045,0.08,-0.01,-0.00
0.046,0.03,-0.02,-0.01
0.046,0.00,-0.02,-0.02
0.047,-0.03,-0.03,-0.01
0.048,-0.03,-0.02,-0.01
0.056,-0.02,-0.02,-0.01
0.057,-0.01,-0.01,-0.00
0.066,0.02,-0.00,0.00
0.067,0.02,-0.00,-0.01
0.071,0.03,0.00,-0.01
0.082,0.02,-0.01,-0.00
0.083,0.01,-0.01,-0.00
0.086,0.01,-0.01,-0.00
0.091,-0.01,-0.01,-0.01
0.099,-0.01,-0.01,-0.01
0.101,-0.01,-0.02,-0.01
0.106,0.01,-0.02,-0.01
0.116,0.02,-0.01,-0.01
0.117,0.03,-0.01,-0.00
0.121,0.02,-0.01,-0.01
0.155,0.03,-0.01,-0.01
0.156,0.03,-0.01,-0.01
0.156,0.03,-0.01,-0.01
0.157,0.01,-0.01,-0.01
0.158,0.01,-0.01,0.00
0.159,0.01,-0.01,0.01
0.159,-0.00,-0.00,0.01
0.169,-0.00,0.01,-0.00
0.170,-0.00,-0.00,0.00
0.171,0.00,-0.00,0.00
0.183,-0.00,-0.01,0.01
0.184,-0.00,-0.00,0.00
0.186,0.00,0.01,-0.01
0.191,-0.01,0.02,-0.00
0.200,-0.01,0.01,-0.00
0.201,-0.01,0.00,0.01
0.206,0.00,-0.02,-0.00
0.216,0.01,-0.02,-0.00
0.217,0.01,-0.02,-0.00
0.221,0.01,-0.01,-0.00
0.259,0.01,-0.01,-0.00
0.260,0.01,-0.00,-0.01
0.261,0.01,-0.02,-0.00
0.262,0.01,-0.03,0.00
0.263,0.00,-0.02,-0.00
0.263,-0.00,-0.01,-0.00
0.264,-0.01,-0.00,-0.00
0.265,-0.00,-0.01,-0.00
0.266,-0.01,-0.01,0.01
0.275,-0.01,-0.01,0.00
0.277,-0.00,-0.02,-0.00
0.286,0.01,-0.00,-0.01
0.288,0.02,0.00,-0.01
0.291,0.02,-0.00,-0.01
0.301,0.02,-0.01,-0.02
0.302,0.02,-0.01,-0.01
0.306,0.02,-0.01,-0.01
0.316,0.01,-0.01,-0.01
0.317,0.01,-0.01,-0.02
0.321,0.01,-0.01,-0.01
0.355,0.01,-0.01,-0.01
0.356,0.01,-0.01,-0.01
0.357,0.02,-0.03,-0.01
0.357,0.03,-0.02,-0.01
0.358,0.03,-0.02,-0.01
0.359,0.03,-0.01,-0.00
0.360,0.03,-0.00,-0.00
0.367,0.03,-0.01,-0.01
0.369,0.04,-0.02,-0.01
0.371,0.04,-0.02,-0.00
0.382,0.04,-0.03,-0.01
0.383,0.04,-0.02,-0.00
0.386,0.04,-0.01,-0.01
0.391,0.03,-0.01,-0.01
0.399,0.04,-0.02,-0.01
0.401,0.04,-0.02,-0.01
0.406,0.04,-0.02,-0.01
0.416,0.04,-0.03,-0.01
0.417,0.06,-0.02,-0.01
0.421,0.07,-0.00,-0.01
0.459,0.07,-0.00,-0.01
0.460,0.06,0.01,-0.01
0.461,0.05,0.01,-0.01
0.462,0.05,0.01,-0.02
0.463,0.04,0.00,-0.02
0.464,0.03,0.00,-0.01
0.464,0.02,-0.01,-0.01
0.465,0.02,-0.01,-0.01
0.466,0.01,-0.02,-0.01
0.475,0.01,-0.01,-0.01
0.477,0.01,-0.01,0.01
0.486,-0.00,0.01,0.00
0.488,-0.01,0.02,0.00
0.491,-0.02,0.02,0.00
0.501,-0.04,0.02,-0.01
0.502,-0.06,0.03,-0.00
0.506,-0.06,0.02,-0.01
0.516,-0.09,0.02,-0.01
0.518,-0.10,0.02,-0.01
0.583,-0.11,-0.00,-0.01
0.584,-0.12,-0.01,-0.01
0.585,-0.12,-0.01,-0.00
0.586,-0.11,0.01,-0.01
0.587,-0.10,0.02,-0.01
0.587,-0.09,-0.01,-0.00
0.588,-0.06,-0.02,0.00
0.589,-0.04,-0.04,0.00
0.590,-0.02,-0.05,0.01
0.590,-0.01,-0.04,0.01
0.591,-0.02,-0.04,0.01
0.592,-0.00,-0.04,0.03
0.593,0.00,-0.02,0.04
0.593,0.00,-0.01,0.04
0.594,0.01,0.01,0.03
0.629,0.02,0.03,0.03
0.630,0.03,0.02,0.01
0.631,0.03,0.00,0.02
0.632,0.03,-0.00,0.01
0.633,0.03,-0.00,0.01
0.634,0.02,-0.01,0.01
0.635,0.01,0.02,0.03
0.636,-0.01,0.04,0.03
0.637,-0.02,0.07,0.01
0.647,-0.02,0.07,-0.00
0.648,-0.03,0.06,0.00
0.690,-0.03,0.04,-0.00
0.691,-0.04,0.03,0.00
0.692,-0.04,0.03,0.01
0.693,-0.05,0.04,0.02
0.694,-0.07,0.06,0.02
0.695,-0.07,0.08,0.01
0.697,-0.06,0.08,0.02
0.698,-0.06,0.06,0.03
0.699,-0.05,0.04,0.03
0.700,-0.04,-0.00,0.03
0.710,-0.05,-0.00,0.03
0.712,-0.06,0.02,0.03
0.713,-0.09,0.07,0.03
0.725,-0.10,0.06,0.00
0.727,-0.11,0.02,0.01
0.728,-0.11,0.04,0.03
0.779,-0.11,0.05,0.07
0.781,-0.12,0.08,0.07
0.782,-0.13,0.13,0.06
0.783,-0.13,0.13,0.05
0.784,-0.12,0.11,0.04
0.786,-0.12,0.09,0.05
0.787,-0.13,0.07,0.06
0.788,-0.12,0.04,0.08
0.789,-0.12,0.04,0.08
0.790,-0.13,0.06,0.10
0.792,-0.14,0.08,0.11
0.793,-0.15,0.09,0.12
0.794,-0.15,0.07,0.13
0.806,-0.15,0.05,0.15
0.807,-0.15,0.05,0.17
0.809,-0.15,0.05,0.18
0.819,-0.14,0.05,0.18
0.820,-0.14,0.06,0.19
0.821,-0.15,0.07,0.18
0.855,-0.14,0.08,0.18
0.856,-0.15,0.07,0.17
0.856,-0.16,0.04,0.16
0.857,-0.17,0.03,0.14
0.858,-0.18,0.04,0.14
0.859,-0.19,0.05,0.14
0.859,-0.21,0.08,0.14
0.867,-0.21,0.10,0.14
0.869,-0.20,0.09,0.14
0.871,-0.19,0.07,0.14
0.883,-0.19,0.04,0.12
0.884,-0.17,0.01,0.11
0.886,-0.16,-0.02,0.10
0.891,-0.14,-0.07,0.08
0.899,-0.12,-0.12,0.06
0.901,-0.11,-0.17,0.05
0.906,-0.08,-0.23,0.04
0.916,-0.07,-0.29,0.03
0.917,-0.05,-0.39,0.01
0.921,-0.00,-0.49,-0.01
0.959,0.05,-0.55,-0.02
0.960,0.08,-0.64,-0.04
0.961,0.16,-0.70,-0.08
0.962,0.25,-0.74,-0.12
0.963,0.37,-0.74,-0.16
0.964,0.48,-0.71,-0.18
0.965,0.57,-0.68,-0.20
0.966,0.64,-0.65,-0.21
0.967,0.67,-0.57,-0.19
0.976,0.69,-0.47,-0.15
0.977,0.71,-0.41,-0.10
0.987,0.70,-0.39,-0.07
0.989,0.66,-0.44,-0.06
0.991,0.66,-0.41,-0.07
1.002,0.69,-0.34,-0.10
1.003,0.75,-0.30,-0.13
1.006,0.78,-0.24,-0.16
1.017,0.85,-0.24,-0.17
1.018,0.90,-0.27,-0.16
1.080,0.92,-0.29,-0.14
1.081,0.89,-0.30,-0.12
1.082,0.84,-0.30,-0.11
1.082,0.75,-0.29,-0.10
1.083,0.68,-0.29,-0.11
1.084,0.64,-0.30,-0.14
1.084,0.58,-0.29,-0.16
1.085,0.53,-0.28,-0.20
1.086,0.50,-0.27,-0.21
1.087,0.48,-0.24,-0.21
1.087,0.47,-0.22,-0.21
1.088,0.46,-0.20,-0.22
1.089,0.46,-0.18,-0.23
1.090,0.43,-0.17,-0.23
1.124,0.39,-0.17,-0.24
1.125,0.34,-0.19,-0.23
1.126,0.26,-0.21,-0.23
1.127,0.16,-0.23,-0.23
1.128,0.06,-0.24,-0.23
1.129,-0.05,-0.25,-0.22
1.130,-0.09,-0.25,-0.23
1.131,-0.14,-0.24,-0.22
1.131,-0.19,-0.21,-0.22
1.141,-0.20,-0.19,-0.24
1.142,-0.18,-0.20,-0.26
1.179,-0.17,-0.25,-0.30
1.180,-0.15,-0.35,-0.37
1.181,-0.12,-0.40,-0.41
1.182,-0.11,-0.54,-0.48
1.182,-0.08,-0.69,-0.54
1.183,-0.04,-0.84,-0.59
1.184,-0.04,-0.95,-0.63
1.184,-0.05,-1.02,-0.64
1.195,-0.09,-1.04,-0.66
1.197,-0.17,-1.04,-0.65
1.198,-0.22,-1.02,-0.64
1.205,-0.34,-1.00,-0.65
1.206,-0.49,-1.03,-0.63
1.239,-0.65,-1.10,-0.63
1.240,-0.80,-1.21,-0.63
1.241,-0.94,-1.34,-0.63
1.242,-1.05,-1.45,-0.66
1.242,-1.12,-1.51,-0.67
1.243,-1.15,-1.61,-0.72
1.244,-1.16,-1.77,-0.77
1.253,-1.14,-1.93,-0.82
1.254,-1.08,-2.04,-0.86
1.256,-0.99,-2.14,-0.90
1.266,-0.87,-2.17,-0.93
1.267,-0.74,-2.17,-0.96
1.271,-0.61,-2.17,-0.98
1.283,-0.54,-2.16,-1.01
1.285,-0.41,-2.17,-1.03
1.286,-0.28,-2.20,-1.05
1.291,-0.17,-2.18,-1.07
1.301,-0.06,-2.03,-1.07
1.302,0.02,-1.77,-1.05
1.306,0.07,-1.63,-1.01
1.318,0.09,-1.38,-0.97
