time,x,y,z
0.0010,0.1300,-0.4046,0.8512
0.0130,0.1231,-0.4290,0.8570
0.0340,0.1251,-0.4261,0.8570
0.0350,0.1300,-0.4241,0.8580
0.0360,0.1309,-0.4310,0.8609
0.0460,0.1261,-0.4222,0.8570
0.0570,0.1143,-0.3997,0.8609
0.0710,0.1104,-0.3831,0.8678
0.0760,0.1173,-0.3792,0.8678
0.0900,0.1241,-0.3811,0.8688
0.0960,0.1280,-0.3831,0.8756
0.1220,0.1309,-0.3880,0.8697
0.1230,0.1319,-0.3987,0.8609
0.1360,0.1329,-0.4065,0.8570
0.1370,0.1319,-0.4173,0.8609
0.1500,0.1358,-0.4222,0.8609
0.1620,0.1339,-0.4222,0.8688
0.1750,0.1339,-0.4163,0.8668
0.1770,0.1329,-0.4163,0.8639
0.1880,0.1261,-0.4124,0.8658
0.2130,0.1231,-0.4192,0.8697
0.2140,0.1261,-0.4231,0.8746
0.2250,0.1251,-0.4212,0.8697
0.2280,0.1173,-0.4183,0.8688
0.2380,0.1114,-0.4173,0.8707
0.2540,0.1143,-0.4173,0.8697
0.2580,0.1270,-0.4153,0.8678
0.2710,0.1309,-0.4114,0.8658
0.2780,0.1300,-0.4114,0.8639
0.2880,0.1358,-0.4134,0.8580
0.3140,0.1349,-0.4173,0.8580
0.3150,0.1329,-0.4173,0.8629
0.3190,0.1368,-0.4173,0.8658
0.3290,0.1427,-0.4183,0.8609
0.3400,0.1368,-0.4163,0.8580
0.3560,0.1300,-0.4104,0.8531
0.3590,0.1222,-0.4007,0.8473
0.3720,0.1134,-0.3840,0.8385
0.3800,0.1094,-0.3782,0.8492
0.3910,0.1192,-0.3821,0.8424
0.4260,0.1319,-0.4036,0.8297
0.4280,0.1388,-0.4378,0.8121
0.4290,0.1397,-0.4622,0.7964
0.4300,0.1407,-0.4788,0.7876
0.4450,0.1378,-0.5033,0.7788
0.4570,0.1368,-0.5170,0.7769
0.4600,0.1437,-0.5082,0.7603
0.4730,0.1583,-0.4945,0.7661
0.4880,0.1808,-0.4710,0.7769
0.4900,0.2042,-0.4476,0.7808
0.5160,0.2189,-0.4378,0.8287
0.5180,0.2541,-0.4261,0.8805
0.5270,0.3088,-0.4075,0.9049
0.5380,0.3508,-0.4134,0.9039
0.5410,0.3547,-0.4163,0.8990
0.5540,0.3156,-0.4055,0.8990
0.5610,0.2726,-0.4036,0.8834
0.5710,0.2443,-0.4104,0.8629
0.5880,0.2218,-0.4143,0.8306
0.5910,0.2091,-0.4368,0.8052
0.6180,0.1964,-0.4691,0.7867
0.6190,0.1857,-0.4964,0.7710
0.6290,0.1730,-0.5218,0.7661
0.6400,0.1671,-0.5326,0.7554
0.6420,0.1710,-0.5404,0.7525
0.6550,0.1847,-0.5463,0.7603
0.6620,0.2355,-0.5287,0.7925
0.6720,0.2580,-0.5082,0.8179
0.6880,0.2824,-0.4867,0.8306
0.6920,0.2971,-0.4945,0.8297
0.7150,0.2990,-0.5336,0.8267
0.7160,0.2912,-0.5805,0.8111
0.7270,0.2766,-0.6078,0.8052
0.7380,0.2687,-0.6274,0.8072
0.7430,0.2853,-0.6313,0.8023
0.7550,0.3039,-0.6274,0.8091
0.7630,0.3235,-0.6244,0.8394
0.7740,0.3479,-0.6166,0.8707
0.7890,0.3753,-0.6078,0.8844
0.7930,0.3889,-0.6430,0.9528
0.8200,0.4251,-0.7095,1.0339
0.8210,0.4935,-0.7847,1.0056
0.8340,0.5306,-0.8424,0.9362
0.8360,0.4945,-0.8355,0.8688
0.8450,0.3655,-0.7310,0.7671
0.8580,0.1896,-0.5218,0.6489
0.8730,-0.0059,-0.2756,0.5433
0.8750,-0.2072,-0.1632,0.5746
0.9490,-0.3518,-0.2541,0.7534
0.9500,-0.3635,-0.4632,0.9547
0.9500,-0.1779,-0.5942,1.0075
0.9510,0.1104,-0.5951,0.9772
0.9520,0.3616,-0.5795,0.9205
0.9520,0.4945,-0.6157,0.7759
0.9530,0.4124,-0.6704,0.7241
0.9630,0.2248,-0.7153,0.7661
0.9870,0.0401,-0.7329,0.7339
0.9890,-0.0586,-0.7446,0.6850
0.9900,-0.0694,-0.7466,0.7046
1.0040,-0.0303,-0.7056,0.7173
1.0740,0.0235,-0.6323,0.7349
1.0750,0.0195,-0.5590,0.7319
1.0760,-0.0225,-0.5140,0.7564
1.0770,-0.0205,-0.6010,0.9176
1.0790,0.0713,-0.6655,0.8912
1.0800,0.1437,-0.6586,0.7955
1.0810,0.0997,-0.5746,0.7603
1.0820,-0.0665,-0.4759,0.7280
1.0910,-0.2394,-0.4026,0.7065
1.1110,-0.3215,-0.3694,0.7163
1.1130,-0.3186,-0.3616,0.7310
1.1240,-0.2844,-0.3801,0.7632
1.1270,-0.2287,-0.4339,0.8082
1.1480,-0.1593,-0.5033,0.9157
1.1500,-0.0831,-0.5033,0.8883
1.1610,-0.0293,-0.4622,0.7867
1.1720,-0.0928,-0.4114,0.7720
1.1940,-0.2443,-0.3528,0.7466
1.1960,-0.3508,-0.3039,0.7642
1.2300,-0.3586,-0.2609,0.7349
1.2310,-0.3303,-0.2658,0.6508
1.2320,-0.3371,-0.2658,0.6293
1.2330,-0.3489,-0.2404,0.6899
1.2450,-0.2932,-0.2570,0.8346
1.2560,-0.1564,-0.3606,0.8355
1.2620,-0.0371,-0.4700,0.8043
1.2730,-0.0029,-0.5130,0.7984
1.2910,-0.0528,-0.5385,0.7368
1.2940,-0.1427,-0.5766,0.7046
1.3160,-0.2287,-0.5736,0.5854
1.3170,-0.2785,-0.4896,0.5785
1.3280,-0.2697,-0.4358,0.6411
1.3400,-0.2482,-0.3938,0.6440
1.3430,-0.2482,-0.3313,0.6626
1.3560,-0.2775,-0.2062,0.6381
1.3630,-0.3205,-0.1456,0.6499
1.3760,-0.2893,-0.1358,0.7583
1.3900,-0.1437,-0.1280,0.8512
1.3940,0.0723,-0.1524,0.9675
1.4060,0.2492,-0.2003,1.0974
1.4140,0.2746,-0.2238,1.1228
1.4410,0.1739,-0.2433,1.0642
1.4420,0.0420,-0.2433,0.9635
1.4550,-0.0743,-0.2365,0.8424
1.4570,-0.1231,-0.2531,0.7847
