time,x,y,z
0.002,-0.07,0.08,-0.10
0.003,0.00,0.01,-0.11
0.004,0.06,-0.01,-0.12
0.013,0.09,-0.05,-0.11
0.020,0.12,-0.06,-0.10
0.021,0.13,-0.05,-0.10
0.022,0.09,0.02,-0.09
0.033,0.03,0.11,-0.08
0.034,-0.03,0.17,-0.05
0.036,-0.10,0.19,-0.02
0.041,-0.16,0.21,-0.02
0.070,-0.18,0.18,-0.02
0.071,-0.20,0.14,-0.04
0.072,-0.20,0.08,-0.05
0.072,-0.20,0.02,-0.05
0.073,-0.18,-0.00,-0.04
0.074,-0.15,0.01,-0.03
0.076,-0.11,0.02,-0.00
0.086,-0.09,0.03,-0.00
0.087,-0.05,0.04,0.01
0.091,0.01,0.03,0.01
0.105,0.04,0.02,0.01
0.106,0.06,0.02,0.01
0.107,0.07,-0.01,0.01
0.149,0.07,-0.02,0.01
0.151,0.07,-0.03,0.00
0.152,0.06,-0.03,0.01
0.153,0.06,-0.04,0.01
0.155,0.05,-0.04,0.02
0.156,0.04,-0.03,0.01
0.157,0.03,-0.03,-0.00
0.158,0.03,-0.04,-0.01
0.159,0.02,-0.04,0.01
0.161,-0.00,-0.05,0.02
0.162,-0.01,-0.04,0.02
0.175,-0.02,-0.03,0.02
0.176,-0.03,-0.03,0.02
0.177,-0.03,-0.04,0.01
0.190,-0.03,-0.04,-0.00
0.192,-0.03,-0.03,-0.00
0.194,-0.02,-0.04,-0.01
0.203,-0.02,-0.03,-0.01
0.204,-0.02,-0.04,-0.01
0.206,-0.01,-0.03,-0.01
0.231,-0.01,-0.03,-0.01
0.232,-0.02,-0.03,0.00
0.233,-0.01,-0.03,-0.00
0.234,-0.03,-0.03,0.01
0.234,-0.03,-0.03,0.01
0.242,-0.04,-0.03,0.01
0.243,-0.04,-0.02,0.01
0.251,-0.04,-0.02,0.00
0.252,-0.03,-0.01,0.00
0.256,-0.01,0.01,0.00
0.265,0.01,0.02,-0.00
0.266,0.03,0.02,0.01
0.270,0.03,0.04,0.01
0.282,0.03,0.05,0.01
0.283,0.03,0.06,0.01
0.286,-0.00,0.06,0.02
0.290,-0.02,0.04,0.02
0.305,-0.03,0.04,0.04
0.307,-0.04,0.05,0.04
0.308,-0.04,0.06,0.04
0.321,-0.04,0.07,0.03
0.328,-0.03,0.07,0.03
0.331,-0.02,0.07,0.04
0.333,-0.01,0.06,0.03
0.334,0.00,0.06,0.03
0.380,0.00,0.06,0.03
0.382,-0.01,0.06,0.02
0.383,-0.02,0.06,0.00
0.384,-0.03,0.08,0.01
0.385,-0.03,0.12,0.03
0.387,-0.03,0.18,0.04
0.428,-0.04,0.27,0.07
