time,x,y,z
0.0030,0.0225,-0.2922,0.9333
0.0230,0.0293,-0.3039,0.9352
0.0240,0.0186,-0.2922,0.9196
0.0380,0.0127,-0.2951,0.9166
0.0390,0.0176,-0.3303,0.9039
0.0530,0.0274,-0.3342,0.9020
0.0630,0.0225,-0.3176,0.9020
0.0730,0.0176,-0.3186,0.9020
0.0800,0.0215,-0.3196,0.8971
0.0970,0.0244,-0.3166,0.8912
0.1070,0.0205,-0.3156,0.8883
0.1110,0.0166,-0.3156,0.8903
0.1240,0.0156,-0.3186,0.8932
0.1310,0.0186,-0.3254,0.8942
0.1410,0.0274,-0.3332,0.9039
0.1580,0.0313,-0.3332,0.9039
0.1610,0.0264,-0.3323,0.9039
0.1740,0.0235,-0.3293,0.8903
0.1920,0.0244,-0.3264,0.8844
0.1930,0.0254,-0.3274,0.8785
0.2220,0.0264,-0.3264,0.8727
0.2230,0.0293,-0.3244,0.8766
0.2240,0.0274,-0.3293,0.8795
0.2350,0.0283,-0.3303,0.8854
0.2460,0.0235,-0.3323,0.9010
0.2580,0.0166,-0.3293,0.8922
0.2620,0.0127,-0.3283,0.8912
0.2750,0.0098,-0.3254,0.8854
0.2890,0.0049,-0.3235,0.8795
0.2930,0.0010,-0.3196,0.8775
0.3270,0.0010,-0.3127,0.8766
0.3280,-0.0147,-0.2873,0.8639
0.3290,-0.0264,-0.2736,0.8551
0.3400,-0.0156,-0.2883,0.8375
0.3470,-0.0186,-0.3117,0.8218
0.3580,-0.0166,-0.3186,0.8189
0.3640,-0.0176,-0.3068,0.8160
0.3760,-0.0020,-0.3274,0.8209
0.3910,0.0225,-0.3577,0.8072
0.3950,0.0606,-0.3880,0.8277
0.4220,0.1251,-0.4261,0.8482
0.4230,0.2316,-0.4906,0.8981
0.4240,0.2932,-0.5521,1.0046
0.4380,0.2687,-0.5160,1.0407
0.4500,0.1945,-0.4378,1.0495
0.4620,0.1290,-0.3919,1.0105
0.4760,0.0880,-0.3704,0.9684
0.4770,0.0704,-0.3430,0.9372
0.4910,0.0635,-0.3323,0.9313
0.4950,0.0831,-0.3518,0.9381
0.5210,0.1104,-0.3880,0.9479
0.5220,0.1329,-0.4251,0.9694
0.5310,0.1397,-0.4427,0.9841
0.5410,0.1251,-0.4310,0.9831
0.5460,0.1036,-0.4241,0.9743
0.5560,0.1036,-0.4163,0.9684
