time,x,y,z
0.002,-0.36,-0.07,0.02
0.003,-0.22,-0.04,0.01
0.012,-0.07,-0.00,-0.00
0.013,0.08,0.03,-0.02
0.014,0.18,0.04,-0.02
0.019,0.21,0.04,-0.01
0.041,0.19,0.02,-0.00
0.042,0.17,-0.01,-0.00
0.043,0.10,-0.03,0.00
0.044,0.01,-0.03,-0.00
0.044,-0.05,-0.03,-0.01
0.052,-0.09,-0.02,-0.01
0.054,-0.09,-0.01,-0.01
0.064,-0.06,-0.01,-0.01
0.065,-0.02,0.00,-0.00
0.069,0.00,0.00,-0.01
0.080,0.04,0.00,-0.02
0.081,0.07,-0.02,-0.01
0.084,0.07,-0.02,-0.01
0.089,0.06,0.00,-0.01
0.097,0.03,-0.01,-0.00
0.099,0.00,0.00,-0.01
0.104,-0.01,-0.01,-0.00
0.126,-0.01,-0.01,-0.01
0.128,-0.02,-0.01,-0.01
0.129,-0.01,-0.01,-0.00
0.130,0.01,-0.01,-0.01
0.131,0.03,-0.01,-0.02
0.140,0.03,-0.00,-0.02
0.141,0.04,-0.00,-0.02
0.152,0.04,-0.01,-0.01
0.153,0.03,-0.00,-0.01
0.154,0.02,-0.01,-0.01
0.163,0.01,-0.02,0.00
0.164,-0.00,-0.02,-0.01
0.169,-0.01,-0.02,-0.00
0.180,-0.00,-0.02,-0.01
0.181,0.01,-0.02,-0.01
0.184,0.01,-0.02,-0.01
0.189,0.02,-0.02,-0.02
0.197,0.02,-0.01,-0.02
0.199,0.02,-0.01,-0.02
0.204,0.01,-0.01,-0.02
0.221,-0.00,-0.02,-0.03
0.222,-0.02,-0.03,-0.03
0.223,-0.02,-0.05,-0.03
0.224,-0.02,-0.07,-0.03
0.233,-0.03,-0.08,-0.03
0.234,-0.03,-0.09,-0.03
0.239,-0.02,-0.08,-0.03
0.247,-0.01,-0.10,-0.02
0.249,0.02,-0.12,-0.03
0.254,0.02,-0.13,-0.03
0.264,0.03,-0.18,-0.04
0.265,0.04,-0.21,-0.04
0.269,0.04,-0.22,-0.04
0.281,0.04,-0.24,-0.03
0.282,0.03,-0.26,-0.03
0.284,0.02,-0.28,-0.03
0.289,0.01,-0.29,-0.03
0.297,-0.01,-0.31,-0.03
0.299,-0.01,-0.34,-0.02
0.304,-0.02,-0.38,-0.03
0.324,-0.03,-0.43,-0.02
0.325,-0.04,-0.47,-0.02
0.326,-0.07,-0.51,-0.03
0.327,-0.09,-0.56,-0.03
0.329,-0.13,-0.58,-0.03
0.337,-0.18,-0.63,-0.02
0.339,-0.21,-0.68,0.01
0.349,-0.28,-0.71,0.05
