time,x,y,z
0.008,0.23,-0.17,-0.09
0.008,0.16,-0.16,-0.08
0.009,0.13,-0.13,-0.07
0.010,0.04,-0.10,-0.06
0.010,-0.03,-0.07,-0.05
0.011,-0.09,-0.04,-0.03
0.021,-0.14,-0.01,-0.03
0.022,-0.17,0.01,-0.01
0.022,-0.17,-0.00,-0.01
0.039,-0.16,-0.01,-0.01
0.040,-0.15,-0.00,-0.00
0.040,-0.11,-0.01,-0.01
0.043,-0.06,-0.02,-0.00
0.077,-0.01,-0.02,-0.02
0.078,0.03,-0.03,-0.01
0.079,0.08,-0.02,-0.01
0.079,0.11,-0.02,-0.02
0.080,0.15,-0.03,-0.02
0.081,0.16,-0.04,-0.03
0.081,0.19,-0.03,-0.03
0.085,0.22,0.03,-0.05
0.094,0.26,0.18,-0.06
0.095,0.31,0.15,-0.08
0.104,0.38,0.07,-0.09
0.105,0.44,0.04,-0.09
0.107,0.46,0.02,-0.09
0.142,0.52,0.01,-0.09
0.143,0.56,-0.00,-0.08
0.144,0.57,-0.00,-0.07
0.144,0.56,-0.00,-0.08
0.145,0.53,-0.01,-0.08
0.146,0.48,-0.03,-0.09
0.146,0.44,-0.06,-0.09
0.157,0.38,-0.07,-0.09
0.158,0.35,-0.10,-0.08
0.159,0.31,-0.11,-0.09
0.173,0.28,-0.12,-0.09
0.174,0.26,-0.12,-0.09
0.176,0.24,-0.12,-0.09
0.177,0.25,-0.12,-0.08
0.210,0.25,-0.11,-0.08
0.211,0.26,-0.11,-0.08
0.213,0.26,-0.11,-0.07
0.214,0.26,-0.12,-0.07
0.215,0.24,-0.12,-0.07
0.216,0.21,-0.11,-0.05
0.217,0.17,-0.09,-0.04
0.218,0.11,-0.08,-0.03
0.229,0.08,-0.05,-0.03
0.230,0.02,-0.03,-0.03
0.261,-0.06,-0.01,-0.03
0.262,-0.13,0.00,-0.04
0.263,-0.22,0.02,-0.05
0.264,-0.31,0.03,-0.06
0.265,-0.37,0.05,-0.08
0.266,-0.40,0.06,-0.08
0.266,-0.42,0.06,-0.10
0.267,-0.41,0.06,-0.10
0.282,-0.36,0.05,-0.10
0.283,-0.30,0.03,-0.11
0.284,-0.21,0.02,-0.12
0.296,-0.11,0.00,-0.11
0.297,0.00,-0.01,-0.10
0.299,0.12,-0.02,-0.09
0.310,0.17,-0.03,-0.08
0.311,0.27,-0.05,-0.08
0.314,0.36,-0.06,-0.07
0.317,0.41,-0.05,-0.06
0.322,0.44,-0.05,-0.06
0.356,0.45,-0.04,-0.06
0.357,0.43,-0.04,-0.05
0.358,0.41,-0.03,-0.04
0.359,0.36,-0.02,-0.03
0.359,0.30,-0.01,-0.01
0.360,0.22,-0.01,0.00
0.361,0.13,0.01,0.02
0.371,0.05,0.03,0.04
0.373,-0.04,0.04,0.05
0.373,-0.11,0.04,0.06
0.383,-0.14,0.04,0.06
0.385,-0.17,0.03,0.07
0.387,-0.19,0.02,0.08
0.400,-0.19,0.01,0.08
0.401,-0.18,0.01,0.08
0.403,-0.15,-0.00,0.07
0.407,-0.12,-0.02,0.06
0.445,-0.07,-0.02,0.06
0.447,-0.06,-0.04,0.06
0.448,-0.03,-0.04,0.06
0.448,-0.03,-0.06,0.05
0.449,0.01,-0.07,0.04
0.450,0.01,-0.07,0.04
0.451,0.00,-0.07,0.02
0.451,-0.02,-0.06,-0.01
0.465,-0.05,-0.07,-0.01
0.466,-0.06,-0.06,-0.01
0.466,-0.11,-0.06,-0.01
0.474,-0.15,-0.05,-0.02
0.475,-0.19,-0.04,-0.02
0.478,-0.22,-0.03,-0.03
0.512,-0.25,-0.03,-0.03
0.513,-0.26,-0.02,-0.03
0.513,-0.27,-0.01,-0.04
0.514,-0.27,-0.01,-0.03
0.515,-0.27,-0.00,-0.05
0.517,-0.25,0.00,-0.04
0.518,-0.23,0.00,-0.04
0.519,-0.20,0.00,-0.03
0.529,-0.18,0.01,-0.03
0.536,-0.15,0.01,-0.03
0.537,-0.13,0.00,-0.02
0.538,-0.11,0.00,-0.01
0.546,-0.08,-0.01,-0.01
0.556,-0.06,-0.01,-0.00
0.557,-0.04,-0.01,0.00
0.558,-0.03,-0.01,0.01
0.609,-0.01,-0.01,-0.01
0.610,-0.01,-0.01,0.01
0.611,-0.01,-0.02,0.01
0.612,-0.01,-0.01,0.01
0.613,-0.00,-0.01,0.01
0.614,-0.00,-0.01,0.01
0.615,-0.02,-0.01,0.01
0.616,-0.03,-0.02,0.01
0.618,-0.05,-0.01,-0.00
