time,x,y,z
0.002,-0.21,0.08,-0.04
0.003,-0.14,0.04,-0.05
0.012,-0.07,0.02,-0.04
0.013,0.01,-0.00,-0.06
0.015,0.09,-0.00,-0.06
0.069,0.12,-0.02,-0.05
0.070,0.16,-0.03,-0.05
0.071,0.18,-0.04,-0.05
0.072,0.17,-0.06,-0.04
0.073,0.15,-0.05,-0.02
0.074,0.11,-0.05,0.00
0.074,0.08,-0.03,0.01
0.075,0.03,-0.01,0.02
0.076,0.01,0.02,0.02
0.077,-0.01,0.04,0.03
0.077,-0.03,0.06,0.04
0.078,-0.02,0.07,0.05
0.079,-0.02,0.06,0.08
0.089,0.01,0.04,0.09
0.090,0.05,0.03,0.09
0.099,0.07,0.02,0.10
0.101,0.10,0.00,0.09
0.151,0.14,-0.01,0.09
0.152,0.15,-0.01,0.10
0.153,0.15,-0.00,0.11
0.154,0.15,0.00,0.13
0.154,0.13,0.02,0.15
0.155,0.11,0.02,0.15
0.156,0.09,0.03,0.16
0.156,0.07,0.02,0.17
0.157,0.03,0.02,0.16
0.158,0.00,0.02,0.14
0.159,-0.02,0.03,0.13
0.159,-0.05,0.04,0.13
0.169,-0.04,0.03,0.11
0.170,-0.02,0.02,0.10
0.178,-0.02,0.01,0.07
0.179,-0.00,0.00,0.07
0.228,0.02,-0.01,0.05
0.229,0.05,-0.01,0.03
0.230,0.06,-0.01,0.02
0.231,0.07,-0.00,0.01
0.231,0.07,0.00,0.02
0.232,0.07,0.03,0.02
0.233,0.07,0.04,0.04
0.234,0.06,0.04,0.06
0.235,0.05,0.05,0.08
0.235,0.04,0.06,0.11
0.236,0.02,0.09,0.12
0.245,0.00,0.11,0.16
0.246,0.00,0.12,0.17
0.249,-0.00,0.12,0.16
0.257,-0.00,0.12,0.16
0.259,0.00,0.10,0.14
0.264,0.01,0.09,0.14
0.274,0.01,0.07,0.13
0.275,0.01,0.06,0.13
0.279,0.01,0.06,0.12
0.330,0.02,0.06,0.11
0.332,0.02,0.06,0.11
0.332,0.03,0.06,0.09
0.333,0.05,0.04,0.08
0.334,0.06,0.03,0.08
0.335,0.07,0.01,0.07
0.336,0.07,-0.01,0.08
0.336,0.07,-0.01,0.07
0.337,0.07,-0.02,0.08
0.338,0.07,-0.02,0.09
0.339,0.07,-0.01,0.09
0.340,0.07,0.01,0.10
0.350,0.06,0.02,0.11
0.351,0.06,0.01,0.11
0.359,0.07,0.01,0.10
0.360,0.08,-0.00,0.10
0.364,0.10,-0.03,0.11
0.374,0.13,-0.05,0.11
0.375,0.14,-0.06,0.11
0.379,0.15,-0.08,0.11
0.454,0.14,-0.06,0.09
0.455,0.14,-0.04,0.06
0.456,0.12,-0.02,0.01
0.457,0.11,-0.02,-0.00
0.458,0.10,-0.00,-0.03
0.459,0.07,0.02,-0.07
0.460,0.05,0.03,-0.09
0.461,0.03,0.06,-0.11
0.462,0.02,0.08,-0.11
0.464,0.00,0.09,-0.10
0.465,-0.00,0.09,-0.07
0.466,-0.01,0.10,-0.06
0.467,-0.02,0.08,-0.04
0.468,-0.04,0.08,-0.01
0.470,-0.05,0.09,0.03
0.471,-0.05,0.09,0.08
0.472,-0.04,0.09,0.10
0.473,-0.04,0.10,0.11
0.474,-0.03,0.09,0.12
0.487,-0.03,0.10,0.12
0.488,-0.03,0.11,0.12
0.489,-0.03,0.13,0.11
0.535,-0.03,0.13,0.11
0.536,-0.03,0.14,0.11
0.537,-0.04,0.14,0.12
0.538,-0.07,0.15,0.15
0.539,-0.09,0.16,0.14
0.540,-0.10,0.19,0.15
0.541,-0.13,0.22,0.16
0.542,-0.14,0.26,0.15
0.543,-0.17,0.30,0.15
0.544,-0.20,0.33,0.15
0.545,-0.22,0.34,0.14
0.553,-0.22,0.34,0.14
0.555,-0.22,0.34,0.12
0.602,-0.21,0.34,0.11
0.603,-0.19,0.34,0.12
0.604,-0.18,0.35,0.13
0.605,-0.15,0.34,0.14
0.606,-0.14,0.35,0.15
0.607,-0.15,0.37,0.17
0.608,-0.16,0.38,0.18
0.609,-0.17,0.39,0.20
0.610,-0.17,0.40,0.22
0.611,-0.18,0.41,0.25
0.612,-0.17,0.43,0.27
0.661,-0.16,0.46,0.27
0.662,-0.13,0.50,0.27
0.663,-0.10,0.53,0.25
0.663,-0.07,0.54,0.24
0.664,-0.05,0.54,0.21
0.665,-0.02,0.52,0.19
0.666,0.00,0.50,0.16
0.666,0.01,0.48,0.14
0.667,0.01,0.48,0.14
0.668,-0.02,0.50,0.13
0.669,-0.04,0.51,0.11
0.670,-0.05,0.53,0.11
0.678,-0.07,0.53,0.10
0.679,-0.11,0.53,0.09
0.691,-0.13,0.55,0.09
0.692,-0.13,0.56,0.09
0.694,-0.13,0.56,0.08
0.699,-0.14,0.56,0.07
0.749,-0.13,0.56,0.06
0.751,-0.12,0.56,0.06
0.751,-0.12,0.56,0.06
0.752,-0.13,0.56,0.06
0.753,-0.14,0.58,0.07
0.754,-0.15,0.61,0.09
0.755,-0.15,0.63,0.08
0.756,-0.15,0.64,0.08
0.757,-0.16,0.65,0.08
0.758,-0.16,0.66,0.07
0.759,-0.16,0.63,0.07
0.761,-0.17,0.60,0.08
0.771,-0.18,0.58,0.08
0.772,-0.20,0.58,0.08
0.782,-0.20,0.58,0.09
0.783,-0.19,0.59,0.10
0.784,-0.18,0.62,0.10
0.844,-0.17,0.61,0.12
0.846,-0.16,0.61,0.15
0.846,-0.16,0.60,0.16
0.847,-0.15,0.60,0.17
0.848,-0.14,0.59,0.18
0.849,-0.14,0.58,0.17
0.850,-0.14,0.58,0.17
0.851,-0.14,0.58,0.16
0.852,-0.15,0.59,0.16
0.853,-0.15,0.59,0.14
0.854,-0.15,0.61,0.12
0.855,-0.16,0.62,0.11
0.856,-0.15,0.64,0.09
