time,x,y,z
0.0060,0.5297,-0.3391,0.7319
0.0160,0.5179,-0.3088,0.7847
0.0360,0.5179,-0.3049,0.7808
0.0370,0.5297,-0.3137,0.7564
0.0540,0.5336,-0.3117,0.7466
0.0550,0.5218,-0.3176,0.7564
0.0770,0.5248,-0.3147,0.7613
0.0780,0.5248,-0.3205,0.7534
0.0900,0.5248,-0.3225,0.7613
0.1000,0.5218,-0.3254,0.7622
0.1090,0.5199,-0.3225,0.7652
0.1120,0.5248,-0.3225,0.7564
0.1310,0.5267,-0.3215,0.7554
0.1320,0.5238,-0.3166,0.7661
0.1420,0.5228,-0.3137,0.7554
0.1550,0.5248,-0.3176,0.7642
0.1620,0.5218,-0.3108,0.7671
0.1730,0.5267,-0.3108,0.7652
0.1880,0.5277,-0.3088,0.7632
0.1930,0.5297,-0.3098,0.7603
0.2040,0.5277,-0.3127,0.7583
0.2130,0.5277,-0.3127,0.7613
0.2230,0.5287,-0.3156,0.7573
0.2460,0.5257,-0.3176,0.7573
0.2480,0.5218,-0.3176,0.7593
0.2580,0.5218,-0.3166,0.7613
0.2730,0.5209,-0.3186,0.7593
0.2740,0.5199,-0.3166,0.7564
0.2900,0.5189,-0.3196,0.7564
0.2940,0.5179,-0.3205,0.7544
0.3090,0.5228,-0.3186,0.7564
0.3260,0.5248,-0.3205,0.7564
0.3270,0.5238,-0.3156,0.7554
0.3570,0.5277,-0.3088,0.7554
0.3590,0.5277,-0.3088,0.7603
0.3610,0.5228,-0.3088,0.7583
0.3760,0.5238,-0.3117,0.7632
0.3780,0.5248,-0.3166,0.7613
0.3930,0.5267,-0.3156,0.7583
0.3950,0.5238,-0.3137,0.7603
0.4050,0.5257,-0.3127,0.7613
0.4210,0.5277,-0.3137,0.7622
0.4250,0.5257,-0.3049,0.7593
0.4510,0.5267,-0.3108,0.7622
0.4520,0.5277,-0.3088,0.7652
0.4610,0.5257,-0.3137,0.7642
0.4720,0.5248,-0.3156,0.7593
0.4760,0.5257,-0.3117,0.7642
0.4890,0.5248,-0.3137,0.7613
0.4960,0.5297,-0.3088,0.7652
0.5060,0.5306,-0.3117,0.7642
0.5220,0.5287,-0.3088,0.7534
0.5260,0.5277,-0.3078,0.7583
0.5530,0.5287,-0.3127,0.7593
0.5540,0.5277,-0.3156,0.7573
0.5640,0.5248,-0.3098,0.7603
0.5780,0.5277,-0.3108,0.7622
0.5790,0.5248,-0.3137,0.7632
0.5910,0.5228,-0.3166,0.7632
0.6040,0.5209,-0.3156,0.7661
0.6070,0.5238,-0.3186,0.7573
0.6210,0.5238,-0.3108,0.7564
0.6270,0.5257,-0.3088,0.7534
0.6480,0.5277,-0.3098,0.7544
0.6490,0.5277,-0.3108,0.7554
0.6580,0.5238,-0.3059,0.7573
0.6720,0.5228,-0.3068,0.7613
0.6780,0.5248,-0.3059,0.7632
0.6880,0.5209,-0.3078,0.7681
0.7060,0.5160,-0.3127,0.7701
0.7080,0.5170,-0.3166,0.7701
0.7230,0.5179,-0.3186,0.7710
0.7280,0.5160,-0.3303,0.7798
0.7520,0.5179,-0.3352,0.7788
0.7530,0.5189,-0.3313,0.7798
0.7630,0.5228,-0.3196,0.7837
0.7740,0.5355,-0.3108,0.7886
0.7790,0.5541,-0.3176,0.7906
0.7900,0.5736,-0.3176,0.7847
0.8070,0.5932,-0.3235,0.7876
0.8090,0.6069,-0.3293,0.7896
0.8230,0.6000,-0.3313,0.7701
0.8300,0.5883,-0.3450,0.7554
0.8650,0.5502,-0.3684,0.7544
0.8670,0.5541,-0.3840,0.7622
0.8680,0.5521,-0.3919,0.7661
0.8800,0.5326,-0.3938,0.7652
0.8820,0.5228,-0.4036,0.7652
0.8930,0.5228,-0.4046,0.7837
0.9060,0.5287,-0.3899,0.7749
0.9110,0.5453,-0.4085,0.7495
0.9230,0.5404,-0.5609,0.7701
0.9540,0.4896,-0.6782,0.7642
0.9560,0.4134,-0.7016,0.7075
0.9570,0.3753,-0.6606,0.6929
0.9680,0.3411,-0.5775,0.7573
0.9790,0.2902,-0.4759,0.8707
0.9910,0.2179,-0.3948,0.9352
0.9930,0.1495,-0.3362,0.9655
1.0050,0.0889,-0.2981,0.9626
1.0780,0.0537,-0.2795,0.9762
