time,x,y,z
0.004,-0.14,-0.02,-0.01
0.005,-0.11,-0.01,-0.01
0.005,-0.09,0.00,-0.01
0.006,-0.06,0.00,-0.01
0.015,-0.04,-0.01,-0.02
0.016,-0.03,-0.01,0.00
0.029,0.00,-0.00,0.00
0.030,0.02,-0.00,-0.00
0.030,0.03,-0.00,-0.00
0.067,0.04,0.00,0.00
0.068,0.06,-0.00,-0.00
0.069,0.07,-0.00,0.00
0.070,0.07,-0.01,0.01
0.070,0.06,-0.02,0.01
0.071,0.06,-0.02,0.01
0.072,0.05,-0.02,0.01
0.072,0.03,-0.02,0.01
0.080,0.00,-0.02,0.01
0.081,-0.01,-0.02,0.00
0.090,-0.02,-0.01,0.00
0.090,-0.02,-0.01,0.00
0.094,-0.04,-0.01,0.01
0.103,-0.02,-0.02,0.00
0.104,-0.02,-0.02,0.01
0.109,-0.01,-0.01,0.01
0.120,0.00,-0.01,0.02
0.121,0.01,-0.01,0.02
0.124,0.01,-0.02,0.03
0.167,0.00,-0.02,0.01
0.169,-0.01,-0.02,0.01
0.169,-0.02,0.00,0.01
0.170,-0.03,-0.00,-0.01
0.171,-0.05,0.01,-0.04
0.172,-0.07,0.00,-0.06
0.173,-0.08,-0.01,-0.07
0.174,-0.09,-0.01,-0.07
0.175,-0.08,-0.00,-0.08
0.176,-0.08,0.01,-0.09
0.185,-0.07,0.01,-0.09
0.186,-0.06,0.02,-0.08
0.196,-0.04,0.02,-0.08
0.197,-0.03,0.03,-0.08
0.207,-0.03,0.03,-0.08
0.208,-0.03,0.04,-0.08
0.210,-0.05,0.05,-0.10
0.224,-0.08,0.05,-0.12
0.225,-0.12,0.05,-0.14
0.226,-0.18,0.05,-0.16
0.298,-0.24,0.05,-0.18
0.299,-0.31,0.05,-0.21
0.300,-0.36,0.05,-0.22
0.302,-0.39,0.04,-0.25
0.303,-0.45,0.04,-0.29
0.304,-0.48,0.03,-0.32
0.306,-0.52,0.04,-0.35
0.307,-0.54,0.04,-0.37
0.308,-0.56,0.04,-0.39
0.309,-0.58,0.03,-0.40
0.310,-0.59,0.04,-0.41
0.311,-0.62,0.03,-0.42
0.313,-0.66,0.02,-0.43
0.314,-0.72,0.01,-0.43
0.315,-0.78,0.01,-0.45
0.317,-0.86,0.01,-0.46
0.318,-0.95,0.01,-0.48
0.319,-1.04,0.01,-0.49
0.321,-1.09,0.00,-0.51
0.334,-1.18,-0.01,-0.54
0.335,-1.27,-0.01,-0.56
0.337,-1.35,-0.02,-0.59
0.349,-1.43,-0.03,-0.61
0.350,-1.48,-0.04,-0.63
0.352,-1.54,-0.03,-0.66
0.393,-1.58,-0.03,-0.68
0.394,-1.60,-0.03,-0.70
0.395,-1.63,-0.05,-0.74
0.396,-1.67,-0.06,-0.76
0.397,-1.69,-0.07,-0.79
0.398,-1.71,-0.07,-0.81
0.399,-1.75,-0.05,-0.83
0.400,-1.77,-0.06,-0.84
0.401,-1.78,-0.07,-0.85
0.402,-1.81,-0.07,-0.84
0.410,-1.84,-0.08,-0.85
0.412,-1.88,-0.07,-0.85
0.420,-1.90,-0.06,-0.86
0.422,-1.94,-0.06,-0.87
0.424,-1.97,-0.04,-0.87
0.466,-1.99,-0.04,-0.86
0.468,-2.01,-0.02,-0.87
0.469,-2.03,-0.02,-0.87
0.470,-2.05,-0.02,-0.87
0.471,-2.04,-0.03,-0.87
0.471,-2.05,-0.02,-0.87
0.472,-2.03,-0.03,-0.87
0.473,-2.02,-0.01,-0.87
0.474,-2.00,-0.00,-0.87
0.475,-1.99,0.01,-0.88
0.485,-1.98,0.02,-0.88
0.486,-1.96,0.01,-0.88
0.550,-1.94,-0.01,-0.88
0.551,-1.93,-0.02,-0.89
0.553,-1.93,-0.02,-0.89
0.554,-1.93,-0.02,-0.89
0.555,-1.93,-0.03,-0.89
0.557,-1.93,-0.02,-0.87
0.558,-1.92,-0.02,-0.85
0.560,-1.91,-0.02,-0.84
0.561,-1.91,-0.02,-0.82
0.563,-1.90,-0.02,-0.81
0.564,-1.90,-0.04,-0.81
0.566,-1.91,-0.04,-0.80
0.567,-1.91,-0.06,-0.81
0.575,-1.90,-0.07,-0.81
0.576,-1.89,-0.08,-0.81
0.578,-1.89,-0.08,-0.79
0.579,-1.87,-0.10,-0.80
0.580,-1.85,-0.11,-0.80
0.581,-1.83,-0.12,-0.81
0.594,-1.81,-0.13,-0.81
0.595,-1.80,-0.14,-0.82
0.597,-1.78,-0.16,-0.82
0.610,-1.75,-0.16,-0.82
0.611,-1.73,-0.18,-0.83
0.611,-1.72,-0.19,-0.83
0.647,-1.71,-0.21,-0.84
0.648,-1.70,-0.22,-0.85
0.648,-1.70,-0.23,-0.85
0.649,-1.71,-0.25,-0.85
0.650,-1.72,-0.27,-0.86
0.651,-1.73,-0.29,-0.86
0.651,-1.75,-0.32,-0.87
0.652,-1.78,-0.36,-0.87
0.689,-1.81,-0.38,-0.89
0.691,-1.85,-0.39,-0.89
0.691,-1.87,-0.41,-0.91
0.692,-1.90,-0.43,-0.93
0.693,-1.94,-0.46,-0.93
0.694,-1.98,-0.47,-0.94
0.694,-2.01,-0.47,-0.95
0.695,-2.05,-0.48,-0.95
0.696,-2.08,-0.48,-0.95
0.705,-2.11,-0.49,-0.95
0.706,-2.12,-0.49,-0.96
0.709,-2.15,-0.50,-0.96
0.721,-2.18,-0.50,-0.96
0.722,-2.20,-0.51,-0.96
0.724,-2.21,-0.53,-0.97
0.729,-2.22,-0.54,-0.97
0.771,-2.23,-0.54,-0.97
0.773,-2.24,-0.55,-0.97
0.774,-2.23,-0.56,-0.98
0.775,-2.22,-0.57,-0.97
0.776,-2.20,-0.58,-0.97
0.777,-2.18,-0.58,-0.96
0.785,-2.16,-0.57,-0.95
0.787,-2.13,-0.57,-0.94
0.788,-2.09,-0.57,-0.94
0.789,-2.08,-0.56,-0.93
0.791,-2.04,-0.55,-0.92
0.792,-2.00,-0.54,-0.90
0.809,-1.97,-0.55,-0.89
0.811,-1.92,-0.57,-0.87
0.812,-1.86,-0.58,-0.85
0.813,-1.81,-0.58,-0.82
0.814,-1.76,-0.59,-0.82
0.825,-1.74,-0.59,-0.80
0.827,-1.68,-0.58,-0.77
0.829,-1.64,-0.58,-0.76
0.875,-1.60,-0.57,-0.73
0.876,-1.55,-0.56,-0.72
0.877,-1.52,-0.56,-0.69
0.878,-1.49,-0.55,-0.67
0.878,-1.47,-0.55,-0.67
0.880,-1.46,-0.55,-0.66
0.880,-1.44,-0.54,-0.65
0.881,-1.43,-0.53,-0.64
0.882,-1.41,-0.52,-0.64
0.883,-1.39,-0.51,-0.64
0.890,-1.38,-0.51,-0.64
0.892,-1.36,-0.51,-0.63
0.894,-1.34,-0.50,-0.61
0.903,-1.32,-0.49,-0.59
0.904,-1.29,-0.49,-0.58
0.909,-1.27,-0.48,-0.56
0.920,-1.24,-0.49,-0.57
0.921,-1.22,-0.49,-0.57
0.924,-1.19,-0.49,-0.56
0.929,-1.17,-0.48,-0.56
0.969,-1.15,-0.48,-0.55
0.970,-1.13,-0.47,-0.55
0.971,-1.09,-0.46,-0.54
0.972,-1.05,-0.46,-0.54
0.973,-1.00,-0.45,-0.54
0.974,-0.95,-0.43,-0.54
0.975,-0.90,-0.41,-0.54
0.976,-0.84,-0.40,-0.54
0.977,-0.82,-0.38,-0.54
0.987,-0.77,-0.38,-0.51
0.988,-0.73,-0.37,-0.51
1.066,-0.69,-0.38,-0.49
1.067,-0.66,-0.38,-0.47
1.068,-0.64,-0.38,-0.44
1.069,-0.62,-0.37,-0.41
1.070,-0.61,-0.37,-0.40
1.071,-0.61,-0.34,-0.38
1.072,-0.61,-0.32,-0.36
1.073,-0.61,-0.30,-0.33
1.074,-0.62,-0.28,-0.31
1.075,-0.62,-0.27,-0.29
1.076,-0.62,-0.24,-0.28
1.077,-0.61,-0.23,-0.27
1.078,-0.61,-0.21,-0.26
1.079,-0.58,-0.19,-0.26
1.080,-0.55,-0.16,-0.26
1.081,-0.52,-0.12,-0.24
1.082,-0.50,-0.08,-0.23
1.083,-0.50,-0.05,-0.22
1.084,-0.50,-0.03,-0.22
1.085,-0.50,-0.03,-0.23
1.096,-0.50,-0.03,-0.24
1.098,-0.54,-0.03,-0.25
1.100,-0.55,-0.04,-0.25
1.111,-0.56,-0.04,-0.26
1.112,-0.57,-0.05,-0.25
1.151,-0.57,-0.04,-0.25
1.152,-0.55,-0.04,-0.24
1.153,-0.55,-0.03,-0.24
1.154,-0.53,-0.04,-0.25
1.155,-0.49,-0.04,-0.25
1.155,-0.46,-0.06,-0.25
1.156,-0.42,-0.05,-0.24
1.157,-0.38,-0.05,-0.22
1.157,-0.33,-0.03,-0.20
1.192,-0.29,-0.03,-0.19
1.193,-0.27,-0.01,-0.19
1.194,-0.24,0.02,-0.19
1.194,-0.22,0.05,-0.18
1.195,-0.21,0.07,-0.19
1.196,-0.22,0.07,-0.19
1.197,-0.24,0.07,-0.18
1.198,-0.26,0.07,-0.19
1.205,-0.29,0.07,-0.19
1.206,-0.30,0.09,-0.19
1.209,-0.33,0.11,-0.20
1.221,-0.36,0.11,-0.21
1.222,-0.39,0.13,-0.21
1.224,-0.41,0.14,-0.22
1.229,-0.44,0.16,-0.23
1.284,-0.45,0.17,-0.22
1.286,-0.46,0.20,-0.22
1.287,-0.47,0.22,-0.22
1.288,-0.47,0.25,-0.22
1.290,-0.46,0.28,-0.22
1.291,-0.43,0.30,-0.21
1.292,-0.40,0.32,-0.21
1.294,-0.37,0.32,-0.22
1.295,-0.35,0.33,-0.22
1.296,-0.34,0.33,-0.23
1.298,-0.33,0.35,-0.24
1.299,-0.33,0.36,-0.25
1.300,-0.35,0.36,-0.26
1.302,-0.36,0.36,-0.28
1.314,-0.38,0.36,-0.29
1.315,-0.38,0.36,-0.29
1.316,-0.38,0.37,-0.28
1.328,-0.37,0.41,-0.27
1.330,-0.35,0.45,-0.23
1.331,-0.30,0.51,-0.20
1.378,-0.25,0.54,-0.17
1.379,-0.18,0.58,-0.14
1.380,-0.11,0.60,-0.10
1.381,-0.04,0.61,-0.06
1.381,0.05,0.62,-0.05
1.382,0.09,0.67,-0.01
1.383,0.19,0.72,0.03
1.384,0.28,0.77,0.06
1.384,0.36,0.81,0.09
1.385,0.41,0.83,0.11
1.386,0.46,0.85,0.13
1.398,0.49,0.86,0.17
1.400,0.50,0.86,0.17
1.401,0.52,0.85,0.20
1.411,0.51,0.84,0.22
1.413,0.51,0.81,0.25
1.414,0.52,0.81,0.27
1.424,0.52,0.83,0.30
1.426,0.51,0.86,0.33
1.430,0.50,0.87,0.34
1.475,0.50,0.87,0.37
1.476,0.50,0.83,0.39
