time,x,y,z
0.007,-0.28,0.07,-0.04
0.008,-0.33,0.08,-0.02
0.009,-0.32,0.06,-0.02
0.010,-0.27,0.07,-0.03
0.011,-0.20,0.06,-0.03
0.012,-0.09,0.06,-0.03
0.013,-0.04,0.06,-0.04
0.023,0.04,0.06,-0.04
0.024,0.11,0.06,-0.04
0.028,0.16,0.08,-0.03
0.033,0.18,0.08,-0.03
0.082,0.19,0.07,-0.02
0.083,0.17,0.07,-0.02
0.084,0.12,0.06,-0.02
0.085,0.10,0.05,-0.01
0.086,0.06,0.05,-0.01
0.087,0.02,0.04,-0.01
0.088,-0.02,0.03,-0.01
0.089,-0.02,0.03,-0.02
0.089,-0.03,0.04,-0.02
0.090,-0.01,0.04,-0.03
0.091,0.02,0.03,-0.02
0.104,0.03,0.03,-0.03
0.105,0.07,0.03,-0.02
0.106,0.09,0.02,-0.03
0.119,0.12,0.02,-0.03
0.120,0.12,0.01,-0.03
0.122,0.12,0.00,-0.03
0.124,0.10,-0.00,-0.03
0.178,0.08,-0.01,-0.03
0.179,0.07,-0.02,-0.03
0.180,0.04,-0.03,-0.02
0.180,0.01,-0.03,-0.01
0.181,-0.02,-0.03,-0.01
0.182,-0.04,-0.03,-0.01
0.183,-0.05,-0.04,-0.01
0.183,-0.06,-0.04,-0.00
0.184,-0.06,-0.05,-0.01
0.185,-0.07,-0.05,-0.00
0.186,-0.06,-0.05,-0.01
0.187,-0.07,-0.06,-0.01
0.196,-0.06,-0.05,-0.02
0.198,-0.06,-0.04,-0.03
0.198,-0.05,-0.05,-0.03
0.209,-0.06,-0.05,-0.03
0.210,-0.06,-0.05,-0.04
0.213,-0.06,-0.06,-0.06
0.253,-0.06,-0.05,-0.06
0.254,-0.06,-0.05,-0.07
0.255,-0.06,-0.06,-0.07
0.256,-0.06,-0.07,-0.08
0.256,-0.07,-0.08,-0.08
0.257,-0.07,-0.08,-0.09
0.258,-0.08,-0.08,-0.08
0.259,-0.08,-0.08,-0.08
0.259,-0.10,-0.09,-0.08
0.267,-0.10,-0.08,-0.09
0.268,-0.10,-0.09,-0.07
0.277,-0.11,-0.09,-0.08
0.278,-0.12,-0.08,-0.08
0.283,-0.12,-0.08,-0.07
0.291,-0.12,-0.09,-0.08
0.293,-0.11,-0.09,-0.08
0.298,-0.11,-0.09,-0.08
0.335,-0.11,-0.08,-0.09
0.336,-0.10,-0.07,-0.08
0.336,-0.09,-0.07,-0.09
0.337,-0.08,-0.06,-0.09
0.338,-0.08,-0.07,-0.09
0.339,-0.08,-0.07,-0.10
0.339,-0.07,-0.07,-0.09
0.340,-0.07,-0.06,-0.10
0.348,-0.07,-0.06,-0.10
0.349,-0.07,-0.06,-0.09
