time,x,y,z
0.002,0.05,0.01,-0.00
0.003,-0.06,0.04,-0.00
0.011,-0.12,0.05,-0.00
0.012,-0.12,0.02,-0.00
0.023,-0.06,-0.03,0.00
0.024,0.00,-0.04,-0.00
0.056,0.03,-0.06,-0.00
0.057,0.07,-0.06,-0.01
0.058,0.06,-0.03,-0.01
0.059,0.04,-0.00,-0.00
0.059,0.00,0.01,-0.01
0.060,-0.03,0.01,-0.01
0.061,-0.04,0.00,-0.00
0.062,-0.03,0.00,-0.01
0.073,-0.01,0.00,-0.01
0.074,0.02,-0.01,-0.01
0.077,0.01,-0.01,-0.01
0.086,0.01,0.01,-0.01
0.087,0.00,0.02,-0.01
0.091,-0.01,0.03,-0.01
0.100,-0.01,0.03,-0.01
0.102,-0.01,0.03,-0.01
0.106,-0.01,0.03,-0.02
0.118,-0.00,0.02,-0.01
0.119,0.00,0.02,-0.02
0.121,0.01,0.03,-0.02
0.127,0.02,0.03,-0.02
0.136,0.01,0.01,-0.01
0.137,0.01,0.00,0.01
0.142,0.00,0.01,0.01
0.177,0.00,0.01,-0.00
0.178,-0.01,0.02,0.00
0.179,-0.01,0.01,0.00
0.180,-0.01,0.01,0.01
0.181,-0.00,0.00,0.01
0.182,0.01,0.00,0.01
0.183,0.00,0.01,0.01
0.183,0.00,-0.00,0.00
0.292,0.01,-0.01,0.01
0.293,0.01,0.00,0.02
0.294,0.01,0.01,0.01
0.296,0.01,0.00,0.01
0.297,0.01,0.00,0.01
0.299,0.00,-0.01,0.00
0.300,0.00,-0.01,0.00
0.302,0.01,0.01,0.01
0.304,0.01,0.00,0.01
0.305,-0.00,0.00,0.00
0.306,-0.00,-0.00,0.00
0.307,-0.00,0.00,0.00
0.309,0.00,0.00,0.00
0.310,-0.00,0.00,-0.00
0.312,-0.00,0.00,-0.00
0.313,-0.00,0.01,-0.01
0.315,0.00,0.01,-0.00
0.316,0.01,0.01,-0.00
0.318,0.01,0.01,0.00
0.319,0.00,0.01,-0.01
0.320,0.01,0.01,-0.00
0.322,0.01,0.02,-0.01
0.323,0.00,0.03,-0.02
0.324,0.01,0.02,-0.02
0.326,-0.00,0.02,-0.02
0.327,-0.01,0.02,-0.01
0.328,-0.01,0.02,-0.01
0.329,-0.01,0.02,-0.01
0.330,-0.01,0.02,-0.02
0.337,-0.01,0.01,-0.00
0.338,-0.01,0.01,0.00
0.349,0.00,0.02,-0.01
0.350,0.00,0.00,0.00
0.353,0.01,0.01,-0.01
0.357,0.01,0.00,-0.01
0.405,0.00,-0.00,-0.01
0.406,0.01,0.00,-0.00
0.407,0.01,-0.01,-0.00
0.408,0.01,-0.01,-0.01
0.409,0.01,-0.01,-0.02
0.409,0.01,-0.01,0.01
0.410,0.00,-0.01,0.01
0.411,0.00,-0.01,-0.00
0.412,0.01,-0.02,0.01
0.413,0.00,-0.02,0.01
0.413,0.01,-0.02,0.01
0.419,-0.00,-0.02,0.00
0.449,0.00,-0.02,0.01
0.450,-0.00,-0.01,0.01
0.451,-0.00,-0.02,-0.00
0.452,-0.01,-0.02,-0.00
0.453,-0.00,-0.02,0.00
0.453,0.00,-0.02,0.01
0.454,0.00,-0.01,-0.00
0.458,0.00,-0.01,0.01
0.487,0.00,-0.02,0.00
0.488,0.00,-0.02,0.00
0.489,0.00,-0.02,-0.00
0.490,-0.00,-0.01,-0.00
0.491,-0.00,-0.01,-0.00
0.491,0.00,0.00,-0.01
0.492,0.01,-0.01,0.00
0.535,0.00,-0.01,-0.01
0.536,-0.00,-0.01,-0.01
0.537,-0.01,-0.00,-0.01
0.537,-0.01,-0.01,-0.01
0.538,-0.00,-0.01,-0.00
0.539,0.01,-0.01,-0.01
0.539,0.01,-0.00,-0.01
0.540,0.00,-0.01,-0.00
0.541,0.00,-0.00,-0.00
0.541,0.00,-0.02,-0.01
0.556,0.00,-0.02,-0.01
0.557,0.00,-0.01,-0.00
0.558,0.01,-0.01,-0.01
0.568,0.00,-0.01,-0.01
0.569,0.01,-0.01,-0.00
0.572,0.01,-0.02,-0.00
0.578,0.01,-0.01,-0.00
0.625,-0.00,-0.01,-0.01
0.626,0.00,-0.02,0.00
0.627,-0.00,-0.01,-0.01
0.628,0.00,-0.01,-0.00
0.629,0.00,-0.01,-0.01
0.630,0.01,-0.01,-0.00
0.630,0.01,-0.01,-0.00
0.631,0.01,-0.00,-0.00
0.632,0.01,-0.01,-0.00
0.633,0.01,-0.00,0.01
0.634,0.01,0.00,0.00
0.649,0.00,0.01,0.01
0.650,0.01,0.01,0.01
0.651,-0.01,-0.01,0.01
0.653,-0.01,-0.01,0.01
0.666,-0.02,-0.01,-0.01
0.668,-0.02,-0.00,-0.00
0.668,-0.02,0.01,-0.00
0.703,-0.02,-0.01,-0.00
0.704,-0.01,-0.01,-0.00
0.704,-0.01,0.00,-0.00
0.705,-0.01,0.00,-0.01
0.706,-0.02,0.01,-0.02
0.706,-0.03,0.01,-0.01
0.709,-0.03,0.02,-0.02
0.710,-0.02,0.01,-0.02
0.727,-0.02,0.02,-0.02
0.728,-0.02,0.02,-0.02
0.729,-0.02,0.03,-0.02
0.732,-0.04,0.03,-0.01
0.735,-0.04,0.04,-0.02
0.737,-0.03,0.03,-0.01
0.745,-0.03,0.03,-0.01
0.747,-0.01,0.02,-0.01
0.778,-0.00,0.01,-0.01
0.779,0.00,0.02,-0.02
0.780,-0.00,0.02,-0.01
0.781,-0.01,0.01,-0.01
0.782,-0.02,0.01,-0.00
0.783,-0.02,0.02,-0.01
0.784,-0.02,0.01,-0.01
0.797,-0.03,0.02,-0.00
0.799,-0.04,0.02,-0.01
0.800,-0.04,0.01,-0.01
0.811,-0.04,0.01,-0.01
0.812,-0.04,-0.00,-0.01
0.813,-0.04,-0.01,-0.01
0.824,-0.03,-0.01,-0.02
0.826,-0.03,-0.01,-0.02
0.828,-0.02,-0.01,-0.02
0.860,-0.02,-0.03,-0.01
0.862,-0.01,-0.04,-0.01
0.862,-0.00,-0.06,-0.00
0.863,0.01,-0.06,-0.00
0.864,0.02,-0.08,0.01
0.864,0.02,-0.06,0.02
0.865,0.01,-0.07,0.03
0.877,0.01,-0.06,0.04
0.878,0.00,-0.07,0.06
0.879,-0.01,-0.08,0.05
0.889,-0.01,-0.08,0.05
0.890,-0.01,-0.08,0.05
0.892,0.01,-0.10,0.05
0.901,0.01,-0.13,0.05
0.902,0.02,-0.19,0.07
0.907,0.03,-0.20,0.08
0.919,0.03,-0.20,0.10
0.920,0.01,-0.18,0.12
0.922,-0.02,-0.19,0.14
0.927,-0.07,-0.24,0.19
0.943,-0.12,-0.32,0.23
0.944,-0.13,-0.36,0.32
0.946,-0.16,-0.38,0.41
0.947,-0.20,-0.41,0.45
1.000,-0.23,-0.40,0.59
1.001,-0.29,-0.41,0.72
1.001,-0.39,-0.44,0.88
1.002,-0.48,-0.42,1.09
1.003,-0.51,-0.33,1.34
1.004,-0.45,-0.16,1.64
1.005,-0.27,-0.05,1.81
1.005,-0.13,0.17,2.25
1.006,0.30,0.25,2.80
1.052,0.89,0.02,3.50
1.053,1.60,-0.48,4.25
1.054,2.37,-1.04,4.92
1.055,3.11,-1.47,5.40
1.056,3.74,-1.80,5.71
1.057,4.18,-1.93,5.81
1.058,4.34,-2.14,5.96
1.059,4.55,-2.23,6.03
1.061,4.66,-2.21,6.07
1.062,4.70,-2.08,6.08
1.063,4.71,-1.87,6.07
1.064,4.72,-1.75,6.04
1.066,4.59,-1.67,5.98
1.067,4.50,-1.56,5.94
1.068,4.28,-1.52,5.83
1.092,3.96,-1.50,5.65
1.100,3.60,-1.40,5.41
1.102,3.20,-1.05,5.14
1.104,2.76,-0.55,4.90
1.105,2.28,-0.16,4.70
1.107,1.77,-0.01,4.62
1.109,1.53,0.07,4.51
1.111,1.07,-0.04,4.42
1.113,0.67,-0.12,4.39
1.118,0.39,-0.20,4.38
1.137,0.21,-0.35,4.37
1.139,0.10,-0.54,4.40
1.140,0.09,-0.71,4.45
1.142,0.17,-0.79,4.48
1.143,0.25,-0.96,4.53
1.147,0.42,-1.19,4.53
1.191,0.58,-1.45,4.49
1.193,0.71,-1.65,4.45
1.195,0.80,-1.82,4.42
1.196,0.81,-1.97,4.39
1.198,0.74,-2.05,4.37
1.199,0.68,-2.16,4.35
1.200,0.49,-2.14,4.29
1.202,0.27,-1.99,4.15
1.204,0.09,-1.62,3.87
1.205,0.10,-1.12,3.37
1.206,0.42,-0.91,2.75
1.207,1.03,-1.25,2.13
1.322,1.80,-1.59,1.80
1.323,2.22,-2.42,1.04
1.326,3.02,-2.98,0.03
1.329,3.54,-2.78,-1.10
1.331,3.47,-1.59,-2.05
1.333,2.71,-0.13,-2.69
1.334,1.42,0.83,-2.95
1.337,0.16,1.15,-2.86
1.338,-0.72,1.16,-2.73
1.340,-1.00,1.19,-2.34
1.341,-1.28,1.24,-1.73
1.343,-1.37,1.46,-0.95
1.345,-1.31,1.65,-0.19
1.346,-1.14,1.46,0.27
1.348,-0.92,0.52,0.43
