time,x,y,z
0.003,-0.21,0.13,-0.03
0.004,-0.22,0.13,-0.03
0.005,-0.18,0.08,-0.03
0.007,-0.11,0.03,-0.01
0.041,-0.02,0.01,0.00
0.042,0.03,-0.04,0.01
0.043,0.11,-0.07,0.01
0.044,0.16,-0.08,0.01
0.045,0.17,-0.07,0.01
0.046,0.16,-0.05,-0.00
0.046,0.11,-0.02,-0.01
0.047,0.06,-0.01,-0.01
0.059,0.01,0.01,-0.01
0.060,-0.02,0.04,-0.02
0.061,-0.05,0.04,-0.02
0.070,-0.06,0.03,-0.02
0.071,-0.03,0.01,-0.01
0.080,-0.01,-0.01,-0.01
0.081,0.02,-0.03,-0.00
0.085,0.04,-0.03,-0.00
0.096,0.05,-0.04,-0.01
0.097,0.06,-0.02,-0.01
0.100,0.05,-0.02,-0.02
0.105,0.04,-0.01,-0.01
0.140,0.02,-0.00,-0.01
0.141,-0.01,0.01,-0.02
0.142,-0.01,0.01,-0.02
0.142,-0.01,0.01,-0.02
0.143,-0.01,0.00,-0.00
0.144,-0.00,-0.01,-0.01
0.145,0.01,-0.01,-0.01
0.146,0.02,-0.01,-0.01
0.154,0.03,-0.02,-0.02
0.163,0.03,-0.02,-0.02
0.165,0.02,0.00,-0.03
0.166,0.02,0.01,-0.03
0.170,0.02,0.02,-0.03
0.183,0.01,0.02,-0.04
0.185,0.00,0.02,-0.04
0.186,-0.00,0.01,-0.02
0.199,-0.00,0.02,-0.03
0.201,-0.00,0.02,-0.02
0.202,0.01,0.02,-0.02
0.254,0.02,0.01,-0.01
0.256,0.02,0.01,-0.02
0.257,0.02,0.01,-0.02
0.259,0.03,0.01,-0.02
0.260,0.03,0.01,-0.02
0.261,0.03,0.01,-0.01
0.263,0.01,0.01,-0.01
0.264,0.01,0.01,-0.01
0.265,0.01,0.00,-0.00
0.267,0.01,0.01,0.01
0.268,0.01,0.01,0.01
0.269,0.00,0.01,0.01
0.271,0.01,0.00,0.01
0.272,0.01,-0.01,0.01
0.284,0.02,-0.01,0.01
0.286,0.01,-0.01,0.01
0.287,0.01,-0.01,0.01
0.300,0.02,-0.01,0.00
0.302,0.01,-0.02,0.00
0.303,0.01,-0.01,0.00
0.363,0.01,-0.01,0.00
0.365,0.01,-0.01,-0.00
0.366,0.00,-0.01,0.01
