time,x,y,z
0.005,-0.00,0.08,-0.07
0.006,-0.01,0.06,-0.06
0.007,-0.03,0.04,-0.06
0.008,-0.04,0.02,-0.05
0.027,-0.03,0.00,-0.03
0.028,-0.02,-0.02,-0.01
0.029,-0.01,-0.04,0.01
0.030,0.00,-0.04,0.03
0.056,0.01,-0.03,0.04
0.057,0.00,-0.04,0.06
0.057,0.01,-0.05,0.06
0.058,0.01,-0.04,0.07
0.059,0.02,-0.05,0.07
0.060,0.02,-0.05,0.09
0.069,0.02,-0.06,0.11
0.070,0.00,-0.06,0.10
0.079,-0.01,-0.07,0.11
0.080,-0.02,-0.08,0.11
0.083,-0.02,-0.08,0.11
0.091,-0.04,-0.08,0.12
0.093,-0.04,-0.08,0.11
0.098,-0.05,-0.08,0.10
0.107,-0.05,-0.07,0.11
0.108,-0.05,-0.06,0.10
0.113,-0.05,-0.05,0.09
0.136,-0.06,-0.03,0.06
0.137,-0.05,0.00,0.05
0.138,-0.03,0.04,0.03
0.139,-0.00,0.04,-0.00
0.140,0.03,0.07,-0.02
0.149,0.05,0.08,-0.03
0.150,0.06,0.08,-0.03
0.160,0.06,0.08,-0.04
0.161,0.05,0.08,-0.03
0.163,0.02,0.07,-0.03
0.173,0.02,0.06,-0.02
0.174,-0.03,0.04,-0.02
0.178,-0.05,0.01,-0.01
0.189,-0.05,-0.00,-0.01
0.190,-0.05,-0.00,-0.02
0.193,-0.04,-0.01,-0.01
0.198,-0.03,-0.00,-0.01
0.206,-0.02,-0.01,-0.01
0.208,-0.01,-0.01,0.01
0.213,0.01,0.01,0.01
0.235,0.00,0.02,0.03
0.236,0.00,0.01,0.01
0.237,-0.00,0.01,0.03
0.238,-0.00,0.00,0.02
0.238,-0.00,-0.00,0.03
0.247,-0.01,-0.01,0.02
0.248,-0.00,-0.01,0.02
0.258,0.01,-0.01,-0.00
0.259,0.04,-0.02,-0.01
0.263,0.06,-0.02,-0.01
0.273,0.07,-0.00,-0.02
0.274,0.09,-0.00,-0.02
0.278,0.08,0.01,-0.02
0.290,0.08,0.04,-0.03
0.290,0.07,0.05,-0.02
0.293,0.05,0.04,-0.02
0.298,0.04,0.04,-0.02
0.306,0.03,0.04,-0.02
0.308,0.02,0.01,-0.03
0.313,0.02,0.02,-0.02
0.335,0.01,0.02,-0.02
0.336,0.00,0.01,-0.02
0.337,0.01,0.01,-0.03
0.338,0.01,0.02,-0.04
0.339,0.03,0.03,-0.05
0.434,0.05,0.05,-0.04
0.436,0.07,0.07,-0.05
0.437,0.11,0.08,-0.06
0.438,0.14,0.09,-0.06
0.439,0.16,0.11,-0.07
0.440,0.17,0.11,-0.06
0.441,0.17,0.11,-0.06
0.442,0.15,0.12,-0.06
0.443,0.14,0.11,-0.05
0.444,0.12,0.11,-0.06
0.445,0.11,0.12,-0.07
0.446,0.11,0.13,-0.08
0.447,0.13,0.15,-0.11
0.448,0.17,0.19,-0.12
0.449,0.23,0.22,-0.14
0.450,0.28,0.24,-0.15
0.451,0.31,0.27,-0.17
0.452,0.37,0.31,-0.17
0.454,0.41,0.34,-0.18
0.455,0.43,0.36,-0.18
0.456,0.43,0.39,-0.17
0.457,0.43,0.42,-0.16
0.458,0.41,0.43,-0.15
0.459,0.41,0.46,-0.15
0.465,0.39,0.48,-0.14
0.476,0.37,0.51,-0.14
0.478,0.36,0.53,-0.15
0.479,0.37,0.55,-0.16
0.484,0.39,0.57,-0.17
0.510,0.40,0.59,-0.18
0.571,0.40,0.60,-0.19
0.572,0.41,0.61,-0.20
0.573,0.41,0.63,-0.20
0.574,0.40,0.65,-0.22
0.575,0.37,0.66,-0.22
0.575,0.34,0.67,-0.23
0.576,0.29,0.66,-0.23
0.577,0.26,0.65,-0.23
0.578,0.22,0.64,-0.23
0.579,0.21,0.63,-0.23
0.579,0.18,0.60,-0.23
0.580,0.15,0.57,-0.22
0.581,0.12,0.53,-0.21
0.582,0.10,0.50,-0.20
0.583,0.07,0.49,-0.19
0.583,0.06,0.51,-0.15
0.584,0.08,0.61,-0.14
0.585,0.10,0.76,-0.12
0.586,0.15,0.96,-0.07
0.602,0.21,1.29,0.04
0.604,0.27,1.76,0.16
0.605,0.31,2.26,0.30
0.606,0.31,2.66,0.39
0.618,0.27,2.79,0.43
0.620,0.26,2.93,0.44
0.621,0.26,2.96,0.39
0.626,0.34,2.93,0.27
0.656,0.51,2.85,0.12
0.657,0.75,2.76,-0.03
0.658,0.99,2.67,-0.16
0.659,1.21,2.58,-0.26
0.660,1.32,2.53,-0.30
0.661,1.34,2.43,-0.39
0.662,1.30,2.44,-0.48
0.663,1.18,2.62,-0.58
0.668,1.02,2.88,-0.66
0.689,0.82,3.11,-0.75
0.690,0.62,3.25,-0.81
0.691,0.45,3.31,-0.84
0.692,0.39,3.47,-0.86
0.693,0.31,3.66,-0.94
0.704,0.30,3.76,-1.00
0.706,0.33,3.76,-1.07
0.708,0.36,3.77,-1.10
0.716,0.34,3.50,-1.12
0.718,0.32,3.34,-1.10
0.740,0.22,3.25,-1.08
0.741,0.14,3.15,-1.01
0.742,-0.05,3.18,-0.95
0.743,-0.22,3.27,-0.91
0.744,-0.29,3.32,-0.85
0.756,-0.27,3.29,-0.73
0.757,-0.20,3.28,-0.59
0.758,-0.09,2.90,-0.46
0.763,0.05,2.94,-0.39
0.773,0.06,3.00,-0.26
0.774,0.14,2.98,-0.19
0.778,0.21,2.82,-0.13
0.790,0.22,2.68,-0.03
0.791,0.19,2.58,0.07
0.793,0.12,2.47,0.14
0.798,0.03,2.41,0.19
0.808,-0.01,2.32,0.20
0.809,-0.07,2.28,0.23
0.813,-0.10,2.29,0.23
0.836,-0.10,2.31,0.23
0.838,-0.10,2.37,0.23
0.838,-0.08,2.38,0.22
0.839,-0.07,2.31,0.18
0.840,-0.07,2.23,0.17
0.854,-0.08,2.04,0.14
0.855,-0.12,1.91,0.10
0.856,-0.18,1.90,0.07
0.866,-0.23,1.87,0.04
0.867,-0.28,1.79,0.04
0.868,-0.30,1.67,0.05
0.879,-0.30,1.49,0.02
0.881,-0.27,1.37,-0.00
0.883,-0.25,1.16,-0.03
0.892,-0.19,1.00,-0.04
0.893,-0.11,0.90,-0.03
0.898,-0.06,0.81,-0.00
0.908,-0.02,0.76,0.04
0.909,-0.01,0.69,0.09
0.913,-0.05,0.65,0.15
0.938,-0.08,0.56,0.18
0.939,-0.16,0.42,0.23
0.940,-0.25,0.26,0.27
0.940,-0.31,0.09,0.30
0.941,-0.32,-0.04,0.29
0.952,-0.25,-0.18,0.28
0.954,-0.12,-0.33,0.26
0.955,0.01,-0.38,0.25
0.964,0.07,-0.42,0.23
0.966,0.17,-0.41,0.21
0.968,0.21,-0.40,0.18
0.976,0.21,-0.44,0.16
0.979,0.19,-0.51,0.13
0.983,0.16,-0.61,0.09
0.991,0.11,-0.63,0.07
1.062,0.07,-0.58,0.07
1.063,0.04,-0.35,0.07
1.064,0.02,-0.06,0.08
1.065,0.01,0.09,0.08
1.066,0.00,0.13,0.05
1.067,-0.02,0.07,0.02
1.068,-0.04,-0.05,-0.03
1.069,-0.07,-0.10,-0.07
1.069,-0.08,-0.19,-0.08
1.070,-0.09,-0.24,-0.09
1.071,-0.09,-0.27,-0.09
1.072,-0.08,-0.35,-0.09
1.073,-0.06,-0.48,-0.11
1.074,-0.04,-0.68,-0.14
1.075,-0.03,-0.96,-0.16
1.076,-0.00,-1.15,-0.18
1.077,0.01,-1.64,-0.24
1.078,0.05,-2.28,-0.31
1.104,0.11,-3.00,-0.38
1.106,0.21,-3.61,-0.44
1.107,0.34,-3.97,-0.50
1.109,0.53,-4.11,-0.57
1.110,0.80,-4.14,-0.64
1.111,1.11,-4.14,-0.66
1.113,1.27,-4.17,-0.66
1.133,1.58,-4.19,-0.64
1.134,1.83,-4.15,-0.60
1.135,1.98,-4.01,-0.53
1.136,1.98,-3.80,-0.41
1.137,1.81,-3.54,-0.22
1.160,1.46,-3.42,0.01
1.162,1.21,-3.18,0.12
1.163,0.58,-3.00,0.34
1.163,-0.14,-2.91,0.50
1.164,-0.82,-2.91,0.61
1.176,-1.35,-2.98,0.67
1.178,-1.70,-3.15,0.65
1.179,-1.85,-3.35,0.53
1.191,-1.79,-3.46,0.44
1.192,-1.70,-3.74,0.21
1.193,-1.41,-4.07,-0.04
1.198,-1.01,-4.37,-0.24
1.208,-0.60,-4.60,-0.39
1.209,-0.25,-4.77,-0.46
1.213,-0.06,-4.90,-0.48
1.239,-0.05,-4.94,-0.47
1.240,-0.19,-4.91,-0.45
1.241,-0.31,-4.81,-0.40
1.242,-0.61,-4.69,-0.34
1.243,-0.98,-4.54,-0.24
1.244,-1.36,-4.37,-0.15
1.255,-1.67,-4.22,-0.04
1.256,-1.88,-4.08,0.04
1.267,-1.95,-3.99,0.11
1.269,-1.93,-3.79,0.16
1.271,-1.79,-3.59,0.25
1.283,-1.54,-3.39,0.37
1.284,-1.20,-3.21,0.53
1.286,-0.79,-3.03,0.72
1.296,-0.37,-2.82,0.91
1.297,0.00,-2.60,1.06
1.299,0.30,-2.49,1.11
1.311,0.41,-2.28,1.15
1.312,0.60,-2.11,1.12
1.313,0.70,-1.98,1.02
