time,x,y,z
0.002,-0.05,-0.01,0.04
0.002,-0.02,0.01,0.04
0.011,0.02,0.03,0.04
0.012,0.05,0.04,0.04
0.014,0.06,0.04,0.03
0.027,0.06,0.04,0.02
0.028,0.05,0.02,0.01
0.029,0.03,0.01,0.01
0.042,0.01,0.01,0.01
0.043,-0.00,-0.00,0.03
0.044,-0.02,0.02,0.03
0.049,-0.02,0.02,0.03
0.094,-0.00,0.03,0.03
0.096,0.01,0.03,0.02
0.098,0.03,0.03,0.01
0.100,0.06,0.00,0.01
0.102,0.06,0.01,0.01
0.104,0.06,-0.01,0.01
0.106,0.06,-0.00,-0.00
0.108,0.04,-0.01,-0.00
0.110,0.02,-0.02,0.00
0.111,0.00,-0.04,-0.01
0.113,-0.01,-0.05,-0.00
0.115,-0.01,-0.05,0.00
0.117,-0.01,-0.04,0.01
0.135,-0.01,-0.01,0.02
0.137,0.00,-0.00,0.00
0.139,0.01,0.02,0.01
0.141,0.03,0.01,-0.01
0.143,0.04,-0.01,-0.01
0.145,0.03,-0.03,-0.02
0.156,0.02,-0.03,-0.01
0.157,0.02,-0.03,-0.01
0.188,-0.01,-0.02,-0.00
0.189,-0.02,-0.02,0.00
0.190,-0.03,-0.01,-0.00
0.191,-0.04,-0.02,-0.00
0.192,-0.02,-0.02,-0.01
0.193,-0.01,-0.02,-0.00
0.193,-0.00,-0.03,0.00
0.194,0.00,-0.03,0.01
0.204,0.00,-0.03,0.00
0.206,-0.00,-0.03,-0.00
0.218,-0.01,-0.01,-0.00
0.219,-0.01,-0.02,-0.00
0.221,-0.01,-0.02,0.00
0.236,-0.01,-0.03,0.00
0.238,-0.01,-0.03,-0.00
0.239,-0.01,-0.02,-0.00
0.241,-0.02,0.00,0.01
0.251,-0.03,0.00,0.00
0.252,-0.02,0.00,0.01
0.280,-0.02,-0.00,0.00
0.281,-0.01,0.01,-0.01
0.282,-0.01,0.02,-0.01
0.282,-0.01,0.02,0.01
0.283,-0.00,0.03,-0.00
0.284,-0.00,0.04,-0.02
0.285,0.01,0.03,-0.02
0.294,0.02,0.02,-0.01
0.295,0.01,0.01,-0.01
0.299,0.02,0.00,0.01
0.308,0.02,-0.00,0.01
0.309,0.02,-0.01,0.01
0.314,0.02,-0.00,0.01
0.325,0.01,0.00,0.02
