time,x,y,z
0.007,-0.07,-0.10,0.00
0.009,-0.06,-0.10,0.00
0.011,-0.03,-0.10,0.00
0.012,-0.01,-0.10,0.01
0.014,0.02,-0.10,0.00
0.016,0.02,-0.09,0.01
0.018,0.05,-0.09,0.01
0.019,0.05,-0.08,0.02
0.020,0.07,-0.07,0.03
0.022,0.06,-0.06,0.03
0.023,0.06,-0.05,0.03
0.024,0.05,-0.05,0.02
0.026,0.03,-0.06,0.02
0.027,0.02,-0.05,0.02
0.041,-0.00,-0.05,0.01
0.042,-0.02,-0.05,-0.01
0.044,-0.05,-0.06,-0.00
0.046,-0.04,-0.05,-0.00
0.157,-0.04,-0.05,0.00
0.159,-0.03,-0.06,0.02
0.161,-0.02,-0.05,0.03
0.162,0.01,-0.04,0.03
0.164,0.03,-0.03,0.03
0.166,0.05,-0.04,0.03
0.167,0.05,-0.03,0.03
0.169,0.06,-0.04,0.02
0.170,0.06,-0.03,0.01
0.172,0.05,-0.03,0.01
0.173,0.04,-0.02,0.00
0.175,0.03,-0.02,-0.00
0.177,0.01,0.00,-0.01
0.179,0.01,0.01,-0.01
0.180,0.01,0.02,-0.01
0.183,0.01,0.03,-0.00
0.185,0.02,0.04,0.00
0.187,0.02,0.04,-0.00
0.188,0.02,0.04,0.00
0.190,0.03,0.04,0.00
0.192,0.02,0.04,0.02
0.194,0.02,0.04,0.01
0.195,0.01,0.04,0.02
0.197,0.00,0.03,0.01
0.199,0.01,0.03,-0.00
0.201,0.00,0.04,-0.00
0.203,-0.00,0.05,0.01
0.205,0.00,0.05,0.02
0.206,0.00,0.03,0.03
0.208,0.02,0.01,0.02
0.210,0.03,-0.02,0.02
0.212,0.04,-0.03,0.02
0.213,0.05,-0.04,0.01
0.228,0.05,-0.04,0.01
0.229,0.04,-0.03,0.00
0.230,0.03,-0.03,0.00
0.231,0.02,-0.01,0.01
0.292,0.02,0.01,0.02
0.293,0.02,0.02,0.01
0.294,0.02,0.04,0.01
0.295,0.03,0.04,0.01
0.296,0.02,0.04,0.01
0.297,0.03,0.04,0.01
0.298,0.01,0.04,-0.01
0.299,0.00,0.03,-0.01
0.300,-0.02,0.02,-0.01
0.301,-0.01,0.00,-0.01
0.302,-0.01,-0.00,-0.02
0.303,-0.01,0.00,-0.02
0.304,0.00,-0.01,0.00
0.305,0.00,0.00,0.01
0.306,0.01,0.01,-0.00
