time,x,y,z
0.002,0.41,0.04,-0.15
0.003,0.39,0.01,-0.13
0.004,0.34,-0.03,-0.10
0.017,0.25,-0.07,-0.06
0.018,0.14,-0.05,-0.02
0.019,0.03,0.01,0.01
0.024,-0.08,0.08,0.03
0.041,-0.16,0.10,0.04
0.042,-0.17,0.10,0.04
0.043,-0.19,0.05,0.03
0.044,-0.18,-0.00,0.02
0.053,-0.15,-0.03,0.00
0.054,-0.11,-0.01,-0.03
0.059,-0.05,0.01,-0.04
0.077,-0.00,0.03,-0.04
0.078,0.05,0.04,-0.04
0.079,0.06,0.03,-0.06
0.080,0.07,0.03,-0.06
0.087,0.07,0.02,-0.06
0.089,0.04,0.00,-0.06
0.101,0.01,-0.00,-0.06
0.102,-0.03,-0.01,-0.05
0.104,-0.06,-0.02,-0.05
0.109,-0.07,-0.03,-0.05
0.118,-0.09,-0.05,-0.05
0.119,-0.09,-0.06,-0.05
0.124,-0.09,-0.07,-0.05
0.134,-0.08,-0.07,-0.04
0.135,-0.06,-0.06,-0.03
0.139,-0.03,-0.06,-0.01
0.152,0.01,-0.07,-0.01
0.153,0.03,-0.07,-0.01
0.154,0.06,-0.10,0.01
0.159,0.08,-0.13,0.00
0.177,0.09,-0.14,0.01
0.178,0.08,-0.13,-0.00
0.179,0.08,-0.06,0.00
0.180,0.07,0.04,-0.00
0.188,0.07,0.07,-0.00
0.190,0.07,0.13,0.01
0.203,0.09,0.15,-0.00
0.204,0.09,0.15,-0.01
0.205,0.08,0.14,-0.02
0.209,0.05,0.11,-0.03
0.219,0.02,0.07,-0.04
0.220,-0.03,0.05,-0.05
0.224,-0.05,0.03,-0.06
0.236,-0.09,0.03,-0.06
0.237,-0.13,0.08,-0.06
0.239,-0.15,0.13,-0.06
0.253,-0.16,0.17,-0.06
0.254,-0.15,0.19,-0.07
0.255,-0.12,0.19,-0.10
0.259,-0.07,0.19,-0.12
0.280,-0.04,0.17,-0.18
0.282,0.03,0.18,-0.28
0.283,0.12,0.22,-0.41
0.284,0.21,0.30,-0.56
0.285,0.34,0.43,-0.74
0.294,0.48,0.61,-0.95
0.296,0.62,0.82,-1.15
0.307,0.76,0.93,-1.26
0.308,0.82,1.14,-1.45
0.310,0.93,1.33,-1.63
0.320,0.99,1.52,-1.78
0.322,1.03,1.68,-1.91
0.324,1.04,1.79,-2.02
0.336,1.02,1.82,-2.11
0.337,0.98,1.80,-2.17
0.339,0.96,1.70,-2.19
0.351,0.91,1.58,-2.18
0.352,0.84,1.45,-2.13
0.354,0.77,1.31,-2.03
0.359,0.72,1.20,-1.90
0.380,0.68,1.14,-1.74
0.383,0.66,1.11,-1.56
0.385,0.66,1.09,-1.47
0.393,0.65,1.08,-1.27
0.399,0.62,1.11,-1.07
0.401,0.60,1.18,-0.86
0.402,0.55,1.28,-0.64
0.403,0.48,1.38,-0.43
0.404,0.44,1.45,-0.22
0.412,0.38,1.43,-0.05
0.414,0.32,1.38,0.02
0.422,0.29,1.19,0.14
0.424,0.23,0.93,0.24
0.435,0.17,0.68,0.30
0.436,0.12,0.52,0.34
0.439,0.07,0.46,0.38
0.451,0.05,0.47,0.42
0.452,0.02,0.49,0.47
0.454,0.01,0.55,0.49
0.459,0.01,0.62,0.50
0.479,-0.03,0.66,0.50
0.480,-0.06,0.65,0.49
0.481,-0.11,0.57,0.48
0.482,-0.16,0.43,0.46
0.490,-0.23,0.24,0.45
0.491,-0.33,0.14,0.44
0.549,-0.37,-0.04,0.42
0.550,-0.49,-0.17,0.42
0.551,-0.57,-0.24,0.43
0.553,-0.64,-0.28,0.43
0.554,-0.66,-0.28,0.45
0.555,-0.66,-0.26,0.46
0.556,-0.64,-0.23,0.47
0.558,-0.61,-0.20,0.47
0.559,-0.59,-0.19,0.49
0.560,-0.56,-0.22,0.51
0.561,-0.56,-0.28,0.53
0.563,-0.58,-0.37,0.55
0.568,-0.60,-0.47,0.57
0.569,-0.62,-0.57,0.62
0.570,-0.65,-0.61,0.66
0.571,-0.69,-0.71,0.69
0.582,-0.70,-0.83,0.75
0.583,-0.73,-1.00,0.79
0.584,-0.79,-1.23,0.85
0.595,-0.85,-1.46,0.90
0.598,-0.91,-1.72,0.97
0.600,-0.98,-1.98,1.05
0.620,-1.05,-2.11,1.10
0.622,-1.08,-2.41,1.20
0.623,-1.16,-2.71,1.30
0.624,-1.22,-3.02,1.41
0.625,-1.28,-3.31,1.51
0.634,-1.31,-3.57,1.59
0.636,-1.31,-3.77,1.64
0.639,-1.29,-3.95,1.68
0.644,-1.24,-4.02,1.70
0.653,-1.21,-4.14,1.72
0.654,-1.11,-4.24,1.75
0.659,-1.00,-4.30,1.79
0.677,-0.90,-4.32,1.84
0.679,-0.77,-4.34,1.93
0.680,-0.63,-4.36,2.05
0.681,-0.47,-4.39,2.21
0.689,-0.27,-4.45,2.31
0.690,-0.17,-4.57,2.48
0.702,0.05,-4.67,2.63
0.703,0.28,-4.79,2.71
0.704,0.55,-4.89,2.70
0.709,0.84,-4.97,2.59
0.718,1.17,-5.02,2.37
0.720,1.54,-5.02,2.22
