time,x,y,z
0.002,-0.03,-0.08,0.00
0.003,-0.04,-0.07,0.00
0.012,-0.05,-0.07,0.01
0.013,-0.05,-0.07,0.00
0.016,-0.05,-0.05,-0.00
0.021,-0.06,-0.04,0.01
0.035,-0.07,-0.02,0.01
0.037,-0.06,-0.01,0.02
0.038,-0.05,0.00,0.03
0.073,-0.02,0.01,0.04
0.075,0.02,0.02,0.03
0.077,0.07,0.01,0.00
0.078,0.11,-0.03,-0.05
0.079,0.09,-0.05,-0.10
0.081,0.03,-0.02,-0.20
0.083,-0.06,0.08,-0.20
0.084,-0.25,0.08,-0.09
0.086,-0.44,0.04,0.03
0.087,-0.48,0.04,0.10
0.101,-0.38,0.02,0.10
0.103,-0.23,-0.02,0.06
0.104,-0.11,-0.04,0.02
0.116,-0.05,-0.05,-0.04
0.117,0.03,-0.03,-0.06
0.118,0.08,-0.02,-0.04
0.127,0.12,0.00,0.00
0.128,0.14,0.02,0.02
0.152,0.13,0.04,0.02
0.153,0.08,0.04,0.00
0.154,0.05,0.02,-0.00
0.155,-0.00,-0.00,-0.01
0.155,-0.04,0.00,-0.03
0.157,-0.05,-0.02,-0.04
0.165,-0.05,-0.02,-0.07
0.167,-0.03,-0.04,-0.08
0.171,-0.01,-0.04,-0.08
0.182,-0.01,-0.03,-0.09
0.183,-0.01,-0.02,-0.09
0.186,-0.01,-0.00,-0.07
0.198,-0.02,-0.00,-0.06
0.199,-0.02,-0.01,-0.04
0.202,-0.02,-0.02,-0.02
0.206,-0.02,-0.01,-0.01
0.216,-0.02,-0.00,-0.00
0.218,-0.01,-0.01,-0.01
0.222,-0.01,-0.02,0.01
0.235,0.01,-0.03,-0.00
0.237,0.02,-0.04,-0.00
0.239,0.01,-0.04,0.01
0.271,-0.00,-0.04,-0.01
0.272,-0.02,-0.02,-0.02
0.274,-0.03,-0.02,-0.03
0.275,-0.03,-0.00,-0.03
0.276,-0.03,0.02,-0.03
0.277,-0.03,0.04,-0.04
0.278,-0.03,0.02,-0.04
0.279,-0.03,0.01,-0.04
0.290,-0.03,-0.01,-0.03
0.291,-0.01,-0.04,-0.02
0.292,-0.01,-0.03,-0.02
0.303,-0.00,-0.03,-0.03
0.304,-0.00,-0.02,-0.01
0.307,0.00,-0.01,-0.01
0.316,-0.00,0.01,-0.02
0.317,-0.00,0.01,-0.01
0.321,0.00,0.01,-0.04
0.330,0.00,-0.00,-0.04
0.331,0.01,-0.02,-0.04
0.336,0.01,-0.05,-0.05
0.362,0.01,-0.07,-0.03
0.363,-0.00,-0.08,-0.03
0.364,-0.01,-0.05,-0.03
0.365,-0.03,-0.03,-0.03
0.366,-0.04,-0.01,-0.02
0.366,-0.04,-0.00,-0.03
0.374,-0.03,0.01,-0.03
0.382,-0.03,0.02,-0.03
0.383,-0.02,0.01,-0.04
0.386,-0.01,0.01,-0.04
0.397,-0.02,0.01,-0.04
0.398,-0.02,0.02,-0.05
0.401,-0.02,0.02,-0.06
0.406,-0.02,0.02,-0.06
0.415,-0.03,0.01,-0.06
0.416,-0.04,0.01,-0.05
0.421,-0.04,-0.00,-0.04
0.431,-0.04,-0.00,-0.04
0.432,-0.03,0.01,-0.04
0.436,-0.01,0.02,-0.03
0.465,0.01,0.03,-0.02
