time,x,y,z
0.001,0.03,0.07,0.03
0.002,0.12,0.02,0.01
0.010,0.21,-0.02,-0.00
0.011,0.27,-0.05,0.01
0.015,0.30,-0.07,0.02
0.028,0.31,-0.08,0.03
0.029,0.31,-0.08,0.04
0.030,0.31,-0.09,0.05
0.035,0.29,-0.08,0.05
0.050,0.27,-0.05,0.04
0.051,0.23,-0.01,0.05
0.052,0.17,0.02,0.06
0.055,0.11,0.08,0.08
0.064,0.06,0.14,0.09
0.066,0.03,0.17,0.10
0.076,0.02,0.22,0.09
0.077,0.00,0.24,0.08
0.080,0.01,0.24,0.06
0.085,0.03,0.23,0.05
0.094,0.05,0.21,0.04
0.095,0.08,0.20,0.03
0.100,0.08,0.20,0.03
0.111,0.09,0.19,0.03
0.112,0.07,0.18,0.03
0.115,0.07,0.17,0.04
0.126,0.06,0.15,0.04
0.127,0.05,0.15,0.07
0.130,0.02,0.14,0.08
0.135,-0.03,0.15,0.06
0.150,-0.05,0.17,0.06
0.151,-0.05,0.18,0.05
0.151,-0.02,0.16,0.05
0.162,0.03,0.13,0.05
0.163,0.07,0.09,0.04
0.165,0.08,0.08,0.03
0.176,0.09,0.09,0.03
0.177,0.07,0.09,0.03
0.180,0.03,0.10,0.04
0.185,0.02,0.08,0.03
0.193,-0.02,0.05,0.02
0.195,-0.05,0.03,0.01
0.200,-0.04,0.02,0.01
0.210,-0.03,-0.00,0.00
0.211,-0.02,-0.01,0.01
0.216,0.01,-0.02,-0.00
0.226,0.01,-0.04,0.00
0.227,0.03,-0.05,-0.00
0.230,0.03,-0.04,0.01
0.236,0.04,-0.05,0.01
0.252,0.04,-0.06,0.02
0.253,0.03,-0.04,0.03
0.253,0.02,-0.02,0.03
0.256,0.02,0.00,0.04
0.265,0.02,0.01,0.03
0.266,0.02,0.04,0.04
0.276,0.01,0.04,0.01
0.277,0.01,0.05,-0.00
0.280,0.01,0.05,-0.02
0.285,0.01,0.03,-0.02
0.295,0.02,0.02,-0.02
0.296,0.02,0.01,-0.02
0.300,0.03,0.01,-0.02
0.309,0.02,0.01,-0.03
0.310,0.02,0.01,-0.02
0.315,-0.00,0.02,-0.02
0.333,-0.01,0.04,-0.02
0.334,-0.01,0.04,-0.01
0.335,-0.01,0.04,-0.01
0.336,-0.01,0.04,-0.01
0.346,-0.01,0.03,-0.01
0.347,-0.01,0.02,0.00
0.350,-0.00,0.02,0.00
0.359,-0.02,0.02,0.01
0.360,-0.02,0.03,0.01
0.365,-0.04,0.03,0.03
0.376,-0.07,0.04,0.04
0.377,-0.08,0.05,0.06
0.465,-0.11,0.05,0.07
0.466,-0.13,0.06,0.06
0.467,-0.12,0.07,0.05
0.468,-0.09,0.07,0.02
0.468,-0.03,0.07,-0.00
0.469,0.04,0.04,-0.02
0.470,0.09,0.02,-0.03
0.471,0.10,0.01,-0.04
0.471,0.09,0.01,-0.04
0.472,0.06,0.01,-0.03
0.473,0.01,0.01,-0.02
0.474,-0.04,0.01,-0.02
0.474,-0.07,-0.01,-0.01
0.475,-0.07,-0.03,0.00
0.476,-0.06,-0.05,0.01
0.477,-0.04,-0.04,0.02
0.477,-0.00,-0.01,0.02
0.478,0.02,0.00,0.02
0.479,0.04,0.04,0.04
0.480,0.03,0.07,0.04
0.480,0.01,0.08,0.05
0.491,-0.01,0.09,0.04
0.492,-0.02,0.08,0.02
0.541,-0.03,0.04,0.01
0.542,-0.02,0.01,0.00
0.542,-0.00,-0.02,0.00
0.543,0.01,-0.02,0.01
0.544,0.00,0.00,0.01
0.545,-0.01,0.03,0.03
0.546,-0.04,0.04,0.03
0.547,-0.05,0.05,0.05
0.547,-0.07,0.07,0.08
0.548,-0.07,0.08,0.08
0.549,-0.07,0.10,0.10
0.550,-0.06,0.12,0.10
0.560,-0.06,0.11,0.10
0.561,-0.05,0.10,0.08
0.571,-0.06,0.08,0.08
0.572,-0.06,0.06,0.07
0.575,-0.04,0.07,0.07
0.596,-0.04,0.08,0.07
0.597,-0.04,0.12,0.07
0.598,-0.04,0.13,0.06
0.599,-0.03,0.13,0.06
0.601,-0.04,0.13,0.06
0.605,-0.05,0.12,0.07
0.623,-0.05,0.13,0.07
0.624,-0.05,0.13,0.08
0.625,-0.07,0.12,0.09
0.626,-0.08,0.10,0.10
0.636,-0.11,0.09,0.13
0.636,-0.12,0.10,0.16
0.659,-0.14,0.12,0.21
0.660,-0.17,0.14,0.23
0.666,-0.20,0.15,0.27
0.667,-0.25,0.13,0.30
0.668,-0.29,0.12,0.34
0.668,-0.34,0.09,0.39
0.679,-0.37,0.04,0.46
0.679,-0.42,0.03,0.56
0.680,-0.49,-0.03,0.62
0.685,-0.53,-0.12,0.76
0.693,-0.62,-0.23,0.92
0.695,-0.73,-0.34,1.09
0.700,-0.86,-0.43,1.28
0.710,-0.99,-0.50,1.47
0.711,-1.12,-0.56,1.65
0.715,-1.26,-0.59,1.72
0.726,-1.31,-0.64,1.86
0.727,-1.41,-0.68,1.96
0.730,-1.47,-0.71,2.06
0.735,-1.51,-0.73,2.15
0.751,-1.51,-0.75,2.21
0.753,-1.51,-0.76,2.26
0.754,-1.47,-0.79,2.29
0.756,-1.43,-0.81,2.31
0.765,-1.39,-0.84,2.31
0.766,-1.35,-0.85,2.29
0.776,-1.28,-0.86,2.26
0.777,-1.23,-0.88,2.22
0.780,-1.17,-0.92,2.16
0.785,-1.11,-0.94,2.11
0.793,-1.07,-0.96,2.05
0.795,-1.03,-0.97,2.02
0.800,-1.02,-0.98,1.95
0.811,-1.00,-0.98,1.89
0.811,-0.99,-0.99,1.83
0.815,-0.99,-0.97,1.76
0.826,-0.99,-0.97,1.69
0.827,-0.99,-1.00,1.61
0.830,-1.00,-1.02,1.58
0.835,-1.01,-1.05,1.51
0.852,-1.04,-1.09,1.42
0.853,-1.09,-1.15,1.30
0.854,-1.14,-1.21,1.19
0.855,-1.20,-1.24,1.06
0.866,-1.23,-1.29,0.94
0.867,-1.25,-1.30,0.80
0.876,-1.25,-1.31,0.74
0.878,-1.23,-1.33,0.61
0.880,-1.18,-1.32,0.50
