time,x,y,z
0.009,0.36,-0.09,0.00
0.041,0.27,-0.06,-0.02
0.059,-0.17,-0.04,-0.02
0.072,-0.04,-0.02,-0.01
0.109,0.01,-0.01,-0.01
0.117,0.05,0.10,0.01
0.133,0.03,-0.07,0.02
0.167,-0.05,0.03,-0.06
0.185,-0.01,-0.05,-0.01
0.187,0.02,-0.07,-0.03
0.233,0.03,-0.02,-0.05
0.240,0.00,-0.05,0.01
0.263,-0.04,0.04,-0.01
0.271,0.01,-0.12,-0.04
0.306,0.04,-0.13,-0.04
0.319,-0.03,0.03,-0.04
0.336,-0.01,0.05,0.01
0.362,0.04,-0.09,-0.01
0.385,-0.02,-0.01,-0.04
0.388,-0.02,-0.06,-0.03
0.436,0.01,-0.09,-0.04
0.440,0.05,-0.05,-0.04
0.462,-0.00,0.04,0.03
0.471,0.02,-0.03,0.03
0.471,0.02,-0.03,0.03
0.569,0.02,-0.05,0.03
0.569,0.02,-0.05,0.03
0.569,0.02,-0.05,0.03
0.580,-0.00,0.11,-0.03
0.585,0.05,-0.00,0.03
0.627,0.06,-0.05,0.02
0.639,0.01,-0.03,-0.02
0.653,0.03,0.02,-0.03
0.692,0.03,0.04,-0.03
0.698,0.02,-0.03,0.01
0.707,0.04,-0.11,-0.00
0.766,0.04,-0.09,-0.01
0.766,0.04,-0.09,-0.01
0.778,0.04,-0.04,-0.00
0.801,-0.01,-0.02,0.01
0.838,0.01,-0.10,0.01
0.840,0.03,-0.16,-0.01
0.862,-0.02,0.08,-0.03
0.880,0.05,-0.05,-0.02
0.886,0.06,-0.10,-0.02
0.923,0.06,-0.09,-0.03
0.938,0.05,-0.13,0.00
0.963,0.05,-0.05,-0.01
0.971,-0.00,-0.01,-0.01
0.971,-0.00,-0.01,-0.01
1.063,-0.01,0.02,-0.02
1.063,-0.01,0.02,-0.02
1.063,-0.01,0.02,-0.02
1.077,0.05,-0.12,-0.01
1.087,-0.02,0.03,-0.04
1.121,-0.05,0.08,-0.04
1.128,0.04,-0.04,-0.01
1.162,0.04,0.00,-0.02
1.179,-0.02,0.05,-0.04
1.192,-0.05,0.04,0.00
1.239,-0.04,0.00,0.01
1.239,-0.04,0.00,0.01
1.257,0.01,-0.06,-0.03
1.281,-0.02,0.02,-0.02
1.286,-0.02,0.03,-0.01
1.321,-0.02,0.04,0.00
1.337,0.07,-0.17,-0.03
1.363,-0.02,-0.07,-0.02
1.382,-0.04,0.01,-0.04
1.386,-0.03,0.04,-0.01
1.433,-0.02,0.04,-0.01
1.440,0.14,-0.19,0.01
1.460,0.12,-0.38,0.04
1.473,0.14,-0.42,0.03
1.473,0.14,-0.42,0.03
1.566,0.14,-0.45,0.04
1.566,0.14,-0.45,0.04
1.566,0.14,-0.45,0.04
1.580,0.56,-0.48,0.82
1.589,0.38,-0.41,0.86
1.622,0.32,-0.40,0.86
1.628,0.58,-0.28,1.05
1.662,0.65,-0.29,1.06
1.677,0.62,0.01,1.20
1.686,0.56,0.09,1.19
1.729,0.55,0.12,1.19
1.737,1.10,0.38,1.63
1.762,0.93,0.33,1.44
1.780,0.50,0.30,1.06
1.786,0.36,0.31,0.96
1.824,0.34,0.32,0.92
1.840,0.64,0.67,0.78
1.864,0.65,0.84,0.90
1.880,0.52,0.68,1.02
1.886,0.40,0.65,0.97
1.923,0.31,0.64,0.89
1.937,0.19,0.76,0.57
1.963,0.58,0.53,0.44
1.971,0.66,0.53,0.37
1.971,0.66,0.53,0.37
1.971,0.66,0.53,0.37
2.069,0.67,0.50,0.39
2.069,0.67,0.50,0.39
2.080,0.05,3.50,0.30
2.096,0.04,0.77,-0.45
2.096,0.04,0.77,-0.45
2.146,-0.16,0.76,-0.51
2.159,0.12,2.18,-0.50
2.159,0.12,2.18,-0.50
2.209,0.36,2.61,-0.37
2.220,0.15,0.42,-0.50
2.237,-0.86,1.01,-0.90
2.237,-0.86,1.01,-0.90
2.290,-1.02,1.31,-0.95
2.301,-1.11,3.53,-0.92
2.319,0.81,-1.98,0.41
2.337,-0.86,0.74,-1.04
2.364,-1.00,1.31,-1.10
2.369,-0.83,0.60,-0.62
2.405,-0.77,0.67,-0.59
2.421,-0.37,2.85,-0.24
2.423,-0.29,2.13,-0.02
2.466,-0.08,1.16,0.17
2.474,-0.06,-0.90,-0.80
2.474,-0.06,-0.90,-0.80
2.560,-0.28,-0.52,-0.89
2.560,-0.28,-0.52,-0.89
2.560,-0.28,-0.52,-0.89
2.583,0.04,1.34,-0.63
2.601,0.12,1.28,-1.37
2.601,0.12,1.28,-1.37
2.650,0.06,1.24,-1.57
2.660,-0.11,0.56,-2.26
2.681,0.35,0.10,-2.05
2.701,-0.09,0.23,-1.96
2.703,-0.29,0.19,-1.93
2.743,-0.48,0.16,-1.93
2.759,-1.30,0.54,-2.80
2.780,-0.72,-0.19,-2.89
2.786,0.01,-0.31,-3.00
2.823,0.39,-0.27,-3.03
2.838,0.87,-1.80,-2.31
2.861,-0.07,-1.79,-2.14
2.880,-1.45,-1.95,-1.87
2.893,-1.87,-1.94,-2.01
2.930,-1.83,-1.71,-2.02
2.937,0.19,-1.69,-1.25
2.963,0.77,-1.67,-1.41
2.971,0.74,-1.55,-1.38
2.971,0.74,-1.55,-1.38
3.063,0.62,-1.56,-1.35
3.063,0.62,-1.56,-1.35
3.063,0.62,-1.56,-1.35
3.079,0.15,-2.04,-0.54
3.101,0.30,-1.36,-0.27
3.101,0.30,-1.36,-0.27
3.140,0.39,-1.38,-0.23
3.163,1.07,-0.97,-0.40
3.181,0.93,-1.41,-0.53
3.201,0.49,-1.28,-0.71
