time,x,y,z
0.495,0.01,0.00,-0.01
0.994,-0.01,0.00,-0.03
1.495,0.06,-0.02,0.00
1.996,-0.01,0.00,-0.02
2.500,0.00,-0.01,-0.01
2.993,0.00,-0.01,0.00
3.497,0.12,0.07,-1.03
4.019,0.12,-0.27,0.01
4.505,0.17,0.04,-0.03
4.982,-1.44,4.17,-0.51
5.498,0.86,-2.20,1.49
5.982,0.83,0.02,-0.22
6.497,-1.61,4.82,-0.89
7.000,0.81,-1.62,0.59
7.482,-0.04,-0.16,-0.32
7.995,-0.81,3.12,0.15
8.514,1.88,-2.36,0.25
8.996,0.11,0.05,-0.06
9.497,-3.69,5.49,-1.25
10.004,1.31,-1.77,1.41
10.498,0.07,0.03,0.00
11.005,0.53,2.07,-0.28
11.499,1.42,-0.33,-2.66
11.993,0.56,0.06,0.11
12.495,0.36,0.44,-0.06
13.014,0.81,-2.84,0.13
13.500,-0.06,0.20,-0.28
14.004,0.27,1.04,-0.13
14.524,0.80,-2.90,0.00
14.996,1.52,0.91,-0.15
15.505,-0.02,0.26,-0.17
15.998,0.26,-2.41,-0.45
16.496,-0.73,3.97,-1.02
16.992,0.08,-0.06,-0.38
17.487,1.71,-2.44,-1.04
17.987,1.16,-1.40,0.35
18.500,0.24,0.18,-0.03
19.010,-1.71,2.24,-1.46
19.512,1.92,-0.62,-1.64
20.000,1.03,0.19,0.09
20.515,0.11,0.06,-0.12
20.987,1.41,-1.78,-1.38
21.512,-0.64,0.27,0.96
22.000,0.03,0.07,-0.24
22.496,0.68,-1.71,-1.95
22.999,1.24,0.73,0.16
23.512,-0.21,-0.05,-0.23
23.998,0.31,-1.69,1.60
24.510,-0.29,0.62,-0.20
25.004,0.07,0.24,-0.28
25.509,-0.58,-0.26,-2.58
25.996,-0.32,1.42,0.01
26.518,-0.09,0.56,-0.21
27.021,1.89,-2.76,-0.71
27.499,-0.17,-0.06,-0.07
28.006,0.06,0.12,-0.12
28.500,1.61,-0.34,-3.65
28.998,1.81,0.11,0.26
29.498,0.23,1.00,0.18
29.999,1.78,-2.20,-1.35
30.495,-0.10,0.76,-0.44
30.987,-0.09,2.47,-0.29
31.487,1.54,-1.55,2.51
31.987,-0.27,-0.19,-0.30
32.488,-4.69,0.13,-0.90
33.000,0.80,-0.31,0.40
33.501,-0.15,-0.10,-0.29
33.999,0.41,-1.79,-2.40
34.479,0.63,0.05,0.00
35.001,0.05,0.11,-0.13
35.525,1.55,-2.28,-0.87
36.002,1.16,-0.35,0.81
36.522,0.22,0.02,-0.16
37.000,-0.40,-2.02,-5.76
37.475,-1.20,0.29,-0.05
37.972,-0.01,0.00,-0.02
38.517,-0.05,-0.00,-0.03
38.972,-0.01,-0.01,-0.01
39.518,0.01,0.00,-0.00
40.027,0.03,0.01,0.01
40.492,0.04,-0.01,-0.00
40.974,0.29,0.37,-0.36
41.495,0.56,0.57,3.18
42.000,-1.74,4.52,3.75
42.493,0.82,0.41,0.46
42.994,0.07,-0.12,-0.09
43.500,0.15,0.02,0.05
