time,x,y,z
0.488,-0.04,-0.15,0.11
1.004,-0.17,-0.34,0.19
1.508,-0.69,-0.60,0.23
2.003,0.09,1.54,-0.96
2.508,0.79,-0.38,-0.31
3.006,0.08,-1.21,0.73
3.502,-0.12,-0.31,1.30
4.007,0.32,1.78,0.01
4.506,1.75,0.58,-1.66
4.988,0.54,-2.53,0.86
5.488,-0.28,-0.27,1.67
5.988,0.72,1.46,0.28
6.488,1.32,-0.06,-1.03
6.988,0.49,-1.76,0.61
7.488,-0.18,-0.69,1.18
7.990,0.50,1.79,0.24
8.488,1.07,-0.02,-0.54
8.990,0.19,-2.60,1.31
9.492,-0.64,-0.01,1.93
9.990,0.16,1.47,1.13
10.488,0.68,1.16,-1.13
10.994,0.94,-1.25,-0.14
11.488,-0.14,-0.74,0.28
11.988,-0.52,-1.00,1.12
12.518,0.14,0.14,-0.21
12.989,-0.49,-0.27,0.87
13.517,-0.21,-0.33,0.55
13.988,0.36,0.34,1.27
14.488,1.23,0.45,-2.32
14.991,0.31,-3.04,1.15
15.488,-0.60,0.33,1.81
15.989,0.37,1.13,-0.21
16.488,1.14,-0.27,-0.90
16.988,-0.16,-1.06,0.43
17.488,-0.67,-0.15,1.69
17.994,0.84,1.85,-0.19
18.490,2.61,-0.61,-1.47
18.994,0.55,-0.78,0.19
19.483,-0.30,-0.36,1.26
19.994,1.47,2.52,0.51
20.500,1.40,1.17,-2.58
20.990,0.92,-2.08,0.20
21.515,0.36,-0.65,0.35
21.985,0.04,-0.69,1.17
22.488,0.32,-0.03,0.23
22.988,0.65,0.25,-0.06
23.488,-0.11,-0.04,-0.09
