time,x,y,z
0.4980,0.3303,-0.3068,0.8580
0.9970,0.1437,-0.2834,0.8101
1.4990,0.7603,0.4544,1.0183
2.0010,0.4378,-0.2834,0.8736
2.5040,0.6948,-0.8189,0.7710
3.0000,0.3733,-0.2717,0.8668
3.5000,-0.1104,-0.5893,0.6401
4.0000,0.1994,-0.4007,1.1101
4.5010,0.8903,-1.4756,1.8870
5.0000,0.5648,-0.9802,0.8521
5.5020,0.4534,-0.4085,0.8824
5.9980,0.7183,-0.2091,0.8990
6.4990,0.2629,-0.3371,0.8746
7.0050,0.4319,-0.1886,0.8834
7.4990,-0.3713,-0.9049,1.0681
8.0040,0.2746,-0.3450,0.8863
8.5100,0.3762,-0.0772,1.0241
9.0140,0.3283,-0.3029,0.8697
9.5010,-0.1945,-0.5130,0.8199
9.9950,0.3762,-0.9313,0.4153
10.4860,0.3674,-0.5902,0.8951
11.0040,1.7121,-0.2101,0.3508
11.4850,0.2814,-0.3743,0.8815
11.9930,0.7583,-0.3381,1.3222
12.4920,0.3440,-0.3840,0.8189
12.9880,0.6293,0.4720,0.8688
13.5040,0.4075,-0.3371,0.7867
14.0050,0.1515,-0.4593,0.8267
14.4920,-0.0743,0.1349,1.2372
15.0140,0.2863,-0.4329,0.9577
15.4880,0.5072,-0.6557,0.8326
16.0040,1.4404,-0.3401,0.4974
16.5050,0.3108,-0.2785,0.9450
17.0020,0.9225,-0.0098,1.2127
17.5030,0.3596,-0.3254,0.8570
17.9990,0.4339,-0.3919,0.8531
18.5230,0.3264,-0.1779,0.9333
19.0110,0.4945,-0.6313,1.3202
19.4770,0.9420,-0.7163,0.2424
19.9960,0.2717,-0.3821,0.8541
20.5020,0.5521,-0.7036,0.6303
21.0080,0.4544,0.2257,-0.2922
21.5050,0.2580,-0.2648,0.9938
21.9890,0.7740,-0.4622,0.9684
22.5020,0.3088,-0.3655,0.8590
23.0210,-0.0616,-0.6567,0.7290
23.4990,0.2345,-0.3958,1.1004
24.0320,-0.4280,-1.5528,1.2636
24.5180,0.5375,-1.6857,0.4700
25.0160,0.3440,-0.3567,0.8990
25.5000,0.8580,-0.2873,1.0671
25.9740,0.2433,-0.3948,0.8521
26.5000,0.2834,-0.3743,0.8639
26.9760,0.3635,-0.3645,0.8267
27.4730,0.4427,-0.3362,0.8023
28.0050,0.3713,-0.3811,0.8570
