time,x,y,z
0.5030,0.0850,-0.4495,0.7847
0.9990,0.1114,-0.4085,0.9127
1.5030,-0.6948,-0.4134,0.4007
2.0040,-0.7593,-0.0860,0.6235
2.5020,0.3156,-0.6313,0.6332
2.9990,0.2844,-0.3733,0.9333
3.4970,-0.5922,-0.4007,0.5619
3.9970,-0.5560,-0.5834,0.6137
4.4990,0.2893,-0.7818,0.6997
4.9970,0.2150,-0.4622,0.8023
5.4940,-0.5981,-0.3616,0.5394
5.9990,-0.5072,-0.5609,0.6968
6.4980,0.1397,-0.8326,0.6342
7.0050,0.3371,-0.4476,1.0075
7.4960,-0.5365,-0.4358,0.6372
8.0010,-0.8766,-0.1593,0.4935
8.4990,-0.0410,-0.6958,0.5599
8.9990,0.4300,-0.5326,0.7378
9.5080,-0.3235,-0.4642,0.7876
10.0100,-0.8385,-0.4427,0.2394
10.5010,-0.2130,-0.7955,0.7378
11.0060,0.4339,-0.7114,0.6743
11.4990,-0.0352,-0.4261,0.8453
12.0030,-0.7437,-0.4857,0.3303
12.5190,-0.5404,-0.7486,0.9919
12.9870,0.4114,-0.7994,0.5814
13.4820,0.2384,-0.5209,0.6821
14.0270,-0.5981,-0.5512,0.5042
14.4830,-0.6069,-0.3430,0.6401
14.9890,0.3713,-0.6831,0.6069
15.5000,0.0176,-0.4173,0.7671
15.9900,-0.7310,-0.4652,0.3655
16.4640,0.1378,-1.0339,0.6772
17.0010,0.4339,-0.7486,0.5433
17.4930,-0.1466,-0.4085,0.7906
17.9980,-0.7554,-0.5121,0.3919
18.4950,-0.5502,-0.5101,0.4955
19.0030,0.5130,-0.7271,0.5062
19.5200,-0.1134,-0.4945,0.7515
19.9990,-0.5277,-0.6772,0.5629
20.5120,0.0655,-0.6029,0.7788
20.9990,0.1476,-0.5590,0.8346
21.5220,0.1212,-0.5687,0.7964
22.0150,0.1270,-0.5775,0.8218
