time,x,y,z
0.056,-1.10,-0.00,-0.04
0.124,0.18,-0.02,-0.02
0.171,0.07,-0.02,-0.05
0.237,0.01,0.01,-0.01
0.300,-0.00,-0.02,-0.01
0.352,0.01,0.01,-0.01
0.408,-0.01,0.01,-0.04
0.471,-0.07,0.06,-0.06
0.545,-0.08,0.13,-0.08
0.595,-0.07,0.08,-0.03
0.648,-0.02,0.23,-0.05
0.707,-0.08,0.22,-0.12
0.769,0.06,0.47,-0.22
0.830,0.21,0.51,-0.06
0.879,0.22,0.61,-0.08
0.941,0.39,1.09,-0.45
0.986,0.52,1.08,-0.16
1.058,0.09,1.27,0.37
1.109,-0.66,1.06,1.12
1.173,-1.57,0.18,2.64
1.237,-1.40,-0.21,2.22
1.298,-1.46,-1.81,2.09
1.352,-1.51,-1.66,0.68
1.406,-0.85,-1.49,-0.33
1.471,-0.21,-1.67,-0.76
1.529,-0.09,-1.88,-0.93
1.583,-3.01,-3.89,-1.14
1.649,-1.49,-0.93,-0.85
1.706,0.67,0.68,0.05
1.770,0.76,0.86,-1.74
1.809,0.79,0.85,-1.35
1.882,1.65,1.14,-2.67
1.939,0.07,1.09,-2.07
1.986,1.86,0.62,-1.66
2.055,-0.33,1.02,-0.90
2.117,0.45,0.92,-0.49
2.177,0.34,2.43,0.00
2.235,-0.22,2.64,0.84
2.287,-1.36,1.54,2.44
2.352,-1.45,0.71,2.88
2.406,-1.39,0.66,1.91
2.471,-1.26,0.04,1.66
2.565,-1.23,-0.68,1.62
2.588,-2.44,-2.03,1.14
2.646,-1.07,-1.46,0.48
2.706,-1.07,-2.57,-0.79
2.766,-0.18,-0.89,-0.71
2.831,-1.46,-2.59,-1.77
2.883,-1.41,-1.25,-2.47
2.940,1.17,0.68,-1.68
2.986,0.73,-0.29,-2.41
3.062,1.30,2.40,-2.42
3.116,2.03,1.33,-2.48
3.176,0.73,0.10,-1.14
3.234,-0.02,0.14,-0.39
3.286,-0.16,0.33,0.08
3.350,-0.09,1.58,-0.20
3.407,0.23,2.79,-0.04
3.468,0.08,3.22,0.26
3.545,-0.20,1.90,0.23
3.599,-1.84,1.78,2.91
3.649,-1.54,0.65,2.27
3.703,-1.59,0.22,1.93
3.767,-1.57,-1.09,2.05
3.835,-1.37,-0.82,0.94
3.880,-1.00,-1.89,0.45
3.939,-0.72,-1.12,-0.13
3.986,-1.76,-5.77,-1.23
4.058,0.41,-0.70,-1.03
4.112,-3.30,-4.56,-2.40
4.176,-1.13,0.08,-1.32
4.234,1.12,0.54,-1.25
4.291,-0.44,0.30,-3.10
4.353,1.82,0.58,-2.57
4.409,1.94,2.95,-3.74
4.468,2.20,0.75,-1.44
4.543,0.61,-0.88,-0.63
4.587,0.21,1.00,-0.56
4.650,0.27,0.15,0.36
4.704,-0.23,2.81,1.15
4.763,-1.11,2.11,2.65
4.831,-0.87,1.49,2.78
4.882,-0.84,0.67,1.67
4.939,-1.21,1.00,2.10
4.986,-1.24,-1.52,2.09
5.053,-0.95,-0.15,1.13
5.119,-1.06,-0.90,0.70
5.194,-0.34,-0.31,0.27
5.234,-0.82,-0.85,-0.24
5.287,-0.81,-1.34,-1.20
5.353,-4.62,-5.97,-2.11
5.407,-1.40,-1.61,-1.43
5.467,0.34,0.31,-0.96
5.498,-0.10,-0.48,-1.24
5.579,0.71,1.23,-2.43
5.650,1.24,1.91,-2.74
5.704,1.43,2.54,-1.84
5.763,1.36,1.51,-1.43
5.834,1.06,0.96,-0.68
5.879,0.61,3.83,-0.15
5.939,0.45,1.96,-0.41
5.988,0.08,3.46,-0.01
6.082,0.04,3.24,0.05
6.119,-2.27,0.91,2.80
6.173,-2.66,0.43,2.95
6.232,-2.06,-0.24,2.59
6.289,-1.28,-1.19,1.72
6.359,-0.97,-0.88,1.05
6.407,-1.80,-2.54,0.18
6.470,-1.07,-1.24,-0.17
6.555,-1.02,-0.99,-0.53
6.586,-2.23,-3.50,-1.86
6.643,-1.38,-1.42,-2.25
6.718,-2.25,-2.44,-2.09
6.762,0.83,1.10,-0.72
6.821,1.16,0.99,-3.04
6.894,0.67,2.37,-2.29
6.924,1.69,2.53,-3.46
6.988,0.47,0.04,-0.49
7.056,0.45,0.81,-0.89
7.114,0.85,1.84,-0.35
7.158,0.17,3.01,0.44
7.233,-0.18,1.91,1.44
7.291,-1.01,2.20,1.95
7.350,-1.85,0.30,2.22
7.406,-1.53,0.79,1.60
7.468,-1.16,0.01,1.58
7.549,-1.51,-0.78,1.89
7.585,-1.96,-2.11,0.87
7.641,-1.65,-1.87,-0.29
7.703,-0.19,-1.19,0.08
7.762,-0.88,-1.14,-0.76
7.821,-0.83,-1.46,-1.37
7.882,-2.08,-2.05,-2.29
7.921,-1.19,-1.33,-2.62
7.990,0.61,1.12,-0.97
8.065,0.76,1.15,-1.11
8.109,1.18,1.52,-2.76
8.171,1.37,1.60,-2.36
8.221,1.74,0.26,-1.65
8.291,0.30,0.91,-0.73
8.356,-0.67,0.96,-0.19
8.406,-0.23,2.45,0.20
8.465,-0.02,2.77,0.67
8.550,0.06,3.14,0.64
8.585,-1.42,2.03,1.83
8.641,-1.41,0.57,1.79
8.706,-2.78,0.72,2.50
8.761,-2.03,0.17,2.43
8.821,-1.90,-1.03,1.33
8.879,-1.65,-2.25,0.75
8.921,-1.50,-1.60,0.07
8.986,-1.25,-1.87,-0.02
9.052,-2.65,-5.45,-1.28
9.115,-1.65,-2.62,0.29
9.162,-4.59,-5.08,-2.83
9.228,0.56,0.80,0.18
9.291,-0.07,-0.10,-1.41
9.341,0.04,0.53,-0.54
9.406,1.94,2.09,-4.15
9.467,0.91,1.64,-3.44
9.556,1.98,1.87,-0.80
9.584,-0.81,2.32,-0.82
9.649,2.38,1.74,-0.60
9.719,0.35,2.53,-0.95
9.756,0.94,2.30,-0.35
9.815,-0.27,1.96,0.35
9.886,-1.42,2.26,1.99
9.936,-2.37,1.03,2.78
9.997,-2.32,1.01,2.68
10.084,-2.11,0.72,2.33
10.114,-0.64,0.57,0.46
10.171,-1.96,-2.13,1.67
10.228,-2.81,-3.16,0.83
10.291,-1.57,-2.60,0.02
10.341,-0.67,-1.21,-0.67
10.406,-1.04,-1.29,-0.14
10.479,0.19,-0.48,-1.20
10.555,-2.43,-3.00,-2.55
10.585,-0.20,0.36,-1.68
10.643,0.76,0.67,-1.71
10.701,1.01,0.82,-2.74
10.741,1.52,1.92,-2.65
10.823,1.73,1.89,-1.60
10.878,1.32,1.39,-1.32
10.937,0.55,0.60,-0.09
10.993,0.11,1.96,-0.04
11.054,-0.66,2.77,0.51
11.129,-0.19,2.82,1.11
11.156,-0.11,2.68,0.03
11.221,-0.86,1.67,1.03
11.293,-2.37,0.73,2.81
11.343,-2.75,0.05,2.80
11.410,-3.41,-3.10,2.96
11.466,-2.74,-3.66,1.52
11.544,-1.08,-1.76,-0.08
11.585,-0.26,-1.03,-0.29
11.642,-0.78,-0.68,-1.10
11.728,-1.00,-1.13,-1.50
11.753,-0.64,-0.60,-3.43
11.834,-0.59,-1.93,-3.51
11.871,1.28,1.77,-1.77
11.936,1.18,1.23,-2.99
12.012,2.09,1.41,-2.14
12.078,2.12,1.63,-1.50
12.113,0.60,0.79,-0.21
12.172,0.71,2.07,-0.15
12.233,0.15,2.55,0.36
12.289,-0.06,2.87,0.27
12.341,-0.10,2.05,0.44
12.406,-1.06,1.53,1.29
12.448,-2.03,0.79,2.50
12.496,-3.23,0.26,2.91
12.587,-1.38,-1.48,2.29
12.646,-0.97,-1.26,0.92
12.705,-1.15,-0.76,0.92
12.741,-0.81,-0.75,0.00
12.823,-0.89,-1.55,-0.47
12.882,-1.33,-2.39,-2.03
12.936,-0.23,0.09,-1.30
13.000,-1.42,-0.52,-1.87
