time,x,y,z
0.050,0.14,0.00,-0.04
0.118,0.01,0.01,-0.05
0.177,-0.02,0.00,-0.02
0.230,0.05,-0.00,-0.02
0.295,0.03,-0.01,-0.03
0.350,0.02,-0.02,-0.03
0.411,0.01,-0.01,-0.03
0.470,-0.03,-0.04,-0.03
0.556,-0.02,-0.04,-0.02
0.592,-0.02,-0.03,-0.00
0.647,0.07,-0.02,-0.08
0.709,0.02,-0.05,-0.54
0.771,-0.20,0.11,-0.61
0.828,-0.63,-0.16,-1.15
0.883,-1.68,-0.28,-1.17
0.941,0.05,-0.15,-2.08
0.994,0.01,-0.65,-2.50
1.061,0.07,-0.44,-2.61
1.125,-1.02,-0.21,-0.61
1.181,-0.53,-0.43,-0.84
1.230,-1.18,-0.56,-0.50
1.290,-0.16,-0.49,0.27
1.350,1.94,0.25,0.20
1.410,0.08,0.04,0.16
1.465,-0.36,0.08,0.12
1.553,0.29,0.27,0.21
1.582,-0.37,0.18,0.12
1.645,-0.52,0.03,0.08
1.709,-0.09,0.04,0.08
1.765,-0.09,-0.05,0.02
1.826,-0.24,-0.06,-0.18
1.882,-0.01,-0.02,-0.46
1.941,0.36,-0.10,-0.34
1.996,0.03,-0.04,-0.37
2.070,0.01,-0.07,-0.34
2.121,-0.33,-0.03,-0.15
2.172,-0.11,0.00,0.07
2.230,-0.45,-0.28,0.28
2.292,-0.63,-0.63,0.13
2.350,-0.69,-1.25,0.47
2.412,-1.09,-2.25,1.08
2.465,-1.35,-3.63,0.77
2.498,-1.14,-4.17,0.13
2.589,-1.10,-4.18,0.05
2.651,1.27,0.73,-1.08
2.708,-0.26,2.12,-1.49
2.751,-0.74,2.46,-0.93
2.821,-0.05,3.04,-0.60
2.883,0.08,2.51,-0.62
2.943,0.89,1.80,-0.10
2.995,0.56,2.16,0.06
3.077,0.60,1.94,-0.06
3.116,0.72,-1.18,0.05
3.175,-2.59,-3.92,0.61
3.230,2.32,-0.21,0.46
3.294,-2.23,-0.86,-0.40
3.350,0.10,-0.15,-0.14
3.410,0.62,-0.07,-0.13
3.465,-0.26,0.07,-0.33
3.559,0.54,0.13,-0.17
3.591,0.26,0.03,-0.24
3.646,0.10,-0.23,-0.07
3.710,-0.11,-0.48,0.06
3.764,-0.24,-1.01,0.26
3.820,-0.19,-1.73,0.41
3.877,-0.18,-2.84,0.91
3.943,-0.23,-4.15,1.23
4.008,0.42,-5.49,0.45
4.089,0.59,-5.45,0.28
4.116,0.50,0.90,-2.13
4.172,-0.27,3.32,0.17
4.239,-0.28,3.33,-1.29
4.296,-1.13,3.13,-0.25
4.350,-0.03,3.05,0.22
4.414,1.04,2.14,-0.15
4.465,-0.87,2.30,1.71
4.546,-0.90,1.48,0.86
4.586,0.21,-0.04,0.91
4.645,0.28,-3.14,-0.35
4.704,1.01,1.20,0.15
4.765,-1.25,-0.35,-0.64
4.818,-0.29,0.12,0.07
4.880,-0.02,0.01,-0.13
4.944,-0.15,-0.11,-0.01
4.980,-0.14,-0.11,-0.02
5.084,-0.12,-0.09,-0.07
5.115,0.26,0.15,-0.25
5.173,0.07,-0.03,-0.10
5.230,-0.20,-0.32,0.09
5.280,-0.32,-0.78,0.25
5.350,-0.44,-2.00,0.46
5.410,-0.18,-3.09,0.94
5.465,-0.05,-4.18,0.86
5.505,0.12,-5.10,0.78
5.589,0.18,-5.33,0.69
5.642,0.34,1.82,-0.50
5.706,0.24,1.97,0.45
5.760,-0.74,2.94,-0.04
5.821,-0.74,2.75,-0.14
5.880,-0.54,2.81,0.69
5.937,0.07,2.10,0.75
5.980,0.07,1.04,1.16
6.027,-0.19,0.84,1.40
6.124,-0.34,0.75,1.50
6.168,-1.91,-1.22,-2.01
6.232,-1.84,-3.01,-0.70
6.280,5.52,1.47,0.54
6.350,-1.20,-0.24,-0.20
6.409,-3.43,0.09,-0.06
6.465,1.37,-0.13,0.38
6.511,0.84,-0.03,0.22
6.586,-0.91,-0.23,0.07
6.651,-0.16,-0.03,-0.14
6.704,-0.41,-0.07,-0.16
6.760,-0.44,-0.23,-0.30
6.824,-0.69,-0.41,-0.31
6.880,-0.61,-0.44,-0.32
6.944,-0.73,-0.51,-0.11
6.986,-0.81,-0.56,-0.05
7.077,-0.80,-0.53,-0.06
7.115,-1.27,-0.42,-1.65
7.171,-3.09,0.76,-3.61
7.228,-5.47,1.42,-6.59
7.285,-3.34,1.20,-2.84
7.350,-0.47,0.52,-4.92
7.411,-0.85,0.83,-4.39
7.465,-1.77,0.14,-3.31
7.517,-1.65,0.34,-2.68
7.586,-1.20,0.15,-1.93
7.635,-0.31,-0.14,-1.64
7.700,-0.70,-0.26,-1.34
7.758,-0.40,0.16,-0.54
7.818,0.34,0.10,-0.85
7.880,0.04,-0.16,-0.88
7.945,-0.16,-0.20,-0.99
7.994,-1.00,-0.40,-1.15
8.053,-2.23,-1.38,-0.31
8.115,-1.14,-2.25,0.64
8.179,2.93,2.37,-1.32
8.231,-0.57,-0.82,0.78
8.293,-1.78,0.02,-0.19
8.350,2.11,0.25,0.12
8.400,-0.82,-0.08,0.05
8.465,-0.83,-0.10,0.06
8.552,-0.06,0.01,0.09
8.589,-0.95,-0.07,-0.19
8.642,-0.19,0.00,-0.40
8.700,-0.15,0.01,-0.38
8.761,-0.42,-0.06,-0.28
8.832,0.29,0.04,-0.42
8.876,1.14,0.05,-0.13
8.940,0.48,-0.12,-0.22
8.993,-0.11,-0.82,0.05
9.055,-0.33,-1.16,0.21
9.115,-0.78,-3.38,1.17
9.177,-0.55,-4.85,-0.03
9.236,0.70,-4.34,-1.33
9.286,0.13,2.28,-2.94
9.350,-0.50,2.28,1.04
9.400,-0.89,2.72,0.48
9.465,-1.27,2.73,0.56
9.538,-0.68,2.99,-0.08
9.595,0.65,2.10,-0.14
9.636,0.62,2.41,0.36
