time,x,y,z
0.059,0.05,0.13,-0.02
0.117,-0.11,0.11,-0.01
0.177,0.01,0.04,-0.03
0.236,0.11,0.18,-0.22
0.293,0.50,1.19,-0.99
0.353,-0.06,1.77,-0.56
0.412,0.07,1.35,0.03
0.467,0.26,1.26,-0.26
0.550,0.07,1.44,-0.42
0.589,-0.70,0.98,0.48
0.647,-0.55,0.20,0.91
0.707,-2.05,-0.83,2.33
0.765,-0.69,-0.98,2.31
0.824,-1.60,-1.11,2.05
0.881,-1.36,-2.62,2.50
0.930,-0.22,-2.29,0.91
0.992,-2.13,-6.46,-2.56
1.057,-1.29,-4.04,-2.53
1.117,0.58,1.20,-5.45
1.177,-2.25,2.10,-3.85
1.239,0.90,1.31,-1.97
1.293,1.11,2.44,-2.35
1.352,-0.19,3.25,-1.17
1.416,0.45,3.81,-0.50
1.467,0.36,2.75,0.20
1.547,0.04,2.25,-0.20
1.588,-2.40,1.52,1.55
1.647,-1.88,0.36,1.30
1.709,-4.56,-1.66,3.47
1.765,-2.60,-3.42,4.91
1.817,-0.18,-2.57,1.75
1.882,-0.90,0.43,-1.20
1.940,-1.07,-0.60,-0.68
1.996,0.07,-2.02,-0.47
2.058,0.98,-3.69,-1.30
2.117,-1.28,-0.64,-1.24
2.177,1.08,0.23,-3.49
2.237,-0.95,1.13,-4.79
2.294,1.21,2.08,-3.68
2.353,0.22,2.81,-1.71
2.410,0.39,3.52,-0.35
2.467,-0.65,3.30,0.53
2.555,0.52,3.96,-0.15
2.582,-2.01,1.31,0.36
2.651,-1.40,0.90,0.99
2.709,-1.95,-0.11,0.65
2.762,-2.30,-0.49,1.98
2.817,-4.29,-3.02,4.18
2.882,-1.70,-3.74,3.28
2.940,-0.09,-2.33,0.68
2.996,-0.67,-0.26,-0.85
3.058,-0.66,-0.71,-1.07
3.118,-0.69,-5.26,-1.31
3.175,0.11,0.05,-1.40
3.245,-0.49,-0.59,-2.58
3.294,0.52,1.62,-4.09
3.349,-0.39,1.99,-3.20
3.410,1.03,0.03,-2.40
3.467,0.21,0.93,-0.66
3.552,0.26,2.74,-0.57
3.594,-1.48,3.37,1.04
3.643,1.65,3.23,-0.36
3.709,-2.00,1.45,0.71
3.765,-1.49,1.69,0.17
3.817,-2.13,0.39,1.44
3.882,-1.34,-0.21,2.18
3.941,-1.46,-1.13,2.10
3.994,-2.20,-2.20,3.12
4.057,-0.85,-2.03,2.15
4.117,-0.10,-0.79,-1.48
4.175,-0.74,0.04,-0.62
4.232,0.82,-3.00,-1.69
4.293,-0.43,-7.77,-2.54
4.350,-0.31,-0.90,-0.15
4.411,1.01,0.66,-2.00
4.466,-1.52,1.14,-3.52
4.557,-1.76,2.23,-2.89
4.582,0.90,1.18,-1.87
4.635,0.43,0.14,-0.89
4.702,0.12,3.05,-0.25
4.763,-1.54,3.42,0.34
4.817,0.69,3.80,0.73
4.881,-0.52,2.61,0.65
4.932,-1.63,1.65,0.44
4.998,-3.38,0.66,1.94
5.057,-3.68,-1.06,3.13
5.117,-1.74,-1.94,2.02
5.175,-2.17,-2.71,1.52
5.232,-0.43,-1.81,0.90
5.293,0.07,-1.68,-1.20
5.360,-2.01,-2.48,-1.35
5.411,0.67,-3.69,-2.78
5.467,-1.12,-0.19,-2.76
5.547,-1.84,1.94,-1.70
5.582,0.48,-0.37,-2.20
5.632,1.03,0.19,-2.20
5.702,0.02,1.89,-2.39
5.763,0.39,2.49,-1.23
5.817,0.87,4.73,-0.13
5.884,-0.01,3.25,0.31
5.927,-0.03,2.34,0.13
5.998,-2.10,1.29,0.69
6.056,-2.17,1.44,0.92
6.117,-2.48,-0.87,3.28
6.174,-0.22,-1.24,2.14
6.232,-3.21,-1.94,2.32
6.293,-0.52,-3.14,0.49
6.332,-0.95,-1.46,1.15
6.409,-0.14,-3.06,-1.13
6.468,1.58,-0.76,-0.10
6.507,-0.20,-4.68,-2.53
6.582,-0.03,1.10,-1.96
6.642,0.63,0.44,-3.26
6.699,-1.51,0.26,-3.89
6.764,-1.64,0.67,-2.51
6.817,1.22,0.38,-2.36
6.880,-0.55,0.71,-1.30
6.932,0.92,2.58,-1.44
6.998,-1.17,4.42,0.26
7.006,-0.65,5.29,0.99
7.115,-0.28,5.04,1.25
7.167,-2.25,1.38,1.81
7.232,-2.12,-0.91,2.08
7.291,-2.63,-1.25,2.44
7.348,-0.68,-2.49,3.03
7.409,-1.82,-1.68,2.04
7.452,0.48,-1.12,-0.16
7.508,-1.46,-2.05,-0.83
7.585,0.40,-3.67,-1.78
7.646,-1.65,-4.18,-1.84
7.708,-0.72,-0.70,-1.42
7.752,0.21,0.18,-3.65
7.817,-1.10,1.77,-2.90
7.885,0.37,1.44,-3.51
7.932,0.87,0.73,-3.08
7.996,-1.17,1.03,-0.34
8.056,0.76,-0.10,0.12
8.114,-0.50,4.96,1.19
